ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
325355869126791644!,thoughtful-antique-butterfly,0.000000,-0.000349,2.144941,-0.064679,0.145976,-0.483613,-0.126960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,152.249339,163.626043,-42.094950,-161.809799,-8.064665,135.424629
325355869126791644!,thoughtful-antique-butterfly,0.010000,0.010569,2.141233,-0.063194,0.142594,-0.483124,-0.128807,2.180457,-0.744309,0.296373,-0.674774,0.098120,-0.368025,119.737529,73.051615,4.882242,-109.600559,22.169248,29.832275
325355869126791644!,thoughtful-antique-butterfly,0.020000,0.037525,2.130577,-0.058950,0.132906,-0.481676,-0.134121,3.208705,-1.390137,0.552152,-1.261842,0.193071,-0.693386,102.238972,31.268085,25.277907,-83.686196,34.729055,-17.496755
325355869126791644!,thoughtful-antique-butterfly,0.030000,0.072091,2.113745,-0.052261,0.117615,-0.479254,-0.142533,3.701204,-1.974291,0.784681,-1.792602,0.293233,-0.985966,91.289963,11.443595,33.499457,-69.434772,39.105841,-38.565768
325355869126791644!,thoughtful-antique-butterfly,0.040000,0.110295,2.091305,-0.043314,0.097213,-0.475780,-0.153733,3.936404,-2.506556,1.002236,-2.280530,0.403450,-1.248616,83.353586,1.562275,36.182049,-60.489274,39.748857,-47.807029
325355869126791644!,thoughtful-antique-butterfly,0.050000,0.150194,2.063754,-0.032237,0.072092,-0.471136,-0.167425,4.041255,-2.991263,1.208728,-2.731810,0.526592,-1.481839,76.827002,-3.790879,36.333259,-53.982493,38.681977,-51.703474
325355869126791644!,thoughtful-antique-butterfly,0.060000,0.190775,2.031557,-0.019132,0.042602,-0.465184,-0.183313,4.074091,-3.430760,1.405529,-3.149130,0.664077,-1.685192,70.951076,-7.052250,35.298816,-48.598838,36.807605,-53.142267
325355869126791644!,thoughtful-antique-butterfly,0.070000,0.231448,1.995159,-0.004096,0.009078,-0.457778,-0.201095,4.062075,-3.826274,1.592329,-3.533368,0.816143,-1.857887,65.361403,-9.305266,33.671655,-43.735194,34.520996,-53.386455
325355869126791644!,thoughtful-antique-butterfly,0.080000,0.271830,1.954999,0.012765,-0.028151,-0.448773,-0.220459,4.018234,-4.178422,1.767606,-3.884416,0.982056,-1.999101,59.888223,-11.016943,31.706643,-39.123386,31.991709,-52.969250
325355869126791644!,thoughtful-antique-butterfly,0.090000,0.311634,1.911521,0.031317,-0.068737,-0.438042,-0.241079,3.949243,-4.487619,1.928941,-4.201634,1.160261,-2.108200,54.463400,-12.371948,29.507974,-34.657376,29.290481,-52.098055
