ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
254872753590505830!,great-bipedal-bumblebee,0.000000,-1.982134,0.524272,0.000000,0.524272,0.000000,0.000000,0.000000,0.000000,36.647963,85.887537
254872753590505830!,great-bipedal-bumblebee,0.010000,-1.976338,0.527209,0.000000,0.527209,1.159221,0.587287,0.000000,0.587287,33.352361,72.273834
254872753590505830!,great-bipedal-bumblebee,0.020000,-1.959689,0.535643,0.000000,0.535643,2.168498,1.098609,0.000000,1.098609,30.402401,60.087935
254872753590505830!,great-bipedal-bumblebee,0.030000,-1.933597,0.548862,0.000000,0.548862,3.043557,1.541934,0.000000,1.541934,27.763714,49.187863
254872753590505830!,great-bipedal-bumblebee,0.040000,-1.899325,0.566225,0.000000,0.566225,3.798561,1.924436,0.000000,1.924436,25.405318,39.445633
254872753590505830!,great-bipedal-bumblebee,0.050000,-1.858007,0.587157,0.000000,0.587157,4.446263,2.252576,0.000000,2.252576,23.299272,30.745834
254872753590505830!,great-bipedal-bumblebee,0.060000,-1.810658,0.611146,0.000000,0.611146,4.998143,2.532170,0.000000,2.532170,21.420387,22.984405
254872753590505830!,great-bipedal-bumblebee,0.070000,-1.758184,0.637730,0.000000,0.637730,5.464537,2.768456,0.000000,2.768456,19.745951,16.067526
254872753590505830!,great-bipedal-bumblebee,0.080000,-1.701399,0.666499,0.000000,0.666499,5.854748,2.966146,0.000000,2.966146,18.255490,9.910624
254872753590505830!,great-bipedal-bumblebee,0.090000,-1.641030,0.697083,0.000000,0.697083,6.177146,3.129480,0.000000,3.129480,16.930548,4.437463
254872753590505830!,great-bipedal-bumblebee,0.100000,-1.577737,0.729148,0.000000,0.729148,6.439261,3.262273,0.000000,3.262273,15.754571,-0.420345
254872753590505830!,great-bipedal-bumblebee,0.110000,-1.512116,0.762394,0.000000,0.762394,6.647872,3.367960,0.000000,3.367960,14.712658,-4.724351
254872753590505830!,great-bipedal-bumblebee,0.120000,-1.444677,0.796560,0.000000,0.796560,6.809077,3.449630,0.000000,3.449630,13.791239,-8.530616
254872753590505830!,great-bipedal-bumblebee,0.130000,-1.375871,0.831418,0.000000,0.831418,6.928360,3.510061,0.000000,3.510061,12.978049,-11.889797
254872753590505830!,great-bipedal-bumblebee,0.140000,-1.306095,0.866769,0.000000,0.866769,7.010644,3.551748,0.000000,3.551748,12.262006,-14.847677
