ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
693245299411238259!,rebel-wine-beetle,0.000000,1.552669,0.520539,1.961163,-0.392222,0.000000,0.000000,0.000000,0.000000,-155.674731,237.575318,493.422295,126.547631
693245299411238259!,rebel-wine-beetle,0.010000,1.552362,0.509259,1.958673,-0.404476,-0.064215,-2.252336,-0.505655,-2.448631,-129.206483,126.802301,318.784348,104.011909
693245299411238259!,rebel-wine-beetle,0.020000,1.550605,0.479194,1.951710,-0.436838,-0.294650,-3.753116,-0.899293,-4.017873,-110.631222,55.941260,205.093728,88.296139
693245299411238259!,rebel-wine-beetle,0.030000,1.545982,0.436622,1.941042,-0.482034,-0.637719,-4.749598,-1.244281,-5.010445,-95.191188,13.142238,131.353324,75.466257
693245299411238259!,rebel-wine-beetle,0.040000,1.537622,0.385768,1.927034,-0.535296,-1.036792,-5.405155,-1.563288,-5.627750,-81.232949,-11.246508,83.131335,64.074908
693245299411238259!,rebel-wine-beetle,0.050000,1.525176,0.329516,1.909906,-0.593513,-1.449201,-5.826466,-1.864380,-5.999518,-68.270530,-24.087648,50.995226,53.638354
693245299411238259!,rebel-wine-beetle,0.060000,1.508654,0.269869,1.889829,-0.654634,-1.847571,-6.083073,-2.150419,-6.207939,-56.202966,-29.907555,28.987524,44.011171
693245299411238259!,rebel-wine-beetle,0.070000,1.488290,0.208265,1.866956,-0.717268,-2.216095,-6.220665,-2.422343,-6.305048,-45.036143,-31.564774,13.429607,35.156594
693245299411238259!,rebel-wine-beetle,0.080000,1.464433,0.145745,1.841431,-0.780469,-2.546678,-6.269734,-2.680428,-6.324175,-34.791997,-30.816669,2.081964,27.066508
693245299411238259!,rebel-wine-beetle,0.090000,1.437484,0.083090,1.813393,-0.843567,-2.836105,-6.251248,-2.924721,-6.287196,-25.482748,-28.729048,-6.414926,19.735135
693245299411238259!,rebel-wine-beetle,0.100000,1.407865,0.020903,1.782984,-0.906073,-3.084136,-6.180181,-3.155259,-6.208962,-17.105285,-25.944589,-12.893448,13.150701
693245299411238259!,rebel-wine-beetle,0.110000,1.375986,-0.040344,1.750341,-0.967630,-3.292286,-6.067679,-3.372189,-6.099936,-9.640768,-22.850390,-17.875354,7.292699
693245299411238259!,rebel-wine-beetle,0.120000,1.342241,-0.100279,1.715601,-1.027966,-3.463065,-5.922383,-3.575803,-5.967756,-3.055648,-19.679461,-21.701398,2.131224
693245299411238259!,rebel-wine-beetle,0.130000,1.306994,-0.158608,1.678896,-1.086880,-3.599478,-5.751225,-3.766549,-5.818160,2.696571,-16.571217,-24.607220,-2.372513
693245299411238259!,rebel-wine-beetle,0.140000,1.270577,-0.215100,1.640353,-1.144221,-3.704713,-5.559905,-3.944992,-5.655532,7.672893,-13.607389,-26.766713,-6.264775
693245299411238259!,rebel-wine-beetle,0.150000,1.233289,-0.269578,1.600093,-1.199876,-3.781929,-5.353199,-4.111776,-5.483253,11.937875,-10.833464,-28.316114,-9.597270
693245299411238259!,rebel-wine-beetle,0.160000,1.195400,-0.321907,1.558229,-1.253763,-3.834120,-5.135154,-4.267577,-5.303926,15.560439,-8.271673,-29.366925,-12.424824
693245299411238259!,rebel-wine-beetle,0.170000,1.157143,-0.371997,1.514868,-1.305823,-3.864014,-4.909216,-4.413074,-5.119547,18.610931,-5.929114,-30.012842,-14.803167
693245299411238259!,rebel-wine-beetle,0.180000,1.118692,-0.419804,1.470100,-1.356026,-3.873980,-4.678303,-4.548987,-4.931665,21.159426,-3.803279,-30.334857,-16.787680
693245299411238259!,rebel-wine-beetle,0.190000,1.080226,-0.465296,1.424016,-1.404343,-3.866172,-4.444951,-4.675889,-4.741393,23.271778,-1.884479,-30.399622,-18.430295
693245299411238259!,rebel-wine-beetle,0.200000,1.041906,-0.508464,1.376703,-1.450755,-3.842456,-4.211371,-4.794270,-4.549551,25.008611,-0.158675,-30.261901,-19.778753
693245299411238259!,rebel-wine-beetle,0.210000,1.003879,-0.549318,1.328242,-1.495250,-3.804421,-3.979505,-4.904540,-4.356739,26.424383,1.391016,-29.965377,-20.875872
693245299411238259!,rebel-wine-beetle,0.220000,0.966276,-0.587882,1.278713,-1.537821,-3.753417,-3.751085,-5.007045,-4.163405,27.566998,2.783256,-29.543563,-21.759263
693245299411238259!,rebel-wine-beetle,0.230000,0.929220,-0.624201,1.228191,-1.578463,-3.690595,-3.527672,-5.102080,-3.969892,28.477851,4.037691,-29.020879,-22.461377
693245299411238259!,rebel-wine-beetle,0.240000,0.892822,-0.658331,1.176750,-1.617176,-3.616944,-3.310699,-5.189915,-3.776479,29.192184,5.174321,-28.413895,-23.009792
693245299411238259!,rebel-wine-beetle,0.250000,0.857186,-0.690341,1.124461,-1.653961,-3.533337,-3.101493,-5.270811,-3.583409,29.739642,6.212959,-27.732694,-23.427665
