ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
138493149017179808!,talented-antique-butterfly,0.000000,1.757976,-0.986013,1.048971,-1.691216,0.440094,-0.897952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-191.550584,-68.679356,-363.830620,220.762741,-409.571767,-218.156715
138493149017179808!,talented-antique-butterfly,0.010000,1.747929,-0.989782,1.040408,-1.696474,0.435464,-0.900206,-2.008785,-0.751095,-1.713829,-1.046397,-0.926279,-0.448076,-140.635907,-52.663542,-265.026961,162.687454,-298.945255,-162.840436
138493149017179808!,talented-antique-butterfly,0.020000,1.720365,-0.999922,1.016872,-1.710624,0.422760,-0.906242,-3.502107,-1.269956,-2.994449,-1.772465,-1.614203,-0.753023,-102.658164,-41.420696,-190.182132,119.466678,-215.347295,-122.060991
138493149017179808!,talented-antique-butterfly,0.030000,1.679730,-1.014294,0.982091,-1.730743,0.404044,-0.914740,-4.617886,-1.593653,-3.957618,-2.236587,-2.125892,-0.939015,-73.842425,-32.569757,-133.448477,86.540333,-151.904281,-90.557923
138493149017179808!,talented-antique-butterfly,0.040000,1.629350,-1.031153,0.938848,-1.754483,0.380866,-0.924630,-5.443938,-1.765579,-4.680039,-2.494809,-2.503066,-1.031043,-51.751629,-25.034554,-90.537590,61.073499,-103.727843,-65.425075
138493149017179808!,talented-antique-butterfly,0.050000,1.571833,-1.049176,0.889291,-1.780022,0.354429,-0.935083,-6.039995,-1.826153,-5.215182,-2.596452,-2.775192,-1.051895,-34.758866,-18.383431,-58.268845,41.241744,-67.275759,-45.028168
138493149017179808!,talented-antique-butterfly,0.060000,1.509281,-1.067417,0.835110,-1.805992,0.325682,-0.945480,-6.450055,-1.809258,-5.602486,-2.582918,-2.964268,-1.021077,-21.736664,-12.483394,-34.256333,25.820622,-39.934275,-28.413602
138493149017179808!,talented-antique-butterfly,0.070000,1.443405,-1.085234,0.777648,-1.831403,0.295378,-0.955380,-6.708995,-1.741576,-5.872613,-2.487825,-3.087555,-0.954589,-11.867119,-7.319235,-16.681383,13.941586,-19.730644,-14.977878
138493149017179808!,talented-antique-butterfly,0.080000,1.375598,-1.102215,0.717977,-1.855564,0.264119,-0.964490,-6.845970,-1.643217,-6.050363,-2.337726,-3.159111,-0.865101,-4.525268,-2.901671,-4.129299,4.946230,-5.135450,-4.283479
138493149017179808!,talented-antique-butterfly,0.090000,1.306952,-1.118120,0.656923,-1.878029,0.232364,-0.972629,-6.885942,-1.528733,-6.156263,-2.152903,-3.190581,-0.762239,0.790846,0.775272,4.523409,-1.698368,5.069196,4.039041
138493149017179808!,talented-antique-butterfly,0.100000,1.238305,-1.132838,0.595104,-1.898535,0.200457,-0.979703,-6.850379,-1.408176,-6.207354,-1.948329,-3.191594,-0.653032,4.498229,3.747822,10.180701,-6.443344,11.870347,10.333803
138493149017179808!,talented-antique-butterfly,0.110000,1.170301,-1.146343,0.532985,-1.916945,0.168656,-0.985675,-6.757572,-1.288145,-6.217637,-1.734690,-3.170037,-0.542414,6.948372,6.080025,13.573323,-9.678036,16.073818,14.930948
138493149017179808!,talented-antique-butterfly,0.120000,1.103426,-1.158661,0.470910,-1.933208,0.137149,-0.990550,-6.622811,-1.172721,-6.198410,-1.519299,-3.132252,-0.433685,8.437058,7.854665,15.289966,-11.738014,18.335863,18.143332
