ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2101863785557795312!,great-impartial-bumblebee,0.000000,-1.240804,-1.915901,0.000000,-1.915901,0.000000,0.000000,0.000000,0.000000,-51.602430,-145.762300,180.242001
2101863785557795312!,great-impartial-bumblebee,0.010000,-1.240397,-1.908929,0.000000,-1.908929,0.081346,1.394399,0.000000,1.394399,-45.376274,-128.123430,158.484896
2101863785557795312!,great-impartial-bumblebee,0.020000,-1.239229,-1.888903,0.000000,-1.888903,0.152170,2.608433,0.000000,2.608433,-39.803118,-112.334523,139.009673
2101863785557795312!,great-impartial-bumblebee,0.030000,-1.237398,-1.857517,0.000000,-1.857517,0.213576,3.661021,0.000000,3.661021,-34.818027,-98.211624,121.589430
2101863785557795312!,great-impartial-bumblebee,0.040000,-1.234993,-1.816293,0.000000,-1.816293,0.266556,4.569197,0.000000,4.569197,-30.362469,-85.588906,106.019623
2101863785557795312!,great-impartial-bumblebee,0.050000,-1.232094,-1.766592,0.000000,-1.766592,0.312008,5.348302,0.000000,5.348302,-26.383662,-74.316835,92.115806
2101863785557795312!,great-impartial-bumblebee,0.060000,-1.228771,-1.709636,0.000000,-1.709636,0.350735,6.012145,0.000000,6.012145,-22.834013,-64.260582,79.711669
2101863785557795312!,great-impartial-bumblebee,0.070000,-1.225089,-1.646517,0.000000,-1.646517,0.383463,6.573160,0.000000,6.573160,-19.670615,-55.298588,68.657274
2101863785557795312!,great-impartial-bumblebee,0.080000,-1.221104,-1.578212,0.000000,-1.578212,0.410845,7.042535,0.000000,7.042535,-16.854788,-47.321273,58.817455
2101863785557795312!,great-impartial-bumblebee,0.090000,-1.216868,-1.505596,0.000000,-1.505596,0.433469,7.430339,0.000000,7.430339,-14.351667,-40.229860,50.070375
2101863785557795312!,great-impartial-bumblebee,0.100000,-1.212426,-1.429449,0.000000,-1.429449,0.451862,7.745631,0.000000,7.745631,-12.129824,-33.935317,42.306213
2101863785557795312!,great-impartial-bumblebee,0.110000,-1.207818,-1.350468,0.000000,-1.350468,0.466501,7.996560,0.000000,7.996560,-10.160931,-28.357389,35.425979
