ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
142923765374737181!,thoughtful-steel-butterfly,0.000000,1.552669,0.520539,-0.442494,0.659549,-0.473535,0.160513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,980.303936,-826.257955,670.497971
142923765374737181!,thoughtful-steel-butterfly,0.010000,1.550354,0.499897,-0.443359,0.658352,-0.473948,0.159289,-0.479491,-4.121511,-0.170919,-0.239004,-0.082155,-0.244444,450.034804,-392.854420,312.808714
142923765374737181!,thoughtful-steel-butterfly,0.020000,1.543685,0.449295,-0.445670,0.655378,-0.474963,0.156237,-0.872899,-5.991268,-0.289087,-0.355643,-0.120247,-0.365552,200.917708,-187.662731,142.670003
142923765374737181!,thoughtful-steel-butterfly,0.030000,1.533194,0.385341,-0.449012,0.651533,-0.476248,0.152276,-1.234823,-6.791891,-0.378220,-0.413186,-0.136332,-0.426382,83.748389,-87.792221,59.079834
142923765374737181!,thoughtful-steel-butterfly,0.040000,1.519221,0.315951,-0.453146,0.647261,-0.477637,0.147862,-1.562363,-7.079418,-0.447286,-0.441109,-0.141200,-0.456119,28.434223,-37.464755,16.408743
142923765374737181!,thoughtful-steel-butterfly,0.050000,1.502137,0.244951,-0.457895,0.642787,-0.479045,0.143235,-1.853244,-7.117050,-0.500760,-0.453729,-0.140229,-0.468993,2.114923,-10.769720,-6.547827
142923765374737181!,thoughtful-steel-butterfly,0.060000,1.482314,0.174216,-0.463114,0.638229,-0.480427,0.138529,-2.108927,-7.030357,-0.541377,-0.458223,-0.136174,-0.472262,-10.604447,4.474584,-19.794696
142923765374737181!,thoughtful-steel-butterfly,0.070000,1.460098,0.104674,-0.468680,0.633648,-0.481760,0.133819,-2.332171,-6.879970,-0.571012,-0.458312,-0.130508,-0.469839,-16.937165,14.034177,-28.096023
142923765374737181!,thoughtful-steel-butterfly,0.080000,1.435799,0.036804,-0.474492,0.629078,-0.483032,0.129151,-2.525676,-6.695803,-0.591074,-0.456029,-0.124064,-0.464007,-20.260172,20.648109,-33.736014
142923765374737181!,thoughtful-steel-butterfly,0.090000,1.409701,-0.029137,-0.480461,0.624536,-0.484239,0.124550,-2.691746,-6.493201,-0.602713,-0.452552,-0.117343,-0.456219,-22.151869,25.622560,-37.820973
142923765374737181!,thoughtful-steel-butterfly,0.100000,1.382068,-0.093006,-0.486509,0.620030,-0.485379,0.120031,-2.832344,-6.280540,-0.606922,-0.448613,-0.110662,-0.447491,-23.347957,29.585545,-40.897529
142923765374737181!,thoughtful-steel-butterfly,0.110000,1.353148,-0.154722,-0.492566,0.615564,-0.486453,0.115601,-2.949233,-6.062804,-0.604589,-0.444704,-0.104226,-0.438587,-24.190790,32.845688,-43.247155
142923765374737181!,thoughtful-steel-butterfly,0.120000,1.323171,-0.214249,-0.498571,0.611135,-0.487465,0.111258,-3.044056,-5.843244,-0.596515,-0.441167,-0.098164,-0.430095,-24.836775,35.559574,-45.023833
142923765374737181!,thoughtful-steel-butterfly,0.130000,1.292351,-0.271577,-0.504469,0.606738,-0.488418,0.106995,-3.118417,-5.624205,-0.583446,-0.438267,-0.092555,-0.422499,-25.359826,37.816112,-46.323304
142923765374737181!,thoughtful-steel-butterfly,0.140000,1.260888,-0.326718,-0.510215,0.602366,-0.489317,0.102803,-3.173887,-5.407473,-0.566061,-0.436205,-0.087438,-0.416184,-25.793828,39.671214,-47.211709
142923765374737181!,thoughtful-steel-butterfly,0.150000,1.228965,-0.379699,-0.515766,0.598010,-0.490168,0.098666,-3.212007,-5.194471,-0.544985,-0.435148,-0.082822,-0.411456,-26.155391,41.166400,-47.740940
142923765374737181!,thoughtful-steel-butterfly,0.160000,1.196752,-0.430561,-0.521088,0.593659,-0.490976,0.094567,-3.234284,-4.986351,-0.520788,-0.435230,-0.078692,-0.408557,-26.453597,42.336635,-47.955204
142923765374737181!,thoughtful-steel-butterfly,0.170000,1.164404,-0.479355,-0.526151,0.589301,-0.491744,0.090486,-3.242173,-4.784050,-0.493983,-0.436566,-0.075015,-0.407666,-26.694310,43.213641,-47.893931
142923765374737181!,thoughtful-steel-butterfly,0.180000,1.132061,-0.526140,-0.530930,0.584922,-0.492478,0.086403,-3.237067,-4.588322,-0.465030,-0.439251,-0.071742,-0.408915,-26.881969,43.827137,-47.593007
142923765374737181!,thoughtful-steel-butterfly,0.190000,1.099853,-0.570982,-0.535405,0.580508,-0.493181,0.082294,-3.220288,-4.399766,-0.434334,-0.443366,-0.068812,-0.412388,-27.020228,44.205162,-47.085272
142923765374737181!,thoughtful-steel-butterfly,0.200000,1.067896,-0.613953,-0.539559,0.576043,-0.493857,0.078136,-3.193080,-4.218848,-0.402251,-0.448977,-0.066154,-0.418127,-27.112108,44.374039,-46.400736
142923765374737181!,thoughtful-steel-butterfly,0.210000,1.036247,-0.655172,-0.543387,0.571513,-0.494508,0.073908,-3.156635,-4.045826,-0.369028,-0.456149,-0.063692,-0.426156,-27.179322,44.376529,-45.580331
142923765374737181!,thoughtful-steel-butterfly,0.220000,1.004987,-0.694723,-0.546884,0.566902,-0.495134,0.069587,-3.111971,-3.880873,-0.334908,-0.464927,-0.061341,-0.436460,-27.218783,44.230486,-44.644655
142923765374737181!,thoughtful-steel-butterfly,0.230000,0.974193,-0.732685,-0.550040,0.562194,-0.495737,0.065152,-3.060030,-3.724118,-0.300101,-0.475342,-0.059010,-0.449003,-27.226445,43.951429,-43.611820
142923765374737181!,thoughtful-steel-butterfly,0.240000,0.943936,-0.769137,-0.552849,0.557375,-0.496316,0.060581,-3.001687,-3.575636,-0.264778,-0.487413,-0.056603,-0.463724,-27.200395,43.555549,-42.499840
142923765374737181!,thoughtful-steel-butterfly,0.250000,0.914277,-0.804158,-0.555306,0.552427,-0.496871,0.055854,-2.937752,-3.435448,-0.229071,-0.501144,-0.054019,-0.480544,-27.139431,43.058440,-41.325724
142923765374737181!,thoughtful-steel-butterfly,0.260000,0.885270,-0.837829,-0.557409,0.547335,-0.497397,0.050949,-2.868968,-3.303526,-0.193079,-0.516528,-0.051151,-0.499369,-27.042424,42.474538,-40.105130
142923765374737181!,thoughtful-steel-butterfly,0.270000,0.856961,-0.870229,-0.559153,0.542081,-0.497894,0.045848,-2.796021,-3.179799,-0.156871,-0.533540,-0.047892,-0.520087,-26.908048,41.816910,-38.852264
142923765374737181!,thoughtful-steel-butterfly,0.280000,0.829392,-0.901439,-0.560537,0.536650,-0.498354,0.040532,-2.719538,-3.064153,-0.120486,-0.552142,-0.044128,-0.542571,-26.734706,41.097219,-37.579921
142923765374737181!,thoughtful-steel-butterfly,0.290000,0.802595,-0.931535,-0.561557,0.531027,-0.498775,0.034984,-2.640097,-2.956439,-0.083943,-0.572277,-0.039747,-0.566683,-26.520551,40.325768,-36.299557
142923765374737181!,thoughtful-steel-butterfly,0.300000,0.776602,-0.960596,-0.562213,0.525195,-0.499147,0.029189,-2.558230,-2.856476,-0.047237,-0.593875,-0.034634,-0.592272,-26.263555,39.511591,-35.021388
142923765374737181!,thoughtful-steel-butterfly,0.310000,0.751434,-0.988695,-0.562502,0.519142,-0.499465,0.023131,-2.474427,-2.764054,-0.010351,-0.616848,-0.028675,-0.619176,-25.961603,38.662559,-33.754488
