ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2259726560439325294!,thoughtful-steel-butterfly,0.000000,-1.422876,2.541181,-0.626291,0.706664,-0.189954,0.462512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,518.602346,-286.982533,107.584919
2259726560439325294!,thoughtful-steel-butterfly,0.010000,-1.415672,2.543709,-0.626227,0.706108,-0.189468,0.462711,1.440059,0.502395,0.013195,-0.110595,0.096951,0.039699,248.685338,-176.479521,79.530299
2259726560439325294!,thoughtful-steel-butterfly,0.020000,-1.397825,2.549400,-0.626338,0.704188,-0.188239,0.463213,2.130337,0.631830,-0.034941,-0.273477,0.148730,0.060440,137.941677,-133.400875,70.058563
2259726560439325294!,thoughtful-steel-butterfly,0.030000,-1.374583,2.555554,-0.627058,0.700505,-0.186596,0.463877,2.518298,0.595437,-0.107684,-0.462748,0.179763,0.072310,93.593030,-118.586180,68.417494
2259726560439325294!,thoughtful-steel-butterfly,0.040000,-1.348038,2.560942,-0.628549,0.694840,-0.184695,0.464637,2.790465,0.479558,-0.188165,-0.668873,0.199970,0.079489,76.865030,-115.728238,70.137098
2259726560439325294!,thoughtful-steel-butterfly,0.050000,-1.318953,2.564937,-0.630847,0.687037,-0.182627,0.465454,3.025348,0.317497,-0.267677,-0.889144,0.213246,0.083670,71.563280,-117.956729,73.288520
2259726560439325294!,thoughtful-steel-butterfly,0.060000,-1.287535,2.567131,-0.633914,0.676951,-0.180453,0.466301,3.256253,0.120382,-0.340646,-1.123421,0.220947,0.085504,70.886524,-122.286595,76.965449
2259726560439325294!,thoughtful-steel-butterfly,0.070000,-1.253750,2.567182,-0.637663,0.664437,-0.178229,0.467156,3.497239,-0.109531,-0.402474,-1.372213,0.223344,0.085210,71.920986,-127.312063,80.659119
2259726560439325294!,thoughtful-steel-butterfly,0.080000,-1.217468,2.564754,-0.641962,0.649345,-0.176008,0.467997,3.753780,-0.373095,-0.448634,-1.635759,0.220238,0.082829,73.344118,-132.245776,84.000065
2259726560439325294!,thoughtful-steel-butterfly,0.090000,-1.178527,2.559502,-0.646629,0.631528,-0.173849,0.468803,4.027081,-0.671617,-0.474330,-1.913487,0.211226,0.078330,74.467054,-136.519515,86.654221
2259726560439325294!,thoughtful-steel-butterfly,0.100000,-1.136767,2.551066,-0.651435,0.610846,-0.171814,0.469553,4.315730,-1.005417,-0.474454,-2.203646,0.195837,0.071659,74.837780,-139.624355,88.287704
2259726560439325294!,thoughtful-steel-butterfly,0.110000,-1.092074,2.539137,-0.656080,0.587238,-0.169964,0.470226,4.616642,-1.372698,-0.443829,-2.503052,0.173802,0.062821,73.990385,-141.010238,88.546111
2259726560439325294!,thoughtful-steel-butterfly,0.120000,-1.044351,2.523393,-0.660234,0.560626,-0.168369,0.470799,4.924313,-1.769294,-0.377331,-2.806835,0.144719,0.051755,71.650360,-140.223238,87.128075
2259726560439325294!,thoughtful-steel-butterfly,0.130000,-0.993571,2.503568,-0.663524,0.530988,-0.167105,0.471249,5.231741,-2.187809,-0.270402,-3.108413,0.108287,0.038399,67.551559,-136.850825,83.785841
2259726560439325294!,thoughtful-steel-butterfly,0.140000,-0.939777,2.479523,-0.665518,0.498417,-0.166240,0.471555,5.531179,-2.617293,-0.119549,-3.399565,0.064573,0.022764,61.389811,-130.540564,78.351987
2259726560439325294!,thoughtful-steel-butterfly,0.150000,-0.883074,2.451204,-0.665768,0.463045,-0.165843,0.471695,5.813450,-3.043712,0.077213,-3.670682,0.013617,0.004788,53.116322,-121.193778,70.831194
2259726560439325294!,thoughtful-steel-butterfly,0.160000,-0.823673,2.418716,-0.663818,0.425114,-0.165987,0.471644,6.069405,-3.450316,0.319770,-3.911345,-0.044345,-0.015606,42.830849,-108.953055,61.409086
2259726560439325294!,thoughtful-steel-butterfly,0.170000,-0.761892,2.382338,-0.659226,0.384975,-0.166747,0.471376,6.290803,-3.818841,0.605582,-4.111066,-0.108909,-0.038526,30.824570,-94.243989,50.468450
2259726560439325294!,thoughtful-steel-butterfly,0.180000,-0.698112,2.342540,-0.651584,0.343081,-0.168188,0.470864,6.471194,-4.131001,0.929655,-4.259954,-0.179491,-0.064113,17.578048,-77.762403,38.570278
2259726560439325294!,thoughtful-steel-butterfly,0.190000,-0.632750,2.299978,-0.640542,0.299994,-0.170362,0.470082,6.606539,-4.370244,1.284629,-4.349508,-0.255334,-0.092535,3.727781,-60.413211,26.404386
2259726560439325294!,thoughtful-steel-butterfly,0.200000,-0.566255,2.255451,-0.625833,0.256338,-0.173313,0.469002,6.695285,-4.523298,1.661174,-4.373271,-0.335752,-0.124072,-9.974767,-43.219007,14.720461
2259726560439325294!,thoughtful-steel-butterfly,0.210000,-0.499101,2.209859,-0.607298,0.212788,-0.177092,0.467588,6.739114,-4.581326,2.048558,-4.327201,-0.420098,-0.159106,-22.909271,-27.099160,4.208513
2259726560439325294!,thoughtful-steel-butterfly,0.220000,-0.431725,2.164175,-0.584884,0.170048,-0.181735,0.465803,6.741490,-4.540525,2.435120,-4.209773,-0.507854,-0.198142,-34.526704,-12.831934,-4.544110
2259726560439325294!,thoughtful-steel-butterfly,0.230000,-0.364534,2.119384,-0.558662,0.128828,-0.187278,0.463602,6.707651,-4.402102,2.808797,-4.021868,-0.598624,-0.241821,-44.540431,-0.893777,-11.130035
2259726560439325294!,thoughtful-steel-butterfly,0.240000,-0.297882,2.076436,-0.528823,0.089814,-0.193755,0.460933,6.643360,-4.171818,3.157435,-3.766586,-0.692148,-0.290946,-52.873349,8.527146,-15.319477
2259726560439325294!,thoughtful-steel-butterfly,0.250000,-0.232070,2.036205,-0.495684,0.053654,-0.201200,0.457732,6.554101,-3.859320,3.468999,-3.449102,-0.788266,-0.346489,-59.610031,15.490590,-17.038260
2259726560439325294!,thoughtful-steel-butterfly,0.260000,-0.167283,1.999456,-0.459676,0.020945,-0.209632,0.453932,6.444001,-3.477565,3.731697,-3.076728,-0.886875,-0.409572,-64.822576,20.163379,-16.301558
2259726560439325294!,thoughtful-steel-butterfly,0.270000,-0.103691,1.966804,-0.421347,-0.007808,-0.219075,0.449451,6.316442,-3.042169,3.934364,-2.658964,-0.987933,-0.481546,-68.620084,22.816996,-13.208692
