ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1746098566264538624!,great-devious-beetle,0.000000,-2.104684,-0.003336,-1.050648,-1.070579,0.000000,0.000000,0.000000,0.000000,-217.859591,-217.100332
1746098566264538624!,great-devious-beetle,0.010000,-2.097305,0.003593,-1.050490,-1.070734,1.474622,1.380542,0.028800,-0.028256,28.542881,-103.413922
1746098566264538624!,great-devious-beetle,0.020000,-2.077083,0.018326,-1.048090,-1.073083,2.569650,1.561139,0.448839,-0.438386,76.867448,-74.251551
1746098566264538624!,great-devious-beetle,0.030000,-2.046674,0.033453,-1.041258,-1.079714,3.515302,1.460844,0.917863,-0.885172,78.948288,-65.302492
1746098566264538624!,great-devious-beetle,0.040000,-2.007226,0.047265,-1.029850,-1.090600,4.372475,1.299594,1.362076,-1.286205,71.644088,-60.740401
1746098566264538624!,great-devious-beetle,0.050000,-1.959534,0.059395,-1.014166,-1.105200,5.157322,1.125670,1.769887,-1.624105,63.083972,-56.802560
1746098566264538624!,great-devious-beetle,0.060000,-1.904302,0.069762,-0.994564,-1.122872,5.872458,0.948928,2.141647,-1.896925,54.860317,-52.567075
1746098566264538624!,great-devious-beetle,0.070000,-1.842238,0.078347,-0.971394,-1.142976,6.515434,0.771577,2.478795,-2.106682,47.170441,-47.814856
1746098566264538624!,great-devious-beetle,0.080000,-1.774091,0.085149,-0.944999,-1.164893,7.081896,0.595022,2.782028,-2.256871,39.969828,-42.541068
1746098566264538624!,great-devious-beetle,0.090000,-1.700661,0.090182,-0.915721,-1.188047,7.567352,0.421209,3.051409,-2.351960,33.219472,-36.837696
1746098566264538624!,great-devious-beetle,0.100000,-1.622794,0.093483,-0.883903,-1.211906,7.968413,0.252673,3.286830,-2.397249,26.926594,-30.855668
1746098566264538624!,great-devious-beetle,0.110000,-1.541370,0.095119,-0.849894,-1.235993,8.283652,0.092264,3.488433,-2.398719,21.137026,-24.781019
1746098566264538624!,great-devious-beetle,0.120000,-1.457279,0.095189,-0.814044,-1.259894,8.514097,-0.057181,3.656912,-2.362807,15.916885,-18.811965
1746098566264538624!,great-devious-beetle,0.130000,-1.371382,0.093822,-0.776693,-1.283257,8.663289,-0.193166,3.793650,-2.296111,11.331431,-13.137839
1746098566264538624!,great-devious-beetle,0.140000,-1.284478,0.091166,-0.738154,-1.305806,8.737049,-0.313705,3.900784,-2.205060,7.432699,-7.918905
1746098566264538624!,great-devious-beetle,0.150000,-1.197297,0.087386,-0.698714,-1.327328,8.743074,-0.417439,3.981110,-2.095683,4.252236,-3.272153
1746098566264538624!,great-devious-beetle,0.160000,-1.110479,0.082656,-0.658627,-1.347669,8.690318,-0.503670,4.037933,-1.973400,1.795365,0.733769
1746098566264538624!,great-devious-beetle,0.170000,-1.024568,0.077154,-0.618109,-1.366726,8.588344,-0.572315,4.074865,-1.842878,0.040834,4.076977
1746098566264538624!,great-devious-beetle,0.180000,-0.939964,0.071063,-0.577334,-1.384444,8.446525,-0.623908,4.095575,-1.707917,-1.060560,6.773206
1746098566264538624!,great-devious-beetle,0.190000,-0.856983,0.064551,-0.536436,-1.400799,8.273825,-0.659275,4.103676,-1.571502,-1.570116,8.871096
1746098566264538624!,great-devious-beetle,0.200000,-0.775876,0.057774,-0.495514,-1.415792,8.078465,-0.679406,4.102577,-1.435863,-1.558434,10.439860
1746098566264538624!,great-devious-beetle,0.210000,-0.696818,0.050879,-0.454638,-1.429442,7.867617,-0.685395,4.095345,-1.302536,-1.103544,11.557497
1746098566264538624!,great-devious-beetle,0.220000,-0.619921,0.043998,-0.413851,-1.441779,7.647318,-0.678331,4.084630,-1.172459,-0.286330,12.302689
1746098566264538624!,great-devious-beetle,0.230000,-0.545247,0.037257,-0.373171,-1.452840,7.422483,-0.659234,4.072616,-1.046076,0.812598,12.748910
1746098566264538624!,great-devious-beetle,0.240000,-0.472815,0.030771,-0.332599,-1.462661,7.196983,-0.629012,4.061005,-0.923444,2.114725,12.960696
1746098566264538624!,great-devious-beetle,0.250000,-0.402611,0.024645,-0.292122,-1.471280,6.973769,-0.588455,4.051019,-0.804329,3.544445,12.991797
1746098566264538624!,great-devious-beetle,0.260000,-0.334600,0.018980,-0.251720,-1.478728,6.755007,-0.538242,4.043407,-0.688298,5.029221,12.884751
1746098566264538624!,great-devious-beetle,0.270000,-0.268728,0.013869,-0.211365,-1.485034,6.542218,-0.478977,4.038472,-0.574796,6.499426,12.671459
1746098566264538624!,great-devious-beetle,0.280000,-0.204929,0.009400,-0.171033,-1.490217,6.336405,-0.411227,4.036088,-0.463223,7.888171,12.374368
1746098566264538624!,great-devious-beetle,0.290000,-0.143132,0.005654,-0.130701,-1.494295,6.138168,-0.335568,4.035735,-0.352992,9.131345,12.007967
1746098566264538624!,great-devious-beetle,0.300000,-0.083258,0.002707,-0.090356,-1.497276,5.947798,-0.252636,4.036525,-0.243592,10.168004,11.580407
1746098566264538624!,great-devious-beetle,0.310000,-0.025231,0.000629,-0.049996,-1.499167,5.765355,-0.163174,4.037249,-0.134638,10.941207,11.095101
1746098566264538624!,great-devious-beetle,0.320000,0.031028,-0.000520,-0.009633,-1.499969,5.590734,-0.068069,4.036415,-0.025921,11.399289,10.552235
1746098566264538624!,great-devious-beetle,0.330000,0.085593,-0.000690,0.030704,-1.499686,5.423718,0.031608,4.032310,0.082557,11.497537,9.950155
1746098566264538624!,great-devious-beetle,0.340000,0.138537,0.000157,0.070967,-1.498320,5.264019,0.134591,4.023061,0.190549,11.200158,9.286614
1746098566264538624!,great-devious-beetle,0.350000,0.189931,0.002045,0.111086,-1.495881,5.111312,0.239403,4.006716,0.297544,10.482407,8.559874
1746098566264538624!,great-devious-beetle,0.360000,0.239841,0.004982,0.150973,-1.492383,4.965266,0.344365,3.981328,0.402761,9.332695,7.769676
1746098566264538624!,great-devious-beetle,0.370000,0.288330,0.008956,0.190519,-1.487852,4.825565,0.447621,3.945045,0.505161,7.754498,6.918051
1746098566264538624!,great-devious-beetle,0.380000,0.335459,0.013935,0.229594,-1.482325,4.691927,0.547175,3.896210,0.603475,5.767845,6.009984
1746098566264538624!,great-devious-beetle,0.390000,0.381286,0.019866,0.268055,-1.475855,4.564111,0.640943,3.833449,0.696257,3.410213,5.053906
1746098566264538624!,great-devious-beetle,0.400000,0.425867,0.026673,0.305744,-1.468510,4.441921,0.726824,3.755759,0.781950,0.736634,4.061988
1746098566264538624!,great-devious-beetle,0.410000,0.469257,0.034259,0.342497,-1.460375,4.325201,0.802776,3.662575,0.858973,-2.181122,3.050205
1746098566264538624!,great-devious-beetle,0.420000,0.511549,0.042518,0.378187,-1.451542,4.213758,0.867029,3.553872,0.925931,-5.259915,2.038118
1746098566264538624!,great-devious-beetle,0.430000,0.552835,0.051338,0.412718,-1.442104,4.107420,0.918097,3.430041,0.981650,-8.407594,1.048181
1746098566264538624!,great-devious-beetle,0.440000,0.593145,0.060583,0.445948,-1.432177,4.006084,0.954580,3.291850,1.025008,-11.518807,0.104887
1746098566264538624!,great-devious-beetle,0.450000,0.632510,0.070104,0.477735,-1.421889,3.909593,0.975415,3.140580,1.055190,-14.482907,-0.765794
1746098566264538624!,great-devious-beetle,0.460000,0.670960,0.079739,0.507950,-1.411378,3.817706,0.979968,2.977986,1.071767,-17.189515,-1.537819
1746098566264538624!,great-devious-beetle,0.470000,0.708531,0.089321,0.536485,-1.400780,3.730083,0.968084,2.806214,1.074753,-19.534473,-2.186666
1746098566264538624!,great-devious-beetle,0.480000,0.745255,0.098687,0.563256,-1.390231,3.646271,0.940123,2.627715,1.064627,-21.425705,-2.691021
1746098566264538624!,great-devious-beetle,0.490000,0.781174,0.107696,0.588241,-1.379845,3.565713,0.897014,2.445076,1.042360,-22.791533,-3.034292
1746098566264538624!,great-devious-beetle,0.500000,0.816324,0.116220,0.611443,-1.369722,3.487753,0.840132,2.260943,1.009284,-23.581792,-3.206460
1746098566264538624!,great-devious-beetle,0.510000,0.850721,0.124132,0.632854,-1.359962,3.411673,0.771193,2.077981,0.966981,-23.767644,-3.204981
1746098566264538624!,great-devious-beetle,0.520000,0.884375,0.131318,0.652491,-1.350650,3.336739,0.692265,1.898736,0.917269,-23.346411,-3.034787
1746098566264538624!,great-devious-beetle,0.530000,0.917290,0.137691,0.670400,-1.341851,3.262244,0.605668,1.725545,0.862096,-22.341551,-2.708232
1746098566264538624!,great-devious-beetle,0.540000,0.949466,0.143185,0.686645,-1.333611,3.187561,0.513870,1.560453,0.803441,-20.800848,-2.244419
1746098566264538624!,great-devious-beetle,0.550000,0.980896,0.147758,0.701313,-1.325956,3.112179,0.419366,1.405167,0.743208,-18.792917,-1.667956
1746098566264538624!,great-devious-beetle,0.560000,1.011569,0.151395,0.714504,-1.318895,3.035744,0.324567,1.261008,0.683144,-16.402364,-1.007269
1746098566264538624!,great-devious-beetle,0.570000,1.041473,0.154102,0.726331,-1.312419,2.958077,0.231696,1.128905,0.624769,-13.724027,-0.292653
1746098566264538624!,great-devious-beetle,0.580000,1.070594,0.155909,0.736914,-1.306506,2.879175,0.142702,1.009394,0.569332,-10.856867,0.445736
