ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1220053404519668983!,talented-zippy-butterfly,0.000000,-2.109967,-0.053881,-1.771602,0.887135,-0.946873,0.321607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-772.778495,-55.732646,-231.890182,-1098.231970
1220053404519668983!,talented-zippy-butterfly,0.010000,-2.105175,-0.045769,-1.767407,0.895460,-0.945352,0.326052,0.959510,1.619743,0.842214,1.661836,0.306337,0.888189,-590.317822,-42.776342,-175.524472,-835.976718
1220053404519668983!,talented-zippy-butterfly,0.020000,-2.091931,-0.023565,-1.755695,0.918213,-0.941061,0.338238,1.691533,2.814405,1.505842,2.880701,0.555726,1.546163,-447.295086,-31.903290,-132.814431,-634.163131
1220053404519668983!,talented-zippy-butterfly,0.030000,-2.072135,0.008926,-1.737936,0.951428,-0.934442,0.356114,2.267498,3.671326,2.049477,3.748633,0.770981,2.023049,-336.829164,-23.648016,-99.792902,-477.950708
1220053404519668983!,talented-zippy-butterfly,0.040000,-2.047160,0.048692,-1.715159,0.991971,-0.925778,0.378068,2.724780,4.264205,2.505325,4.341446,0.963136,2.358441,-252.505848,-17.855272,-73.887116,-356.587258
1220053404519668983!,talented-zippy-butterfly,0.050000,-2.018089,0.093387,-1.688151,1.037390,-0.915272,0.402836,3.084087,4.653310,2.891544,4.720606,1.137234,2.583880,-188.805500,-14.105056,-53.381076,-262.178192
1220053404519668983!,talented-zippy-butterfly,0.060000,-1.985876,0.141142,-1.657597,1.085722,-0.903113,0.429404,3.358479,4.887223,3.218959,4.935712,1.295390,2.724434,-141.199210,-11.920478,-37.101171,-188.880081
1220053404519668983!,talented-zippy-butterfly,0.070000,-1.951303,0.190621,-1.624034,1.135552,-0.889448,0.457036,3.557848,5.004696,3.495212,5.026390,1.438761,2.800003,-106.028311,-10.859456,-24.203648,-132.250525
1220053404519668983!,talented-zippy-butterfly,0.080000,-1.915064,0.240837,-1.587931,1.185816,-0.874418,0.485174,3.691116,5.036433,3.726425,5.024210,1.568206,2.826343,-80.395209,-10.555016,-14.056630,-88.862279
1220053404519668983!,talented-zippy-butterfly,0.090000,-1.877774,0.291059,-1.549710,1.235714,-0.858156,0.513389,3.767011,5.006617,3.918028,4.954172,1.684594,2.815883,-62.021932,-10.722319,-6.163834,-56.014408
1220053404519668983!,talented-zippy-butterfly,0.100000,-1.839968,0.340767,-1.509742,1.284669,-0.840788,0.541364,3.794177,4.934153,4.075113,4.835867,1.788920,2.778357,-49.120465,-11.152012,-0.117371,-31.529535
1220053404519668983!,talented-zippy-butterfly,0.110000,-1.802096,0.389608,-1.468350,1.332271,-0.822431,0.568865,3.780993,4.833663,4.202494,4.684432,1.882295,2.721308,-40.290039,-11.698319,4.428313,-13.624380
1220053404519668983!,talented-zippy-butterfly,0.120000,-1.764525,0.437357,-1.425812,1.378247,-0.803188,0.595726,3.735323,4.716307,4.304635,4.511359,1.965876,2.650496,-34.437076,-12.265626,7.769777,-0.828125
1220053404519668983!,talented-zippy-butterfly,0.130000,-1.727549,0.483889,-1.382361,1.422422,-0.783153,0.621829,3.664299,4.590470,4.385559,4.325194,2.040788,2.570239,-30.712675,-12.795763,10.161224,8.070912
1220053404519668983!,talented-zippy-butterfly,0.140000,-1.691396,0.529148,-1.338195,1.464696,-0.762408,0.647096,3.574182,4.462327,4.448774,4.132139,2.108057,2.483712,-28.463324,-13.257024,11.818114,14.062834
1220053404519668983!,talented-zippy-butterfly,0.150000,-1.656233,0.573136,-1.293478,1.505021,-0.741027,0.671476,3.470312,4.336321,4.497240,3.936569,2.168568,2.393188,-27.191397,-13.635325,12.919905,17.945964
1220053404519668983!,talented-zippy-butterfly,0.160000,-1.622179,0.615889,-1.248347,1.543385,-0.719073,0.694935,3.357127,4.215555,4.533364,3.741467,2.223042,2.300256,-26.523011,-13.927494,13.612979,20.353135
1220053404519668983!,talented-zippy-butterfly,0.170000,-1.589315,0.657471,-1.202919,1.579804,-0.696605,0.717455,3.238231,4.102112,4.559042,3.548780,2.272026,2.205996,-26.181662,-14.136447,14.014063,21.776243
1220053404519668983!,talented-zippy-butterfly,0.180000,-1.557685,0.697964,-1.157291,1.614307,-0.673676,0.739027,3.116501,3.997309,4.575707,3.359714,2.315907,2.111116,-25.966601,-14.267929,14.214062,22.589378
1220053404519668983!,talented-zippy-butterfly,0.190000,-1.527311,0.737459,-1.111552,1.646934,-0.650338,0.759645,2.994197,3.901899,4.584396,3.174954,2.354928,2.016073,-25.735221,-14.328436,14.282063,23.070225
1220053404519668983!,talented-zippy-butterfly,0.200000,-1.498193,0.776052,-1.065780,1.677728,-0.626640,0.779309,2.873074,3.816214,4.585817,2.994841,2.389212,1.921156,-25.388901,-14.324014,14.269238,23.419288
1220053404519668983!,talented-zippy-butterfly,0.210000,-1.470316,0.813843,-1.020047,1.706736,-0.602629,0.798021,2.754487,3.740282,4.580417,2.819500,2.418783,1.826553,-24.861795,-14.259660,14.212445,23.776594
1220053404519668983!,talented-zippy-butterfly,0.220000,-1.443653,0.850929,-0.974424,1.734006,-0.578355,0.815785,2.639477,3.673905,4.568437,2.648938,2.443595,1.732401,-24.112143,-14.139104,14.137388,24.235752
1220053404519668983!,talented-zippy-butterfly,0.230000,-1.418169,0.887406,-0.928981,1.759584,-0.553869,0.832604,2.528844,3.616714,4.549965,2.483104,2.463553,1.638816,-23.115667,-13.964842,14.061283,24.855415
