ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
915035325434423537!,lush-impartial-bumblebee,0.000000,-0.000349,2.144941,0.000000,2.144941,0.000000,0.000000,0.000000,0.000000,54.810834,117.348193,-184.362765
915035325434423537!,lush-impartial-bumblebee,0.010000,0.001780,2.137555,0.000000,2.137555,0.425787,-1.477389,0.000000,-1.477389,47.272569,100.954057,-158.958710
915035325434423537!,lush-impartial-bumblebee,0.020000,0.007895,2.116336,0.000000,2.116336,0.796498,-2.763680,0.000000,-2.763680,40.524918,86.279337,-136.219030
915035325434423537!,lush-impartial-bumblebee,0.030000,0.017479,2.083083,0.000000,2.083083,1.117911,-3.878915,0.000000,-3.878915,34.489262,73.153058,-115.878787
915035325434423537!,lush-impartial-bumblebee,0.040000,0.030067,2.039405,0.000000,2.039405,1.395228,-4.841144,0.000000,-4.841144,29.094734,61.421096,-97.699152
915035325434423537!,lush-impartial-bumblebee,0.050000,0.045243,1.986746,0.000000,1.986746,1.633131,-5.666618,0.000000,-5.666618,24.277427,50.944470,-81.464761
915035325434423537!,lush-impartial-bumblebee,0.060000,0.062633,1.926406,0.000000,1.926406,1.835839,-6.369972,0.000000,-6.369972,19.979785,41.598004,-66.981648
915035325434423537!,lush-impartial-bumblebee,0.070000,0.081883,1.859613,0.000000,1.859613,2.007148,-6.964379,0.000000,-6.964379,16.150755,33.270669,-54.077762
915035325434423537!,lush-impartial-bumblebee,0.080000,0.102693,1.787407,0.000000,1.787407,2.150482,-7.461717,0.000000,-7.461717,12.743431,25.860460,-42.595035
915035325434423537!,lush-impartial-bumblebee,0.090000,0.124801,1.710698,0.000000,1.710698,2.268922,-7.872679,0.000000,-7.872679,9.715278,19.274863,-32.390114
915035325434423537!,lush-impartial-bumblebee,0.100000,0.147976,1.630287,0.000000,1.630287,2.365239,-8.206876,0.000000,-8.206876,7.027842,13.430257,-23.333418
915035325434423537!,lush-impartial-bumblebee,0.110000,0.172012,1.546885,0.000000,1.546885,2.441920,-8.472944,0.000000,-8.472944,4.646469,8.251273,-15.308160
915035325434423537!,lush-impartial-bumblebee,0.120000,0.196728,1.461127,0.000000,1.461127,2.501203,-8.678644,0.000000,-8.678644,2.539966,3.670072,-8.209214
915035325434423537!,lush-impartial-bumblebee,0.130000,0.221960,1.373578,0.000000,1.373578,2.545096,-8.830943,0.000000,-8.830943,0.680256,-0.374405,-1.941965
915035325434423537!,lush-impartial-bumblebee,0.140000,0.247563,1.284738,0.000000,1.284738,2.575402,-8.936098,0.000000,-8.936098,-0.957933,-3.937121,3.578754
915035325434423537!,lush-impartial-bumblebee,0.150000,0.273411,1.195054,0.000000,1.195054,2.593739,-8.999724,0.000000,-8.999724,-2.397358,-7.067565,8.429634
915035325434423537!,lush-impartial-bumblebee,0.160000,0.299388,1.104917,0.000000,1.104917,2.601560,-9.026859,0.000000,-9.026859,-3.658513,-9.810312,12.679745
915035325434423537!,lush-impartial-bumblebee,0.170000,0.325397,1.014674,0.000000,1.014674,2.600166,-9.022024,0.000000,-9.022024,-4.759861,-12.205512,16.391303
915035325434423537!,lush-impartial-bumblebee,0.180000,0.351348,0.924628,0.000000,0.924628,2.590726,-8.989269,0.000000,-8.989269,-5.718030,-14.289329,19.620348
915035325434423537!,lush-impartial-bumblebee,0.190000,0.377166,0.835045,0.000000,0.835045,2.574286,-8.932225,0.000000,-8.932225,-6.548001,-16.094341,22.417362
915035325434423537!,lush-impartial-bumblebee,0.200000,0.402784,0.746156,0.000000,0.746156,2.551781,-8.854139,0.000000,-8.854139,-7.263266,-17.649890,24.827813
915035325434423537!,lush-impartial-bumblebee,0.210000,0.428144,0.658163,0.000000,0.658163,2.524051,-8.757922,0.000000,-8.757922,-7.875975,-18.982403,26.892650
915035325434423537!,lush-impartial-bumblebee,0.220000,0.453196,0.571238,0.000000,0.571238,2.491845,-8.646172,0.000000,-8.646172,-8.397070,-20.115676,28.648749
915035325434423537!,lush-impartial-bumblebee,0.230000,0.477897,0.485531,0.000000,0.485531,2.455831,-8.521213,0.000000,-8.521213,-8.836404,-21.071135,30.129312
915035325434423537!,lush-impartial-bumblebee,0.240000,0.502211,0.401167,0.000000,0.401167,2.416608,-8.385116,0.000000,-8.385116,-9.202846,-21.868069,31.364225
915035325434423537!,lush-impartial-bumblebee,0.250000,0.526107,0.318253,0.000000,0.318253,2.374707,-8.239729,0.000000,-8.239729,-9.504378,-22.523836,32.380391
915035325434423537!,lush-impartial-bumblebee,0.260000,0.549559,0.236878,0.000000,0.236878,2.330603,-8.086699,0.000000,-8.086699,-9.748182,-23.054059,33.202015
915035325434423537!,lush-impartial-bumblebee,0.270000,0.572546,0.157116,0.000000,0.157116,2.284718,-7.927488,0.000000,-7.927488,-9.940720,-23.472790,33.850872
915035325434423537!,lush-impartial-bumblebee,0.280000,0.595052,0.079026,0.000000,0.079026,2.237427,-7.763396,0.000000,-7.763396,-10.087805,-23.792668,34.346550
915035325434423537!,lush-impartial-bumblebee,0.290000,0.617064,0.002651,0.000000,0.002651,2.189060,-7.595575,0.000000,-7.595575,-10.194705,-24.025152,34.706803
915035325434423537!,lush-impartial-bumblebee,0.300000,0.638585,-0.072024,0.000000,-0.072024,2.139913,-7.425044,0.000000,-7.425044,-10.266734,-24.181801,34.949543
915035325434423537!,lush-impartial-bumblebee,0.310000,0.659610,-0.144975,0.000000,-0.144975,2.090240,-7.252688,0.000000,-7.252688,-10.308050,-24.271654,35.088778
915035325434423537!,lush-impartial-bumblebee,0.320000,0.680133,-0.216187,0.000000,-0.216187,2.040264,-7.079284,0.000000,-7.079284,-10.322402,-24.302867,35.137145
915035325434423537!,lush-impartial-bumblebee,0.330000,0.700156,-0.285663,0.000000,-0.285663,1.990184,-6.905516,0.000000,-6.905516,-10.313262,-24.282990,35.106343
915035325434423537!,lush-impartial-bumblebee,0.340000,0.719679,-0.353403,0.000000,-0.353403,1.940171,-6.731980,0.000000,-6.731980,-10.283645,-24.218579,35.006534
915035325434423537!,lush-impartial-bumblebee,0.350000,0.738704,-0.419415,0.000000,-0.419415,1.890373,-6.559194,0.000000,-6.559194,-10.236249,-24.115501,34.846806
915035325434423537!,lush-impartial-bumblebee,0.360000,0.757234,-0.483710,0.000000,-0.483710,1.840923,-6.387611,0.000000,-6.387611,-10.173482,-23.978998,34.635283
