ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1725375421233231923!,great-proficient-bumblebee,0.000000,-1.982134,0.524272,0.000000,0.524272,0.000000,0.000000,0.000000,0.000000,-67.889507,-72.145676,-11.426831,52.640725
1725375421233231923!,great-proficient-bumblebee,0.010000,-1.976338,0.527209,0.000000,0.527209,1.159221,0.587287,0.000000,0.587287,-58.976329,-63.226925,-10.639903,45.721537
1725375421233231923!,great-proficient-bumblebee,0.020000,-1.959689,0.535643,0.000000,0.535643,2.168498,1.098609,0.000000,1.098609,-50.997965,-55.243571,-9.935508,39.528032
1725375421233231923!,great-proficient-bumblebee,0.030000,-1.933597,0.548862,0.000000,0.548862,3.043557,1.541934,0.000000,1.541934,-43.861459,-48.102602,-9.305440,33.988051
1725375421233231923!,great-proficient-bumblebee,0.040000,-1.899325,0.566225,0.000000,0.566225,3.798561,1.924436,0.000000,1.924436,-37.483016,-41.720170,-8.742299,29.036545
1725375421233231923!,great-proficient-bumblebee,0.050000,-1.858007,0.587157,0.000000,0.587157,4.446263,2.252576,0.000000,2.252576,-31.787075,-36.020667,-8.239416,24.614857
1725375421233231923!,great-proficient-bumblebee,0.060000,-1.810658,0.611146,0.000000,0.611146,4.998143,2.532170,0.000000,2.532170,-26.705504,-30.935918,-7.790773,20.670097
1725375421233231923!,great-proficient-bumblebee,0.070000,-1.758184,0.637730,0.000000,0.637730,5.464537,2.768456,0.000000,2.768456,-22.176878,-26.404460,-7.390950,17.154581
1725375421233231923!,great-proficient-bumblebee,0.080000,-1.701399,0.666499,0.000000,0.666499,5.854748,2.966146,0.000000,2.966146,-18.145824,-22.370886,-7.035056,14.025324
1725375421233231923!,great-proficient-bumblebee,0.090000,-1.641030,0.697083,0.000000,0.697083,6.177146,3.129480,0.000000,3.129480,-14.562431,-18.785251,-6.718685,11.243580
1725375421233231923!,great-proficient-bumblebee,0.100000,-1.577737,0.729148,0.000000,0.729148,6.439261,3.262273,0.000000,3.262273,-11.381922,-15.602754,-6.437884,8.774591
1725375421233231923!,great-proficient-bumblebee,0.110000,-1.512116,0.762394,0.000000,0.762394,6.647872,3.367960,0.000000,3.367960,-8.563998,-12.783068,-6.189094,6.587072
1725375421233231923!,great-proficient-bumblebee,0.120000,-1.444677,0.796560,0.000000,0.796560,6.809077,3.449630,0.000000,3.449630,-6.071957,-10.289468,-5.969077,4.652531
1725375421233231923!,great-proficient-bumblebee,0.130000,-1.375871,0.831418,0.000000,0.831418,6.928360,3.510061,0.000000,3.510061,-3.872630,-8.088766,-5.774902,2.945222
1725375421233231923!,great-proficient-bumblebee,0.140000,-1.306095,0.866769,0.000000,0.866769,7.010644,3.551748,0.000000,3.551748,-1.936044,-6.150969,-5.603925,1.441874
1725375421233231923!,great-proficient-bumblebee,0.150000,-1.235691,0.902437,0.000000,0.902437,7.060349,3.576930,0.000000,3.576930,-0.235119,-4.448980,-5.453753,0.121466
1725375421233231923!,great-proficient-bumblebee,0.160000,-1.164963,0.938269,0.000000,0.938269,7.081440,3.587615,0.000000,3.587615,1.254596,-2.958333,-5.322229,-1.034980
1725375421233231923!,great-proficient-bumblebee,0.170000,-1.094172,0.974133,0.000000,0.974133,7.077470,3.585604,0.000000,3.585604,2.555156,-1.656960,-5.207405,-2.044589
1725375421233231923!,great-proficient-bumblebee,0.180000,-1.023546,1.009914,0.000000,1.009914,7.051622,3.572508,0.000000,3.572508,3.686439,-0.524970,-5.107527,-2.922790
1725375421233231923!,great-proficient-bumblebee,0.190000,-0.953284,1.045511,0.000000,1.045511,7.006742,3.549771,0.000000,3.549771,4.666346,0.455550,-5.021013,-3.683479
1725375421233231923!,great-proficient-bumblebee,0.200000,-0.883557,1.080836,0.000000,1.080836,6.945377,3.518682,0.000000,3.518682,5.510982,1.300714,-4.946441,-4.339160
1725375421233231923!,great-proficient-bumblebee,0.210000,-0.814515,1.115814,0.000000,1.115814,6.869803,3.480395,0.000000,3.480395,6.234828,2.025014,-4.882534,-4.901073
1725375421233231923!,great-proficient-bumblebee,0.220000,-0.746287,1.150380,0.000000,1.150380,6.782052,3.435939,0.000000,3.435939,6.850900,2.641471,-4.828142,-5.379322
1725375421233231923!,great-proficient-bumblebee,0.230000,-0.678983,1.184478,0.000000,1.184478,6.683938,3.386231,0.000000,3.386231,7.370889,3.161785,-4.782234,-5.782983
1725375421233231923!,great-proficient-bumblebee,0.240000,-0.612697,1.218059,0.000000,1.218059,6.577075,3.332093,0.000000,3.332093,7.805295,3.596462,-4.743881,-6.120206
1725375421233231923!,great-proficient-bumblebee,0.250000,-0.547510,1.251085,0.000000,1.251085,6.462905,3.274251,0.000000,3.274251,8.163545,3.954936,-4.712251,-6.398311
1725375421233231923!,great-proficient-bumblebee,0.260000,-0.483489,1.283519,0.000000,1.283519,6.342708,3.213357,0.000000,3.213357,8.454102,4.245675,-4.686599,-6.623868
1725375421233231923!,great-proficient-bumblebee,0.270000,-0.420690,1.315335,0.000000,1.315335,6.217623,3.149986,0.000000,3.149986,8.684564,4.476281,-4.666252,-6.802772
1725375421233231923!,great-proficient-bumblebee,0.280000,-0.359158,1.346508,0.000000,1.346508,6.088661,3.084651,0.000000,3.084651,8.861747,4.653575,-4.650609,-6.940317
1725375421233231923!,great-proficient-bumblebee,0.290000,-0.298932,1.377020,0.000000,1.377020,5.956718,3.017806,0.000000,3.017806,8.991766,4.783675,-4.639129,-7.041249
1725375421233231923!,great-proficient-bumblebee,0.300000,-0.240039,1.406856,0.000000,1.406856,5.822588,2.949853,0.000000,2.949853,9.080109,4.872073,-4.631330,-7.109828
1725375421233231923!,great-proficient-bumblebee,0.310000,-0.182501,1.436006,0.000000,1.436006,5.686972,2.881147,0.000000,2.881147,9.131697,4.923694,-4.626775,-7.149876
1725375421233231923!,great-proficient-bumblebee,0.320000,-0.126332,1.464463,0.000000,1.464463,5.550488,2.812001,0.000000,2.812001,9.150946,4.942955,-4.625076,-7.164818
1725375421233231923!,great-proficient-bumblebee,0.330000,-0.071543,1.492220,0.000000,1.492220,5.413681,2.742691,0.000000,2.742691,9.141812,4.933815,-4.625882,-7.157728
1725375421233231923!,great-proficient-bumblebee,0.340000,-0.018136,1.519277,0.000000,1.519277,5.277026,2.673459,0.000000,2.673459,9.107844,4.899826,-4.628881,-7.131359
1725375421233231923!,great-proficient-bumblebee,0.350000,0.033887,1.545633,0.000000,1.545633,5.140944,2.604516,0.000000,2.604516,9.052218,4.844166,-4.633792,-7.088178
1725375421233231923!,great-proficient-bumblebee,0.360000,0.084531,1.571291,0.000000,1.571291,5.005797,2.536048,0.000000,2.536048,8.977782,4.769683,-4.640364,-7.030394
1725375421233231923!,great-proficient-bumblebee,0.370000,0.133804,1.596254,0.000000,1.596254,4.871902,2.468214,0.000000,2.468214,8.887083,4.678927,-4.648372,-6.959985
1725375421233231923!,great-proficient-bumblebee,0.380000,0.181717,1.620527,0.000000,1.620527,4.739533,2.401153,0.000000,2.401153,8.782401,4.574179,-4.657614,-6.878722
1725375421233231923!,great-proficient-bumblebee,0.390000,0.228284,1.644119,0.000000,1.644119,4.608925,2.334984,0.000000,2.334984,8.665775,4.457480,-4.667911,-6.788186
1725375421233231923!,great-proficient-bumblebee,0.400000,0.273518,1.667036,0.000000,1.667036,4.480280,2.269809,0.000000,2.269809,8.539026,4.330652,-4.679101,-6.689793
1725375421233231923!,great-proficient-bumblebee,0.410000,0.317440,1.689287,0.000000,1.689287,4.353766,2.205715,0.000000,2.205715,8.403784,4.195325,-4.691041,-6.584806
1725375421233231923!,great-proficient-bumblebee,0.420000,0.360067,1.710884,0.000000,1.710884,4.229527,2.142773,0.000000,2.142773,8.261499,4.052951,-4.703603,-6.474352
1725375421233231923!,great-proficient-bumblebee,0.430000,0.401448,1.731848,0.000000,1.731848,4.107683,2.081043,0.000000,2.081043,8.113958,3.905318,-4.716629,-6.359817
1725375421233231923!,great-proficient-bumblebee,0.440000,0.441626,1.752203,0.000000,1.752203,3.988320,2.020572,0.000000,2.020572,7.962640,3.753906,-4.729989,-6.242352
1725375421233231923!,great-proficient-bumblebee,0.450000,0.480621,1.771958,0.000000,1.771958,3.871503,1.961389,0.000000,1.961389,7.808436,3.599605,-4.743603,-6.122645
1725375421233231923!,great-proficient-bumblebee,0.460000,0.518461,1.791129,0.000000,1.791129,3.757279,1.903521,0.000000,1.903521,7.652223,3.443295,-4.757395,-6.001379
1725375421233231923!,great-proficient-bumblebee,0.470000,0.555180,1.809732,0.000000,1.809732,3.645684,1.846985,0.000000,1.846985,7.494905,3.285878,-4.771284,-5.879255
1725375421233231923!,great-proficient-bumblebee,0.480000,0.590806,1.827781,0.000000,1.827781,3.536735,1.791789,0.000000,1.791789,7.337120,3.127994,-4.785215,-5.756768
1725375421233231923!,great-proficient-bumblebee,0.490000,0.625363,1.845288,0.000000,1.845288,3.430441,1.737938,0.000000,1.737938,7.179425,2.970200,-4.799138,-5.634351
1725375421233231923!,great-proficient-bumblebee,0.500000,0.658880,1.862269,0.000000,1.862269,3.326800,1.685431,0.000000,1.685431,7.022306,2.812983,-4.813009,-5.512382
1725375421233231923!,great-proficient-bumblebee,0.510000,0.691382,1.878735,0.000000,1.878735,3.225801,1.634263,0.000000,1.634263,6.866185,2.656765,-4.826793,-5.391187
1725375421233231923!,great-proficient-bumblebee,0.520000,0.722895,1.894700,0.000000,1.894700,3.127430,1.584425,0.000000,1.584425,6.711427,2.501911,-4.840456,-5.271051
1725375421233231923!,great-proficient-bumblebee,0.530000,0.753445,1.910177,0.000000,1.910177,3.031661,1.535907,0.000000,1.535907,6.558347,2.348735,-4.853971,-5.152216
1725375421233231923!,great-proficient-bumblebee,0.540000,0.783058,1.925180,0.000000,1.925180,2.938468,1.488693,0.000000,1.488693,6.407212,2.197505,-4.867315,-5.034892
