ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
932018171120476466!,thoughtful-ruddy-butterfly,0.000000,1.547051,-1.978286,0.441018,-0.311946,-0.022475,-0.499495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-95.373409,52.075971,-33.389672
932018171120476466!,thoughtful-ruddy-butterfly,0.010000,1.546668,-1.975864,0.439433,-0.310322,-0.023417,-0.499451,-0.076581,0.483193,-0.316452,0.323729,-0.187767,0.008804,-92.761628,53.548932,-20.941050
932018171120476466!,thoughtful-ruddy-butterfly,0.020000,1.545120,-1.968958,0.434705,-0.305535,-0.026219,-0.499312,-0.233474,0.896802,-0.629331,0.632548,-0.371604,0.019513,-90.700932,54.339872,-15.292594
932018171120476466!,thoughtful-ruddy-butterfly,0.030000,1.541821,-1.958096,0.426845,-0.297727,-0.030833,-0.499048,-0.427117,1.273204,-0.942743,0.926949,-0.549947,0.033978,-88.963820,55.037468,-12.863764
932018171120476466!,thoughtful-ruddy-butterfly,0.040000,1.536494,-1.943567,0.415821,-0.287037,-0.037209,-0.498614,-0.638187,1.627972,-1.260739,1.206804,-0.722302,0.053901,-87.388744,55.832934,-12.050675
932018171120476466!,thoughtful-ruddy-butterfly,0.050000,1.529007,-1.925544,0.401566,-0.273613,-0.045284,-0.497945,-0.857662,1.968809,-1.586537,1.471354,-0.888436,0.080797,-85.847227,56.738514,-12.118761
932018171120476466!,thoughtful-ruddy-butterfly,0.060000,1.519298,-1.904146,0.383988,-0.257612,-0.054999,-0.496966,-1.080868,2.299434,-1.922291,1.719261,-1.048127,0.115996,-84.229370,57.684059,-12.726082
932018171120476466!,thoughtful-ruddy-butterfly,0.070000,1.507344,-1.879462,0.362980,-0.239209,-0.066288,-0.495586,-1.304733,2.621386,-2.268933,1.948687,-1.201036,0.160645,-82.438405,58.563186,-13.702050
932018171120476466!,thoughtful-ruddy-butterfly,0.080000,1.493158,-1.851583,0.338438,-0.218604,-0.079076,-0.493707,-1.526637,2.934903,-2.626118,2.157432,-1.346696,0.215698,-80.390267,59.255813,-14.947803
932018171120476466!,thoughtful-ruddy-butterfly,0.090000,1.476777,-1.820602,0.310269,-0.196022,-0.093287,-0.491220,-1.743925,3.239370,-2.992192,2.343070,-1.484468,0.281913,-78.015881,59.643008,-16.390086
