ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1350421963354884903!,talented-steel-butterfly,0.000000,1.533042,-1.212485,0.613751,-0.818906,-0.380635,-0.924726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.628436,-129.999707,-408.935205
1350421963354884903!,talented-steel-butterfly,0.010000,1.528981,-1.204884,0.608929,-0.813087,-0.385022,-0.922907,-0.811980,1.518752,-0.963372,1.163242,-0.875188,0.365114,250.247921,-106.453387,-337.983340
1350421963354884903!,talented-steel-butterfly,0.020000,1.517393,-1.184005,0.595351,-0.796915,-0.397331,-0.917675,-1.504674,2.655806,-1.750238,2.070877,-1.581620,0.684803,225.587596,-89.885656,-281.064068
1350421963354884903!,talented-steel-butterfly,0.030000,1.499364,-1.153119,0.574602,-0.772574,-0.415998,-0.909365,-2.096869,3.518229,-2.394360,2.795294,-2.143784,0.980695,200.584740,-77.511549,-232.529247
1350421963354884903!,talented-steel-butterfly,0.040000,1.475851,-1.114620,0.548004,-0.741659,-0.439674,-0.898157,-2.596536,4.173626,-2.914947,3.381487,-2.579207,1.262597,175.538126,-67.608764,-189.833313
1350421963354884903!,talented-steel-butterfly,0.050000,1.447756,-1.070364,0.516731,-0.705409,-0.467161,-0.884172,-3.007971,4.665815,-3.324667,3.857902,-2.902344,1.533483,151.195391,-59.164735,-151.968137
1350421963354884903!,talented-steel-butterfly,0.060000,1.415944,-1.021846,0.481844,-0.664833,-0.497399,-0.867522,-3.335248,5.025047,-3.633904,4.243634,-3.126588,1.792650,128.356242,-51.642312,-118.637230
1350421963354884903!,talented-steel-butterfly,0.070000,1.381240,-0.970302,0.444311,-0.620783,-0.529454,-0.848339,-3.583655,5.273872,-3.852734,4.552575,-3.265050,2.037739,107.693613,-44.811731,-89.817508
1350421963354884903!,talented-steel-butterfly,0.080000,1.344444,-0.916770,0.405023,-0.574004,-0.562497,-0.826799,-3.760142,5.430601,-3.991734,4.795877,-3.330721,2.265992,89.677053,-38.620860,-65.514220
1350421963354884903!,talented-steel-butterfly,0.090000,1.306230,-0.862076,0.364717,-0.525097,-0.595868,-0.803082,-3.872951,5.510855,-4.061823,4.983151,-3.336069,2.475285,74.543800,-33.100370,-45.634628
1350421963354884903!,talented-steel-butterfly,0.100000,1.267180,-0.806896,0.324017,-0.474565,-0.629033,-0.777379,-3.931187,5.528657,-4.074029,5.123268,-3.292778,2.664423,62.318281,-28.296083,-29.937291
1350421963354884903!,talented-steel-butterfly,0.110000,1.227785,-0.751783,0.283439,-0.422829,-0.661565,-0.749888,-3.944230,5.496729,-4.039047,5.224532,-3.211416,2.833173,52.850754,-24.232650,-18.037081
1350421963354884903!,talented-steel-butterfly,0.120000,1.188446,-0.697172,0.243400,-0.370234,-0.693135,-0.720808,-3.921190,5.426433,-3.966799,5.294596,-3.101164,2.982108,45.866923,-20.900083,-9.442557
1350421963354884903!,talented-steel-butterfly,0.130000,1.149478,-0.643400,0.204227,-0.317057,-0.723494,-0.690330,-3.870477,5.327627,-3.866110,5.340274,-2.969701,3.112369,41.019474,-18.255328,-3.606779
1350421963354884903!,talented-steel-butterfly,0.140000,1.111122,-0.590719,0.166167,-0.263517,-0.752464,-0.658634,-3.799555,5.208566,-3.744545,5.367433,-2.823250,3.225456,37.932771,-16.231217,0.022831
