ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
553596324052136017!,rebel-vivacious-beetle,0.000000,1.382094,0.434754,1.393437,1.434689,0.000000,0.000000,0.000000,0.000000,-941.603095,-397.374913
553596324052136017!,rebel-vivacious-beetle,0.010000,1.381411,0.428403,1.400058,1.428229,-0.137360,-1.267936,1.321199,-1.295139,-707.021055,-311.192586
553596324052136017!,rebel-vivacious-beetle,0.020000,1.378895,0.410947,1.418243,1.410173,-0.369215,-2.216304,2.308538,-2.321750,-533.990677,-246.287619
553596324052136017!,rebel-vivacious-beetle,0.030000,1.373761,0.385254,1.445029,1.382711,-0.661202,-2.909246,3.036597,-3.173454,-409.166646,-198.101921
553596324052136017!,rebel-vivacious-beetle,0.040000,1.365553,0.353625,1.478131,1.347267,-0.980705,-3.398956,3.567744,-3.914287,-321.225899,-162.803745
553596324052136017!,rebel-vivacious-beetle,0.050000,1.354127,0.317876,1.515821,1.304717,-1.300493,-3.728766,3.949946,-4.589049,-260.793352,-137.224453
553596324052136017!,rebel-vivacious-beetle,0.060000,1.339584,0.279429,1.556785,1.255555,-1.600017,-3.934634,4.217262,-5.229058,-220.377399,-118.825151
553596324052136017!,rebel-vivacious-beetle,0.070000,1.322199,0.239369,1.599993,1.200010,-1.865088,-4.046479,4.391951,-5.855861,-194.140081,-105.620710
553596324052136017!,rebel-vivacious-beetle,0.080000,1.302369,0.198509,1.644585,1.138130,-2.087081,-4.089252,4.486918,-6.483546,-177.623671,-96.089981
553596324052136017!,rebel-vivacious-beetle,0.090000,1.280556,0.157440,1.689785,1.069872,-2.262018,-4.083792,4.508096,-7.120211,-167.477723,-89.084768
553596324052136017!,rebel-vivacious-beetle,0.100000,1.257246,0.116576,1.734838,0.995157,-2.389671,-4.047463,4.456565,-7.769041,-161.217443,-83.747953
553596324052136017!,rebel-vivacious-beetle,0.110000,1.232899,0.076165,1.778990,0.913891,-2.472744,-3.994583,4.330219,-8.429251,-157.026136,-79.445611
553596324052136017!,rebel-vivacious-beetle,0.120000,1.207935,0.036326,1.821462,0.825999,-2.516202,-3.936736,4.125173,-9.096677,-153.596781,-75.713446
553596324052136017!,rebel-vivacious-beetle,0.130000,1.182713,-0.002927,1.861441,0.731463,-2.526678,-3.882986,3.836921,-9.764271,-150.009628,-72.215881
553596324052136017!,rebel-vivacious-beetle,0.140000,1.157519,-0.041661,1.898071,0.630338,-2.511936,-3.840012,3.461271,-10.422565,-145.639938,-68.715756
553596324052136017!,rebel-vivacious-beetle,0.150000,1.132562,-0.080005,1.930467,0.522778,-2.480367,-3.812208,2.995125,-11.060136,-140.089060,-65.052314
553596324052136017!,rebel-vivacious-beetle,0.160000,1.107965,-0.118124,1.957723,0.409049,-2.440507,-3.801783,2.437109,-11.664093,-133.133373,-61.125337
553596324052136017!,rebel-vivacious-beetle,0.170000,1.083770,-0.156198,1.978930,0.289548,-2.400559,-3.808891,1.788063,-12.220611,-124.686292,-56.883510
553596324052136017!,rebel-vivacious-beetle,0.180000,1.059941,-0.194401,1.993198,0.164809,-2.367940,-3.831821,1.051390,-12.715518,-114.769380,-52.315448
553596324052136017!,rebel-vivacious-beetle,0.190000,1.036375,-0.232884,1.999685,0.035506,-2.348865,-3.867259,0.233224,-13.134921,-103.489507,-47.442230
553596324052136017!,rebel-vivacious-beetle,0.200000,1.012911,-0.271756,1.997620,-0.097548,-2.348002,-3.910634,-0.657565,-13.465835,-91.019919,-42.310728
553596324052136017!,rebel-vivacious-beetle,0.210000,0.989352,-0.311077,1.986332,-0.233421,-2.368241,-3.956569,-1.609556,-13.696785,-77.578411,-36.986038
553596324052136017!,rebel-vivacious-beetle,0.220000,0.965480,-0.350852,1.965276,-0.371069,-2.410528,-3.999295,-2.609078,-13.818342,-63.422879,-31.547956
553596324052136017!,rebel-vivacious-beetle,0.230000,0.941077,-0.391021,1.934050,-0.509364,-2.473850,-4.033185,-3.640674,-13.823590,-48.834998,-26.084487
553596324052136017!,rebel-vivacious-beetle,0.240000,0.915944,-0.431472,1.892415,-0.647121,-2.555372,-4.053281,-4.687672,-13.708439,-34.104735,-20.685655
553596324052136017!,rebel-vivacious-beetle,0.250000,0.889920,-0.472043,1.840303,-0.783125,-2.650719,-4.055747,-5.732808,-13.471798,-19.517991,-15.438253
553596324052136017!,rebel-vivacious-beetle,0.260000,0.862894,-0.512542,1.777819,-0.916165,-2.754363,-4.038240,-6.758867,-13.115589,-5.344704,-10.420983
553596324052136017!,rebel-vivacious-beetle,0.270000,0.834816,-0.552761,1.705241,-1.045062,-2.860105,-4.000168,-7.749286,-12.644604,8.172731,-5.699968
553596324052136017!,rebel-vivacious-beetle,0.280000,0.805700,-0.592492,1.623005,-1.168698,-2.961609,-3.942804,-8.688695,-12.066240,20.830832,-1.324604
553596324052136017!,rebel-vivacious-beetle,0.290000,0.775627,-0.631551,1.531698,-1.286041,-3.052940,-3.869251,-9.563342,-11.390112,32.476306,2.676324
553596324052136017!,rebel-vivacious-beetle,0.300000,0.744733,-0.669793,1.432036,-1.396163,-3.129068,-3.784268,-10.361388,-10.627614,43.017256,6.298327
553596324052136017!,rebel-vivacious-beetle,0.310000,0.713200,-0.707129,1.324846,-1.498260,-3.186311,-3.693952,-11.073068,-9.791429,52.434215,9.564723
553596324052136017!,rebel-vivacious-beetle,0.320000,0.681242,-0.743536,1.211042,-1.591659,-3.222668,-3.605322,-11.690689,-8.895067,60.790692,12.529916
553596324052136017!,rebel-vivacious-beetle,0.330000,0.649087,-0.779068,1.091608,-1.675825,-3.238030,-3.525795,-12.208511,-7.952447,68.242593,15.282246
553596324052136017!,rebel-vivacious-beetle,0.340000,0.616952,-0.813853,0.967581,-1.750368,-3.234238,-3.462612,-12.622514,-6.977568,75.045409,17.946024
553596324052136017!,rebel-vivacious-beetle,0.350000,0.585030,-0.848093,0.840032,-1.815034,-3.214992,-3.422228,-12.930101,-5.984293,81.557480,20.682102
553596324052136017!,rebel-vivacious-beetle,0.360000,0.553470,-0.882047,0.710055,-1.869712,-3.185574,-3.409695,-13.129777,-4.986258,88.236885,23.686060
