ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1740042734633476879!,great-wine-beetle,0.000000,-0.000349,2.144941,1.048542,1.072641,0.000000,0.000000,0.000000,0.000000,-60.237190,75.810210,170.144459,48.733140
1740042734633476879!,great-wine-beetle,0.010000,0.003582,2.139252,1.053406,1.067865,0.785997,-1.134312,0.968548,-0.955434,-92.134793,12.900399,127.368091,73.045800
1740042734633476879!,great-wine-beetle,0.020000,0.013255,2.122378,1.066717,1.054568,1.145894,-2.239543,1.686636,-1.706066,-95.851667,-4.241190,109.733637,75.736683
1740042734633476879!,great-wine-beetle,0.030000,0.025883,2.094790,1.086543,1.034129,1.374502,-3.276185,2.267871,-2.382816,-93.336066,-10.181464,99.051037,73.661312
1740042734633476879!,great-wine-beetle,0.040000,0.040514,2.057143,1.111664,1.007077,1.544846,-4.244513,2.740381,-3.024975,-89.130445,-12.705948,90.741422,70.298989
1740042734633476879!,great-wine-beetle,0.050000,0.056675,2.010097,1.141033,0.973676,1.678009,-5.147391,3.112081,-3.646992,-83.962057,-13.572582,83.412244,66.199345
1740042734633476879!,great-wine-beetle,0.060000,0.074038,1.954304,1.173659,0.934090,1.781513,-5.983822,3.386015,-4.254435,-77.798962,-13.187601,76.501331,61.331235
1740042734633476879!,great-wine-beetle,0.070000,0.092330,1.890456,1.208572,0.888456,1.858402,-6.748907,3.564290,-4.848522,-70.540214,-11.668125,69.736351,55.613136
1740042734633476879!,great-wine-beetle,0.080000,0.111296,1.819318,1.244820,0.836912,1.909635,-7.435256,3.649311,-5.427974,-62.172783,-9.088917,63.005244,49.033661
1740042734633476879!,great-wine-beetle,0.090000,0.130688,1.741737,1.281482,0.779618,1.934989,-8.034619,3.644250,-5.990167,-52.807431,-5.549737,56.312506,41.678954
1740042734633476879!,great-wine-beetle,0.100000,0.150219,1.658683,1.317642,0.716812,1.933430,-8.539698,3.553378,-6.531816,-42.658487,-1.171471,49.759872,33.716751
1740042734633476879!,great-wine-beetle,0.110000,0.169601,1.571138,1.352462,0.648727,1.903948,-8.944801,3.381596,-7.049928,-32.054891,3.853159,43.494195,25.404381
1740042734633476879!,great-wine-beetle,0.120000,0.188540,1.480113,1.385158,0.575620,1.845520,-9.246993,3.134212,-7.542092,-21.368884,9.314849,37.692999,17.033174
1740042734633476879!,great-wine-beetle,0.130000,0.206731,1.386622,1.415004,0.497759,1.757380,-9.446480,2.816540,-8.006715,-10.970193,15.003761,32.530093,8.892464
1740042734633476879!,great-wine-beetle,0.140000,0.223866,1.291657,1.441327,0.415422,1.639185,-9.546537,2.433447,-8.442972,-1.181520,20.728469,28.146508,1.234667
1740042734633476879!,great-wine-beetle,0.150000,0.239643,1.196167,1.463500,0.328888,1.491138,-9.553007,1.988950,-8.850522,7.754859,26.330740,24.629413,-5.750921
1740042734633476879!,great-wine-beetle,0.160000,0.253765,1.101036,1.480928,0.238440,1.314080,-9.473525,1.485940,-9.229030,15.694544,31.693340,22.001199,-11.951812
