ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1294590709901423892!,rebel-devious-beetle,0.000000,1.533042,-1.212485,0.761926,-1.849180,0.000000,0.000000,0.000000,0.000000,305.921957,159.189409
1294590709901423892!,rebel-devious-beetle,0.010000,1.531256,-1.206663,0.764199,-1.848242,-0.357473,1.160841,0.455831,0.188474,152.412976,128.269432
1294590709901423892!,rebel-devious-beetle,0.020000,1.525203,-1.191178,0.769468,-1.846055,-0.855545,1.929510,0.599812,0.250012,77.905349,108.726466
1294590709901423892!,rebel-devious-beetle,0.030000,1.513919,-1.169159,0.775518,-1.843522,-1.402572,2.463694,0.612241,0.257553,45.930490,95.485329
1294590709901423892!,rebel-devious-beetle,0.040000,1.497153,-1.142519,0.781513,-1.840988,-1.948652,2.849764,0.588789,0.249945,36.073785,85.599443
1294590709901423892!,rebel-devious-beetle,0.050000,1.475035,-1.112509,0.787336,-1.838505,-2.468018,3.133338,0.578347,0.247676,37.612683,77.449777
1294590709901423892!,rebel-devious-beetle,0.060000,1.447901,-1.080031,0.793250,-1.835962,-2.947156,3.338203,0.605437,0.261586,45.066620,70.178584
1294590709901423892!,rebel-devious-beetle,0.070000,1.416205,-1.045813,0.799698,-1.833162,-3.378455,3.476816,0.681917,0.297479,55.647860,63.353780
1294590709901423892!,rebel-devious-beetle,0.080000,1.380500,-1.010538,0.807189,-1.829876,-3.757101,3.556060,0.812666,0.358481,67.896461,56.783368
1294590709901423892!,rebel-devious-beetle,0.090000,1.341307,-0.974762,0.816272,-1.825842,-4.079589,3.579971,0.999327,0.446765,80.997629,50.407289
1294590709901423892!,rebel-devious-beetle,0.100000,1.299191,-0.939012,0.827505,-1.820779,-4.343364,3.551408,1.241140,0.564072,94.454531,44.240015
1294590709901423892!,rebel-devious-beetle,0.110000,1.254745,-0.903796,0.841432,-1.814385,-4.546617,3.472834,1.535588,0.712138,107.928820,38.333313
1294590709901423892!,rebel-devious-beetle,0.120000,1.208581,-0.869599,0.858562,-1.806342,-4.688162,3.346698,1.878706,0.892957,121.164314,32.750086
1294590709901423892!,rebel-devious-beetle,0.130000,1.161319,-0.836881,0.879362,-1.796308,-4.767295,3.175621,2.265208,1.108907,133.948051,27.545253
1294590709901423892!,rebel-devious-beetle,0.140000,1.113589,-0.806074,0.904239,-1.783915,-4.783603,2.962507,2.688516,1.362767,146.086794,22.752191
