ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1626808365280848577!,great-mauve-beetle,0.000000,1.757976,-0.986013,0.335500,-1.461999,0.000000,0.000000,0.000000,0.000000,210.809853,944.462543,-802.320558
1626808365280848577!,great-mauve-beetle,0.010000,1.750214,-1.000447,0.323842,-1.464625,-1.559147,-2.883056,-2.329732,-0.515124,98.383848,335.920856,-354.613605
1626808365280848577!,great-mauve-beetle,0.020000,1.729733,-1.033102,0.294985,-1.470709,-2.540389,-3.643217,-3.441080,-0.690190,59.759327,137.774032,-202.866438
1626808365280848577!,great-mauve-beetle,0.030000,1.700627,-1.069973,0.257131,-1.477797,-3.280002,-3.725237,-4.129478,-0.718514,44.398489,69.499151,-144.507563
1626808365280848577!,great-mauve-beetle,0.040000,1.664794,-1.106578,0.213252,-1.484764,-3.882809,-3.589324,-4.644186,-0.667029,36.730118,43.062140,-116.819711
1626808365280848577!,great-mauve-beetle,0.050000,1.623392,-1.141461,0.164670,-1.490934,-4.389723,-3.382786,-5.066101,-0.559538,31.783383,30.518119,-99.811478
1626808365280848577!,great-mauve-beetle,0.060000,1.577283,-1.174158,0.112173,-1.495800,-4.819225,-3.154023,-5.422370,-0.406635,27.936735,22.968572,-87.002524
1626808365280848577!,great-mauve-beetle,0.070000,1.527191,-1.204538,0.056366,-1.498941,-5.181233,-2.920311,-5.722693,-0.215194,24.637028,17.521769,-76.209440
1626808365280848577!,great-mauve-beetle,0.080000,1.473758,-1.232594,-0.002214,-1.499998,-5.482219,-2.689101,-5.971005,0.008815,21.676295,13.165470,-66.625503
1626808365280848577!,great-mauve-beetle,0.090000,1.417573,-1.258381,-0.063055,-1.498674,-5.727205,-2.464542,-6.169304,0.259565,18.964919,9.488760,-57.907862
1626808365280848577!,great-mauve-beetle,0.100000,1.359182,-1.281994,-0.125656,-1.494728,-5.920618,-2.249469,-6.319007,0.531214,16.458626,6.285042,-49.886456
1626808365280848577!,great-mauve-beetle,0.110000,1.299099,-1.303549,-0.189520,-1.487979,-6.066703,-2.045980,-6.421519,0.817892,14.133298,3.427215,-42.465891
1626808365280848577!,great-mauve-beetle,0.120000,1.237791,-1.323174,-0.254165,-1.478310,-6.169676,-1.855672,-6.478451,1.113837,11.974034,0.820184,-35.584098
1626808365280848577!,great-mauve-beetle,0.130000,1.175677,-1.341015,-0.319136,-1.465658,-6.233752,-1.679701,-6.491676,1.413513,9.970200,-1.615134,-29.194660
1626808365280848577!,great-mauve-beetle,0.140000,1.113129,-1.357223,-0.383998,-1.450016,-6.263170,-1.518759,-6.463392,1.711656,8.113555,-3.941891,-23.261252
1626808365280848577!,great-mauve-beetle,0.150000,1.050482,-1.371923,-0.448337,-1.431431,-6.262179,-1.373160,-6.396237,2.003360,6.396833,-6.208277,-17.753268
1626808365280848577!,great-mauve-beetle,0.160000,0.988011,-1.385249,-0.511784,-1.409992,-6.234883,-1.242863,-6.293070,2.284195,4.811899,-8.456586,-12.638639
1626808365280848577!,great-mauve-beetle,0.170000,0.925952,-1.397337,-0.574004,-1.385828,-6.185200,-1.127475,-6.156983,2.550197,3.350338,-10.717584,-7.886650
1626808365280848577!,great-mauve-beetle,0.180000,0.864498,-1.408322,-0.634694,-1.359104,-6.116798,-1.026299,-5.991250,2.797881,2.003428,-13.011279,-3.467708
1626808365280848577!,great-mauve-beetle,0.190000,0.803814,-1.418338,-0.693583,-1.330016,-6.033028,-0.938398,-5.799295,3.024244,0.762326,-15.347793,0.646259
1626808365280848577!,great-mauve-beetle,0.200000,0.744033,-1.427510,-0.750433,-1.298788,-5.936876,-0.862672,-5.584642,3.226780,-0.381573,-17.728147,4.480912
1626808365280848577!,great-mauve-beetle,0.210000,0.685261,-1.435952,-0.805041,-1.265665,-5.830934,-0.797929,-5.350866,3.403482,-1.436229,-20.144954,8.058404
1626808365280848577!,great-mauve-beetle,0.220000,0.627583,-1.443771,-0.857237,-1.230912,-5.717384,-0.742953,-5.101554,3.552844,-2.408552,-22.583141,11.396325
1626808365280848577!,great-mauve-beetle,0.230000,0.571065,-1.451059,-0.906885,-1.194806,-5.598010,-0.696563,-4.840247,3.673857,-3.304080,-25.020783,14.506924
