ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1005324145546475187!,thoughtful-ruddy-butterfly,0.000000,-1.422876,2.541181,-0.166120,0.985365,-0.064217,0.495859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.502858,60.605382,-3.731352
1005324145546475187!,thoughtful-ruddy-butterfly,0.010000,-1.422013,2.540650,-0.164211,0.985679,-0.063186,0.495991,0.172467,-0.106215,0.380830,0.062328,0.205797,0.026217,54.266464,59.467735,-9.484259
1005324145546475187!,thoughtful-ruddy-butterfly,0.020000,-1.419611,2.538908,-0.158535,0.986591,-0.060117,0.496373,0.308228,-0.243292,0.754098,0.118925,0.407650,0.049372,54.048613,59.342996,-13.318538
1005324145546475187!,thoughtful-ruddy-butterfly,0.030000,-1.415945,2.535664,-0.149129,0.988028,-0.055033,0.496962,0.425214,-0.406729,1.125449,0.166448,0.608396,0.067373,54.514857,59.903277,-16.380602
1005324145546475187!,thoughtful-ruddy-butterfly,0.040000,-1.411152,2.530648,-0.135989,0.989882,-0.047930,0.497697,0.533536,-0.597808,1.499065,0.201280,0.810112,0.078017,55.495142,60.979350,-19.150920
1005324145546475187!,thoughtful-ruddy-butterfly,0.050000,-1.405284,2.523561,-0.119073,0.992006,-0.038792,0.498493,0.639946,-0.820353,1.878084,0.219444,1.014304,0.078931,56.886649,62.466333,-21.812864
1005324145546475187!,thoughtful-ruddy-butterfly,0.060000,-1.398335,2.514064,-0.098317,0.994210,-0.027588,0.499238,0.749820,-1.079231,2.264697,0.216530,1.221937,0.067524,58.607652,64.278509,-24.409386
1005324145546475187!,thoughtful-ruddy-butterfly,0.070000,-1.390251,2.501789,-0.073673,0.996258,-0.014300,0.499795,0.867936,-1.379516,2.660096,0.187717,1.433392,0.041011,60.574282,66.326247,-26.897347
1005324145546475187!,thoughtful-ruddy-butterfly,0.080000,-1.380925,2.486295,-0.045046,0.997864,0.001112,0.499999,0.998962,-1.725931,3.064163,0.127603,1.648294,-0.003667,62.688153,68.503507,-29.205439
1005324145546475187!,thoughtful-ruddy-butterfly,0.090000,-1.370210,2.467086,-0.012342,0.998687,0.018686,0.499651,1.147161,-2.122551,3.475290,0.030334,1.865399,-0.069762,64.832730,70.683593,-31.205223
1005324145546475187!,thoughtful-ruddy-butterfly,0.100000,-1.357899,2.443660,0.024495,0.998327,0.038432,0.498521,1.316717,-2.571436,3.890079,-0.110134,2.082441,-0.160539,66.854519,72.700820,-32.752524
1005324145546475187!,thoughtful-ruddy-butterfly,0.110000,-1.343768,2.415489,0.065473,0.996320,0.060332,0.496347,1.510522,-3.072772,4.303104,-0.299723,2.296014,-0.279086,68.579890,74.366565,-33.623554
1005324145546475187!,thoughtful-ruddy-butterfly,0.120000,-1.327571,2.382057,0.110537,0.992150,0.084330,0.492837,1.730337,-3.623355,4.706697,-0.543776,2.501477,-0.428030,69.803344,75.459030,-33.579527
1005324145546475187!,thoughtful-ruddy-butterfly,0.130000,-1.309036,2.342913,0.159551,0.985248,0.110318,0.487678,1.976201,-4.215641,5.090921,-0.846448,2.692974,-0.609180,70.296751,75.734451,-32.386241
1005324145546475187!,thoughtful-ruddy-butterfly,0.140000,-1.287914,2.297686,0.212267,0.975015,0.138127,0.480542,2.245354,-4.837640,5.443769,-1.209978,2.863602,-0.823110,69.836892,74.956865,-29.804553
1005324145546475187!,thoughtful-ruddy-butterfly,0.150000,-1.263994,2.246160,0.268309,0.960840,0.167510,0.471105,2.532056,-5.472335,5.751756,-1.633948,3.005792,-1.068764,68.227696,72.925034,-25.661864
1005324145546475187!,thoughtful-ruddy-butterfly,0.160000,-1.237139,2.188317,0.327157,0.942132,0.198146,0.459062,2.827232,-6.098392,6.000800,-2.114712,3.111852,-1.343175,65.340585,69.516919,-19.891276
1005324145546475187!,thoughtful-ruddy-butterfly,0.170000,-1.207319,2.124369,0.388153,0.918355,0.229636,0.444148,3.118706,-6.691573,6.177402,-2.645132,3.174667,-1.641384,61.153694,64.732216,-12.579262
1005324145546475187!,thoughtful-ruddy-butterfly,0.180000,-1.174636,2.054781,0.450510,0.889062,0.261516,0.426157,3.392010,-7.226976,6.269983,-3.214751,3.188443,-1.956624,55.781908,58.722880,-3.993792
1005324145546475187!,thoughtful-ruddy-butterfly,0.190000,-1.139344,1.980258,0.513342,0.853923,0.293273,0.404958,3.631731,-7.681796,6.270104,-3.810478,3.149368,-2.280796,49.484810,51.797384,5.423086
1005324145546475187!,thoughtful-ruddy-butterfly,0.200000,-1.101849,1.901716,0.575694,0.812751,0.324370,0.380505,3.823204,-8.038066,6.173338,-4.417701,3.056017,-2.605164,42.643410,44.389518,15.106619
1005324145546475187!,thoughtful-ruddy-butterfly,0.210000,-1.062695,1.820216,0.636594,0.765503,0.354264,0.352841,3.954215,-8.284718,5.979545,-5.021630,2.909425,-2.921154,35.705954,36.993914,24.458069
1005324145546475187!,thoughtful-ruddy-butterfly,0.220000,-1.022589,1.736836,0.695064,0.712304,0.382429,0.322100,4.016344,-8.418498,5.692542,-5.608312,2.712824,-3.220934,29.115307,30.083528,32.955517
1005324145546475187!,thoughtful-ruddy-butterfly,0.230000,-0.982304,1.652616,0.750198,0.653398,0.408385,0.288482,4.005789,-8.443080,5.319160,-6.165883,2.471018,-3.498063,23.237002,24.033422,40.214834
