ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
286908126492337219!,talented-ruddy-butterfly,0.000000,0.710217,-1.364609,0.454458,-0.397869,-0.400722,-0.916200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-127.733636,31.246619,-86.066087
286908126492337219!,talented-ruddy-butterfly,0.010000,0.712493,-1.361404,0.453282,-0.395583,-0.400431,-0.916327,0.452776,0.640465,-0.235273,0.455804,0.058296,-0.025475,-122.716161,35.826861,-77.667426
286908126492337219!,talented-ruddy-butterfly,0.020000,0.718915,-1.351993,0.449744,-0.388900,-0.399642,-0.916671,0.827953,1.241560,-0.472726,0.878039,0.099915,-0.043560,-115.654039,38.023962,-70.941516
286908126492337219!,talented-ruddy-butterfly,0.030000,0.728776,-1.336750,0.443835,-0.378205,-0.398492,-0.917172,1.138333,1.805035,-0.709087,1.255863,0.130864,-0.056858,-107.132936,38.351108,-65.479814
286908126492337219!,talented-ruddy-butterfly,0.040000,0.741482,-1.316040,0.435579,-0.363978,-0.397061,-0.917792,1.393927,2.332009,-0.941085,1.581757,0.155832,-0.067417,-97.628347,37.164981,-60.966916
286908126492337219!,talented-ruddy-butterfly,0.050000,0.756525,-1.290220,0.425036,-0.346761,-0.395390,-0.918513,1.602667,2.823534,-1.165061,1.851080,0.178498,-0.076838,-87.513383,34.714889,-57.155734
286908126492337219!,talented-ruddy-butterfly,0.060000,0.773470,-1.259635,0.412305,-0.327133,-0.393489,-0.919329,1.770908,3.280783,-1.376825,2.061642,0.201802,-0.086375,-77.073292,31.183539,-53.848541
286908126492337219!,talented-ruddy-butterfly,0.070000,0.791941,-1.224621,0.397533,-0.305686,-0.391336,-0.920248,1.903881,3.705005,-1.571653,2.213299,0.228202,-0.097043,-66.526483,26.721175,-50.881539
286908126492337219!,talented-ruddy-butterfly,0.080000,0.811599,-1.185521,0.380923,-0.283015,-0.388890,-0.921284,2.005882,4.097402,-1.744539,2.307702,0.259730,-0.109637,-56.039392,21.462833,-48.117530
286908126492337219!,talented-ruddy-butterfly,0.090000,0.832138,-1.142667,0.362728,-0.259687,-0.386092,-0.922460,2.080419,4.458955,-1.890461,2.347954,0.298132,-0.124782,-45.735135,15.535516,-45.443422
286908126492337219!,talented-ruddy-butterfly,0.100000,0.853297,-1.096366,0.343243,-0.236224,-0.382865,-0.923804,2.130347,4.790262,-2.004621,2.338276,0.344971,-0.142971,-35.702804,9.061570,-42.768760
286908126492337219!,talented-ruddy-butterfly,0.110000,0.874841,-1.046917,0.322806,-0.213096,-0.379118,-0.925348,2.158082,5.091409,-2.082711,2.283769,0.401636,-0.164551,-26.011054,2.164989,-40.024143
286908126492337219!,talented-ruddy-butterfly,0.120000,0.896562,-0.994622,0.301796,-0.190723,-0.374745,-0.927128,2.165805,5.361907,-2.121154,2.190193,0.469329,-0.189703,-16.717567,-5.025398,-37.161487
286908126492337219!,talented-ruddy-butterfly,0.130000,0.918271,-0.939790,0.280623,-0.169462,-0.369631,-0.929179,2.155659,5.600737,-2.117295,2.063752,0.549044,-0.218412,-7.876476,-12.373557,-34.154648
286908126492337219!,talented-ruddy-butterfly,0.140000,0.939802,-0.882745,0.259720,-0.149609,-0.363651,-0.931535,2.129925,5.806482,-2.069551,1.910900,0.641525,-0.250437,0.456414,-19.734908,-30.999745
286908126492337219!,talented-ruddy-butterfly,0.150000,0.961016,-0.823824,0.239530,-0.131396,-0.356674,-0.934229,2.091151,5.977558,-1.977499,1.738167,0.747218,-0.285276,8.220836,-26.956531,-27.714658
286908126492337219!,talented-ruddy-butterfly,0.160000,0.981798,-0.763384,0.220494,-0.114989,-0.348566,-0.937284,2.042213,6.112496,-1.841922,1.552002,0.866220,-0.322139,15.351784,-33.879503,-24.337262
286908126492337219!,talented-ruddy-butterfly,0.170000,1.002064,-0.701793,0.203043,-0.100491,-0.339194,-0.940716,1.986293,6.210257,-1.664784,1.358638,0.998235,-0.359934,21.781608,-40.343687,-20.922170
286908126492337219!,talented-ruddy-butterfly,0.180000,1.021767,-0.639427,0.187579,-0.087945,-0.328430,-0.944528,1.926779,6.270514,-1.449160,1.163969,1.142543,-0.397283,27.444008,-46.194814,-17.535993
286908126492337219!,talented-ruddy-butterfly,0.190000,1.040889,-0.576661,0.174473,-0.077338,-0.316153,-0.948708,1.867094,6.293879,-1.199113,0.973449,1.297994,-0.432551,32.279218,-51.293127,-14.251440
286908126492337219!,talented-ruddy-butterfly,0.200000,1.059453,-0.513860,0.164050,-0.068604,-0.302258,-0.953226,1.810494,6.282019,-0.919528,0.791996,1.463020,-0.463908,36.239507,-55.522420,-11.140844
286908126492337219!,talented-ruddy-butterfly,0.210000,1.077509,-0.451369,0.156583,-0.061630,-0.286655,-0.958034,1.759848,6.237660,-0.615911,0.623912,1.635676,-0.489413,39.294167,-58.798088,-8.269850
286908126492337219!,talented-ruddy-butterfly,0.220000,1.095135,-0.389500,0.152290,-0.056266,-0.269277,-0.963063,1.717449,6.164473,-0.294177,0.472826,1.813697,-0.507118,41.433278,-61.072880,-5.692056
286908126492337219!,talented-ruddy-butterfly,0.230000,1.112430,-0.328524,0.151329,-0.052326,-0.250078,-0.968226,1.684879,6.066867,0.039581,0.341640,1.994582,-0.515171,42.669791,-62.339478,-3.445203
286908126492337219!,talented-ruddy-butterfly,0.240000,1.129485,-0.268656,0.153775,-0.049594,-0.229052,-0.973414,1.662933,5.949653,0.379332,0.232446,2.175698,-0.511959,43.042675,-62.633106,-1.549617
