ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1113021842393375731!,rebel-mauve-beetle,0.000000,1.132389,-1.994306,1.645902,-1.136224,0.000000,0.000000,0.000000,0.000000,-362.948750,-1112.926269,1284.324179
1113021842393375731!,rebel-mauve-beetle,0.010000,1.141780,-1.985730,1.652803,-1.126163,1.875830,1.716028,1.372949,2.014997,-151.102058,-355.621663,514.322233
1113021842393375731!,rebel-mauve-beetle,0.020000,1.162172,-1.963740,1.669154,-1.101783,2.198582,2.681480,1.889863,2.863060,-88.088466,-136.334784,286.415165
1113021842393375731!,rebel-mauve-beetle,0.030000,1.183577,-1.933339,1.689298,-1.070642,2.079213,3.396495,2.132741,3.365117,-67.775634,-71.621923,214.077706
1113021842393375731!,rebel-mauve-beetle,0.040000,1.203175,-1.896291,1.711345,-1.035035,1.839909,4.007198,2.270076,3.753385,-59.428368,-49.790135,185.251850
1113021842393375731!,rebel-mauve-beetle,0.050000,1.220214,-1.853413,1.734479,-0.995782,1.570647,4.558200,2.348966,4.091493,-54.329574,-39.464617,168.213158
1113021842393375731!,rebel-mauve-beetle,0.060000,1.234521,-1.805227,1.758185,-0.953303,1.296408,5.063187,2.383117,4.395204,-50.027696,-32.120273,154.096058
1113021842393375731!,rebel-mauve-beetle,0.070000,1.246082,-1.752177,1.782038,-0.907931,1.024898,5.525646,2.377707,4.666836,-45.826009,-25.546784,140.421151
1113021842393375731!,rebel-mauve-beetle,0.080000,1.254942,-1.694688,1.805660,-0.859996,0.759600,5.945249,2.336169,4.905051,-41.529955,-19.255058,126.520303
1113021842393375731!,rebel-mauve-beetle,0.090000,1.261175,-1.633204,1.828701,-0.809848,0.503165,6.320096,2.261995,5.107762,-37.103487,-13.219811,112.282077
1113021842393375731!,rebel-mauve-beetle,0.100000,1.264891,-1.568208,1.850848,-0.757866,0.258135,6.647828,2.159202,5.273170,-32.572491,-7.531309,97.800132
1113021842393375731!,rebel-mauve-beetle,0.110000,1.266231,-1.500211,1.871833,-0.704443,0.027028,6.926197,2.032283,5.400141,-27.995532,-2.296447,83.267963
1113021842393375731!,rebel-mauve-beetle,0.120000,1.265351,-1.429723,1.891438,-0.649970,-0.187782,7.153439,1.886001,5.488335,-23.452980,2.385089,68.942213
1113021842393375731!,rebel-mauve-beetle,0.130000,1.262425,-1.357261,1.909496,-0.594831,-0.384264,7.328691,1.725262,5.538346,-19.036650,6.434640,55.109426
1113021842393375731!,rebel-mauve-beetle,0.140000,1.257648,-1.283342,1.925889,-0.539398,-0.560879,7.452205,1.554909,5.551718,-14.840789,9.799858,42.058353
1113021842393375731!,rebel-mauve-beetle,0.150000,1.251222,-1.208470,1.940548,-0.484018,-0.716682,7.525448,1.379530,5.530873,-10.953271,12.457304,30.053432
