ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1440324108900039084!,great-mauve-beetle,0.000000,0.082488,-1.440334,1.354257,-0.644971,0.000000,0.000000,0.000000,0.000000,-63.445046,153.696342,158.662772
1440324108900039084!,great-mauve-beetle,0.010000,0.079050,-1.430664,1.355371,-0.642626,-0.682991,1.930466,0.221062,0.466244,-72.273613,24.982464,209.121181
1440324108900039084!,great-mauve-beetle,0.020000,0.071138,-1.403989,1.358990,-0.634939,-0.894015,3.404054,0.499860,1.069873,-72.481704,-35.988699,221.264858
1440324108900039084!,great-mauve-beetle,0.030000,0.062329,-1.364096,1.365377,-0.621084,-0.865371,4.572165,0.772886,1.699094,-68.226033,-60.964217,213.395276
1440324108900039084!,great-mauve-beetle,0.040000,0.054355,-1.313613,1.374307,-0.601065,-0.730510,5.515906,1.005747,2.299595,-62.127652,-68.676272,196.809396
1440324108900039084!,great-mauve-beetle,0.050000,0.047928,-1.254554,1.385303,-0.575269,-0.559379,6.280837,1.183381,2.849695,-55.571409,-68.921111,177.456940
1440324108900039084!,great-mauve-beetle,0.060000,0.043238,-1.188573,1.397791,-0.544224,-0.387206,6.894572,1.301882,3.343765,-49.223990,-66.452318,158.209282
1440324108900039084!,great-mauve-beetle,0.070000,0.040207,-1.117099,1.411186,-0.508481,-0.231586,7.375844,1.363225,3.783355,-43.386947,-63.428056,140.366713
1440324108900039084!,great-mauve-beetle,0.080000,0.038627,-1.041396,1.424939,-0.468561,-0.101463,7.739275,1.372180,4.172928,-38.186543,-60.740312,124.471470
1440324108900039084!,great-mauve-beetle,0.090000,0.038208,-0.962615,1.438542,-0.424968,-0.001481,7.997877,1.334645,4.517857,-33.663469,-58.685371,110.699970
1440324108900039084!,great-mauve-beetle,0.100000,0.038621,-0.881755,1.451553,-0.378145,0.065985,8.163929,1.256589,4.823566,-29.810617,-57.277931,99.033963
1440324108900039084!,great-mauve-beetle,0.110000,0.039531,-0.799674,1.463596,-0.328462,0.099777,8.249288,1.143459,5.095144,-26.590289,-56.408907,89.341280
1440324108900039084!,great-mauve-beetle,0.120000,0.040597,-0.717106,1.474345,-0.276237,0.099504,8.265424,0.999964,5.337046,-23.941887,-55.917804,81.412278
1440324108900039084!,great-mauve-beetle,0.130000,0.041477,-0.634677,1.483519,-0.221745,0.065344,8.223205,0.830000,5.552877,-21.786416,-55.621352,74.978575
1440324108900039084!,great-mauve-beetle,0.140000,0.041838,-0.552910,1.490872,-0.165227,-0.002034,8.132646,0.636715,5.745211,-20.030582,-55.324023,69.727159
1440324108900039084!,great-mauve-beetle,0.150000,0.041355,-0.472239,1.496186,-0.106906,-0.101475,8.002695,0.422672,5.915440,-18.571116,-54.821316,65.313812
1440324108900039084!,great-mauve-beetle,0.160000,0.039719,-0.393018,1.499264,-0.046999,-0.231295,7.841107,0.190083,6.063689,-17.299301,-53.901298,61.376791
1440324108900039084!,great-mauve-beetle,0.170000,0.036638,-0.315532,1.499932,0.014273,-0.389222,7.654421,-0.058891,6.188793,-16.105507,-52.347011,57.550696
1440324108900039084!,great-mauve-beetle,0.180000,0.031849,-0.240009,1.498039,0.076668,-0.572305,7.448033,-0.321832,6.288364,-14.883624,-49.940939,53.480438
1440324108900039084!,great-mauve-beetle,0.190000,0.025118,-0.166631,1.493460,0.139916,-0.776835,7.226359,-0.595745,6.358950,-13.535331,-46.472288,48.835255
1440324108900039084!,great-mauve-beetle,0.200000,0.016255,-0.095535,1.486103,0.203707,-0.998268,6.993074,-0.876764,6.396256,-11.973982,-41.746815,43.322045
1440324108900039084!,great-mauve-beetle,0.210000,0.005118,-0.026825,1.475922,0.267682,-1.231181,6.751369,-1.159927,6.395514,-10.128650,-35.598385,36.699539
1440324108900039084!,great-mauve-beetle,0.220000,-0.008377,0.039426,1.462926,0.331432,-1.469283,6.504237,-1.439050,6.351903,-7.947849,-27.902855,28.791926
1440324108900039084!,great-mauve-beetle,0.230000,-0.024245,0.103179,1.447194,0.394501,-1.705494,6.254745,-1.706738,6.261026,-5.402856,-18.592903,19.501490
1440324108900039084!,great-mauve-beetle,0.240000,-0.042428,0.164426,1.428884,0.456388,-1.932098,6.006266,-1.954547,6.119397,-2.490411,-7.672756,8.819387
1440324108900039084!,great-mauve-beetle,0.250000,-0.062784,0.223195,1.408248,0.516563,-2.140967,5.762639,-2.173326,5.924896,0.765499,4.768408,-3.166549
1440324108900039084!,great-mauve-beetle,0.260000,-0.085089,0.279557,1.385632,0.574476,-2.323851,5.528211,-2.353715,5.677143,4.313054,18.545783,-16.268054
1440324108900039084!,great-mauve-beetle,0.270000,-0.109035,0.333631,1.361480,0.629581,-2.472713,5.307767,-2.486794,5.377732,8.073458,33.372497,-30.197741
1440324108900039084!,great-mauve-beetle,0.280000,-0.134228,0.385585,1.336323,0.681351,-2.580088,5.106311,-2.564801,5.030304,11.943380,48.858900,-44.576200
1440324108900039084!,great-mauve-beetle,0.290000,-0.160202,0.435638,1.310772,0.729299,-2.639432,4.928707,-2.581880,4.640426,15.799022,64.519016,-58.945253
1440324108900039084!,great-mauve-beetle,0.300000,-0.186447,0.484071,1.285453,0.773053,-2.645622,4.779130,-2.534877,4.215063,19.505173,79.790640,-72.798536
1440324108900039084!,great-mauve-beetle,0.310000,-0.212506,0.531210,1.260881,0.812514,-2.595560,4.660488,-2.423924,3.761512,22.930375,94.064621,-85.631912
1440324108900039084!,great-mauve-beetle,0.320000,-0.237803,0.577353,1.237682,0.847434,-2.487048,4.574375,-2.251695,3.288614,25.929980,106.690820,-96.894475
1440324108900039084!,great-mauve-beetle,0.330000,-0.261753,0.622810,1.216441,0.877652,-2.319786,4.520327,-2.024149,2.805507,28.367379,117.035413,-106.062180
1440324108900039084!,great-mauve-beetle,0.340000,-0.283772,0.667879,1.197671,0.903097,-2.095520,4.495597,-1.750275,2.321181,30.122882,124.525799,-112.672626
1440324108900039084!,great-mauve-beetle,0.350000,-0.303307,0.712826,1.181783,0.923790,-1.818138,4.495136,-1.441551,1.844142,31.102114,128.697870,-116.358821
1440324108900039084!,great-mauve-beetle,0.360000,-0.319854,0.757854,1.169066,0.939832,-1.493691,4.511852,-1.111183,1.382211,31.243408,129.240787,-116.879536
1440324108900039084!,great-mauve-beetle,0.370000,-0.332978,0.803094,1.159672,0.951399,-1.130332,4.537137,-0.773173,0.942430,30.523617,126.033628,-114.143418
1440324108900039084!,great-mauve-beetle,0.380000,-0.342337,0.848585,1.153613,0.958737,-0.738128,4.561635,-0.441343,0.531052,28.961693,119.168227,-108.223906
1440324108900039084!,great-mauve-beetle,0.390000,-0.347694,0.894273,1.150770,0.962148,-0.328707,4.576161,-0.128380,0.153548,26.619414,108.953455,-99.362188
1440324108900039084!,great-mauve-beetle,0.400000,-0.348935,0.940020,1.150904,0.961988,0.085288,4.572645,0.154976,-0.185410,23.598764,95.898183,-87.956232
1440324108900039084!,great-mauve-beetle,0.410000,-0.346072,0.985614,1.153685,0.958650,0.490908,4.544936,0.400528,-0.482015,20.035729,80.674051,-74.535385
1440324108900039084!,great-mauve-beetle,0.420000,-0.339244,1.030792,1.158715,0.952565,0.875721,4.489425,0.602967,-0.733459,16.091060,64.058192,-59.722212
