ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
348451552213970872!,great-impartial-bumblebee,0.000000,-1.982134,0.524272,0.000000,0.524272,0.000000,0.000000,0.000000,0.000000,-7.746548,-105.808394,42.926111
348451552213970872!,great-impartial-bumblebee,0.010000,-1.976338,0.527209,0.000000,0.527209,1.159221,0.587287,0.000000,0.587287,-7.193095,-93.337510,38.930641
348451552213970872!,great-impartial-bumblebee,0.020000,-1.959689,0.535643,0.000000,0.535643,2.168498,1.098609,0.000000,1.098609,-6.697688,-82.174572,35.354215
348451552213970872!,great-impartial-bumblebee,0.030000,-1.933597,0.548862,0.000000,0.548862,3.043557,1.541934,0.000000,1.541934,-6.254555,-72.189520,32.155165
348451552213970872!,great-impartial-bumblebee,0.040000,-1.899325,0.566225,0.000000,0.566225,3.798561,1.924436,0.000000,1.924436,-5.858493,-63.265114,29.295928
348451552213970872!,great-impartial-bumblebee,0.050000,-1.858007,0.587157,0.000000,0.587157,4.446263,2.252576,0.000000,2.252576,-5.504810,-55.295630,26.742634
348451552213970872!,great-impartial-bumblebee,0.060000,-1.810658,0.611146,0.000000,0.611146,4.998143,2.532170,0.000000,2.532170,-5.189276,-48.185744,24.464741
348451552213970872!,great-impartial-bumblebee,0.070000,-1.758184,0.637730,0.000000,0.637730,5.464537,2.768456,0.000000,2.768456,-4.908076,-41.849512,22.434714
348451552213970872!,great-impartial-bumblebee,0.080000,-1.701399,0.666499,0.000000,0.666499,5.854748,2.966146,0.000000,2.966146,-4.657773,-36.209458,20.627731
348451552213970872!,great-impartial-bumblebee,0.090000,-1.641030,0.697083,0.000000,0.697083,6.177146,3.129480,0.000000,3.129480,-4.435266,-31.195748,19.021419
348451552213970872!,great-impartial-bumblebee,0.100000,-1.577737,0.729148,0.000000,0.729148,6.439261,3.262273,0.000000,3.262273,-4.237777,-26.745736,17.595707
348451552213970872!,great-impartial-bumblebee,0.110000,-1.512116,0.762394,0.000000,0.762394,6.647872,3.367960,0.000000,3.367960,-4.062801,-22.803034,16.332528
348451552213970872!,great-impartial-bumblebee,0.120000,-1.444677,0.796560,0.000000,0.796560,6.809077,3.449630,0.000000,3.449630,-3.908061,-19.316291,15.215432
348451552213970872!,great-impartial-bumblebee,0.130000,-1.375871,0.831418,0.000000,0.831418,6.928360,3.510061,0.000000,3.510061,-3.771496,-16.239101,14.229550
348451552213970872!,great-impartial-bumblebee,0.140000,-1.306095,0.866769,0.000000,0.866769,7.010644,3.551748,0.000000,3.551748,-3.651246,-13.529524,13.361445
348451552213970872!,great-impartial-bumblebee,0.150000,-1.235691,0.902437,0.000000,0.902437,7.060349,3.576930,0.000000,3.576930,-3.545629,-11.149672,12.598979
348451552213970872!,great-impartial-bumblebee,0.160000,-1.164963,0.938269,0.000000,0.938269,7.081440,3.587615,0.000000,3.587615,-3.453127,-9.065336,11.931191
348451552213970872!,great-impartial-bumblebee,0.170000,-1.094172,0.974133,0.000000,0.974133,7.077470,3.585604,0.000000,3.585604,-3.372370,-7.245656,11.348195
348451552213970872!,great-impartial-bumblebee,0.180000,-1.023546,1.009914,0.000000,1.009914,7.051622,3.572508,0.000000,3.572508,-3.302125,-5.662820,10.841079
348451552213970872!,great-impartial-bumblebee,0.190000,-0.953284,1.045511,0.000000,1.045511,7.006742,3.549771,0.000000,3.549771,-3.241279,-4.291782,10.401821
348451552213970872!,great-impartial-bumblebee,0.200000,-0.883557,1.080836,0.000000,1.080836,6.945377,3.518682,0.000000,3.518682,-3.188832,-3.110008,10.023200
348451552213970872!,great-impartial-bumblebee,0.210000,-0.814515,1.115814,0.000000,1.115814,6.869803,3.480395,0.000000,3.480395,-3.143885,-2.097237,9.698724
348451552213970872!,great-impartial-bumblebee,0.220000,-0.746287,1.150380,0.000000,1.150380,6.782052,3.435939,0.000000,3.435939,-3.105631,-1.235259,9.422560
348451552213970872!,great-impartial-bumblebee,0.230000,-0.678983,1.184478,0.000000,1.184478,6.683938,3.386231,0.000000,3.386231,-3.073343,-0.507716,9.189467
348451552213970872!,great-impartial-bumblebee,0.240000,-0.612697,1.218059,0.000000,1.218059,6.577075,3.332093,0.000000,3.332093,-3.046369,0.100083,8.994738
348451552213970872!,great-impartial-bumblebee,0.250000,-0.547510,1.251085,0.000000,1.251085,6.462905,3.274251,0.000000,3.274251,-3.024124,0.601329,8.834147
348451552213970872!,great-impartial-bumblebee,0.260000,-0.483489,1.283519,0.000000,1.283519,6.342708,3.213357,0.000000,3.213357,-3.006082,1.007863,8.703900
348451552213970872!,great-impartial-bumblebee,0.270000,-0.420690,1.315335,0.000000,1.315335,6.217623,3.149986,0.000000,3.149986,-2.991772,1.330313,8.600592
348451552213970872!,great-impartial-bumblebee,0.280000,-0.359158,1.346508,0.000000,1.346508,6.088661,3.084651,0.000000,3.084651,-2.980770,1.578219,8.521167
348451552213970872!,great-impartial-bumblebee,0.290000,-0.298932,1.377020,0.000000,1.377020,5.956718,3.017806,0.000000,3.017806,-2.972697,1.760135,8.462884
348451552213970872!,great-impartial-bumblebee,0.300000,-0.240039,1.406856,0.000000,1.406856,5.822588,2.949853,0.000000,2.949853,-2.967211,1.883740,8.423283
348451552213970872!,great-impartial-bumblebee,0.310000,-0.182501,1.436006,0.000000,1.436006,5.686972,2.881147,0.000000,2.881147,-2.964008,1.955920,8.400158
348451552213970872!,great-impartial-bumblebee,0.320000,-0.126332,1.464463,0.000000,1.464463,5.550488,2.812001,0.000000,2.812001,-2.962813,1.982852,8.391529
348451552213970872!,great-impartial-bumblebee,0.330000,-0.071543,1.492220,0.000000,1.492220,5.413681,2.742691,0.000000,2.742691,-2.963380,1.970073,8.395623
348451552213970872!,great-impartial-bumblebee,0.340000,-0.018136,1.519277,0.000000,1.519277,5.277026,2.673459,0.000000,2.673459,-2.965489,1.922546,8.410850
348451552213970872!,great-impartial-bumblebee,0.350000,0.033887,1.545633,0.000000,1.545633,5.140944,2.604516,0.000000,2.604516,-2.968943,1.844718,8.435785
348451552213970872!,great-impartial-bumblebee,0.360000,0.084531,1.571291,0.000000,1.571291,5.005797,2.536048,0.000000,2.536048,-2.973565,1.740570,8.469152
348451552213970872!,great-impartial-bumblebee,0.370000,0.133804,1.596254,0.000000,1.596254,4.871902,2.468214,0.000000,2.468214,-2.979197,1.613668,8.509810
348451552213970872!,great-impartial-bumblebee,0.380000,0.181717,1.620527,0.000000,1.620527,4.739533,2.401153,0.000000,2.401153,-2.985697,1.467202,8.556735
