ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
416363401159630199!,rebel-wine-beetle,0.000000,1.547051,-1.978286,0.548564,-1.923299,0.000000,0.000000,0.000000,0.000000,-258.230270,-447.008518,-265.993620,197.728042
416363401159630199!,rebel-wine-beetle,0.010000,1.551817,-1.969057,0.552922,-1.922050,0.949064,1.844362,0.874103,0.251456,-138.580537,-104.578609,31.717464,108.072260
416363401159630199!,rebel-wine-beetle,0.020000,1.559903,-1.947192,0.560275,-1.919920,0.662917,2.525813,0.598774,0.174735,-122.203178,-63.687472,64.757277,95.713756
416363401159630199!,rebel-wine-beetle,0.030000,1.564357,-1.919332,0.564357,-1.918724,0.222871,3.042623,0.221061,0.065021,-119.384869,-60.920971,64.937028,93.525162
416363401159630199!,rebel-wine-beetle,0.040000,1.564290,-1.886484,0.564805,-1.918592,-0.242079,3.523992,-0.127665,-0.037583,-118.625758,-63.217290,61.063888,92.891596
416363401159630199!,rebel-wine-beetle,0.050000,1.559513,-1.848913,0.562001,-1.919415,-0.719961,3.987130,-0.429273,-0.125690,-118.140618,-66.390544,56.389340,92.461976
416363401159630199!,rebel-wine-beetle,0.060000,1.549903,-1.806788,0.556451,-1.921032,-1.210573,4.432799,-0.678225,-0.196456,-117.327655,-69.745832,51.086082,91.770481
416363401159630199!,rebel-wine-beetle,0.070000,1.535309,-1.760279,0.548681,-1.923265,-1.713150,4.857040,-0.869799,-0.248142,-115.769953,-73.085703,44.907615,90.490280
416363401159630199!,rebel-wine-beetle,0.080000,1.515615,-1.709597,0.539293,-1.925919,-2.224098,5.253445,-0.998174,-0.279507,-113.082882,-76.210062,37.649659,88.320114
416363401159630199!,rebel-wine-beetle,0.090000,1.490757,-1.655001,0.528965,-1.928781,-2.737356,5.613629,-1.056896,-0.289852,-108.946165,-78.951274,29.143417,85.009139
416363401159630199!,rebel-wine-beetle,0.100000,1.460829,-1.597075,0.518453,-1.931633,-3.245340,5.928258,-1.041477,-0.279534,-103.142629,-81.223415,19.238663,80.386864
416363401159630199!,rebel-wine-beetle,0.110000,1.425920,-1.536277,0.508531,-1.934269,-3.737947,6.187226,-0.945854,-0.248671,-95.574814,-82.941101,7.928352,74.377455
416363401159630199!,rebel-wine-beetle,0.120000,1.386247,-1.473272,0.500003,-1.936491,-4.204206,6.380698,-0.765816,-0.197734,-86.302701,-84.114383,-4.728382,67.028201
416363401159630199!,rebel-wine-beetle,0.130000,1.342107,-1.408772,0.493695,-1.938109,-4.632470,6.499847,-0.497976,-0.126850,-75.537938,-84.797028,-18.546496,58.505688
416363401159630199!,rebel-wine-beetle,0.140000,1.293924,-1.343503,0.490505,-1.938918,-5.011545,6.537669,-0.140181,-0.035463,-63.625924,-85.080008,-33.228153,49.081737
416363401159630199!,rebel-wine-beetle,0.150000,1.242235,-1.278289,0.491338,-1.938708,-5.331500,6.489217,0.307309,0.077883,-51.021495,-85.118634,-48.426947,39.113774
416363401159630199!,rebel-wine-beetle,0.160000,1.187675,-1.213996,0.497084,-1.937242,-5.584099,6.351879,0.841893,0.216024,-38.227960,-85.089180,-63.765246,28.997255
416363401159630199!,rebel-wine-beetle,0.170000,1.130955,-1.151519,0.508597,-1.934251,-5.762866,6.125365,1.458587,0.383525,-25.733028,-85.150770,-78.862048,19.115548
416363401159630199!,rebel-wine-beetle,0.180000,1.072843,-1.091736,0.526671,-1.929409,-5.862979,5.811377,2.149936,0.586869,-13.945131,-85.417121,-93.373091,9.789988
416363401159630199!,rebel-wine-beetle,0.190000,1.014151,-1.035503,0.552014,-1.922311,-5.880660,5.413349,2.905903,0.834464,-3.146179,-85.921558,-107.002519,1.243022
416363401159630199!,rebel-wine-beetle,0.200000,0.955726,-0.983633,0.585221,-1.912463,-5.812405,4.936282,3.713655,1.136393,6.534933,-86.592023,-119.502511,-6.422378
416363401159630199!,rebel-wine-beetle,0.210000,0.898454,-0.936882,0.626744,-1.899261,-5.654171,4.386850,4.557214,1.503852,15.125687,-87.235357,-130.657043,-13.225146
416363401159630199!,rebel-wine-beetle,0.220000,0.843268,-0.895927,0.676858,-1.881984,-5.400737,3.773865,5.417008,1.948235,22.792877,-87.531450,-140.253845,-19.292541
416363401159630199!,rebel-wine-beetle,0.230000,0.791159,-0.861344,0.735623,-1.859801,-5.045510,3.109153,6.269416,2.479797,29.810328,-87.037695,-148.051341,-24.834687
416363401159630199!,rebel-wine-beetle,0.240000,0.743194,-0.833568,0.802841,-1.831788,-4.581015,2.408719,7.086499,3.105891,36.516998,-85.204967,-153.748897,-30.111672
416363401159630199!,rebel-wine-beetle,0.250000,0.700517,-0.812846,0.878014,-1.796967,-4.000288,1.693979,7.836161,3.828818,43.270013,-81.408031,-156.969581,-35.396845
416363401159630199!,rebel-wine-beetle,0.260000,0.664333,-0.799173,0.960307,-1.754369,-3.299279,0.992623,8.483075,4.643466,50.395920,-74.994839,-157.265141,-40.938990
416363401159630199!,rebel-wine-beetle,0.270000,0.635870,-0.792226,1.048522,-1.703115,-2.480162,0.338568,8.990632,5.535079,58.143033,-65.359715,-154.153083,-46.925691
416363401159630199!,rebel-wine-beetle,0.280000,0.616304,-0.791297,1.141105,-1.642522,-1.555124,-0.229609,9.324075,6.477691,66.638632,-52.043812,-147.194764,-53.450954
416363401159630199!,rebel-wine-beetle,0.290000,0.606644,-0.795243,1.236176,-1.572218,-0.549881,-0.672177,9.454731,7.433901,75.856297,-34.862269,-136.120079,-60.491206
416363401159630199!,rebel-wine-beetle,0.300000,0.607148,-0.802863,1.331147,-1.492665,0.501985,-0.951800,9.371542,8.357468,85.389448,-13.867508,-120.507958,-67.725690
416363401159630199!,rebel-wine-beetle,0.310000,0.617970,-0.812432,1.423851,-1.404510,1.548758,-1.042988,9.071947,9.196877,94.873056,10.386391,-100.634087,-74.873773
416363401159630199!,rebel-wine-beetle,0.320000,0.638779,-0.821992,1.512272,-1.308829,2.528756,-0.936524,8.568931,9.900876,103.869216,36.829984,-77.351061,-81.604663
416363401159630199!,rebel-wine-beetle,0.330000,0.668620,-0.829596,1.594601,-1.207166,3.379460,-0.642682,7.892609,10.425711,111.881721,63.946882,-52.017667,-87.547936
416363401159630199!,rebel-wine-beetle,0.340000,0.705950,-0.833503,1.669390,-1.101425,4.046901,-0.191100,7.087235,10.741873,118.436293,89.930152,-26.393669,-92.354722
416363401159630199!,rebel-wine-beetle,0.350000,0.748776,-0.832376,1.735680,-0.993688,4.494757,0.373792,6.205295,10.838822,123.163688,112.957806,-2.384481,-95.759428
416363401159630199!,rebel-wine-beetle,0.360000,0.794870,-0.825345,1.793027,-0.886034,4.709003,1.000370,5.300329,10.726036,125.854166,131.456187,18.232969,-97.618993
416363401159630199!,rebel-wine-beetle,0.370000,0.841963,-0.812026,1.841463,-0.780394,4.698721,1.638602,4.420467,10.430798,126.463123,144.351096,34.127260,-97.913711
416363401159630199!,rebel-wine-beetle,0.380000,0.887968,-0.792493,1.881436,-0.678379,4.492755,2.247558,3.603093,9.992920,125.102504,151.246685,44.653458,-96.737842
416363401159630199!,rebel-wine-beetle,0.390000,0.931140,-0.767172,1.913693,-0.581189,4.132589,2.799526,2.872298,9.457678,122.002762,152.426663,49.900388,-94.269513
416363401159630199!,rebel-wine-beetle,0.400000,0.970167,-0.736700,1.939152,-0.489582,3.664430,3.280432,2.239182,8.869029,117.462549,148.715410,50.572030,-90.732950
416363401159630199!,rebel-wine-beetle,0.410000,1.004188,-0.701801,1.958789,-0.403914,3.132501,3.687429,1.704196,8.264537,111.801600,141.256526,47.758614,-86.364425
416363401159630199!,rebel-wine-beetle,0.420000,1.032752,-0.663190,1.973547,-0.324213,2.574667,4.025149,1.260453,7.672618,105.326122,131.281043,42.679361,-81.388246
416363401159630199!,rebel-wine-beetle,0.430000,1.055743,-0.621520,1.984279,-0.250277,2.020608,4.302123,0.897071,7.112266,98.306867,119.928261,36.477826,-76.002011
416363401159630199!,rebel-wine-beetle,0.440000,1.073300,-0.577341,1.991725,-0.181746,1.491361,4.527491,0.601626,6.593126,90.980123,108.112104,30.048399,-70.379332
416363401159630199!,rebel-wine-beetle,0.450000,1.085737,-0.531125,1.996504,-0.118204,1.001012,4.709982,0.362270,6.118835,83.535612,96.513145,24.040560,-64.660378
416363401159630199!,rebel-wine-beetle,0.460000,1.093506,-0.483275,1.999124,-0.059180,0.557756,4.856610,0.168385,5.688080,76.139647,85.572800,18.823564,-58.970271
416363401159630199!,rebel-wine-beetle,0.470000,1.097102,-0.434119,1.999995,-0.004255,0.165584,4.972837,0.011270,5.296962,68.921056,75.530608,14.551431,-53.407415
416363401159630199!,rebel-wine-beetle,0.480000,1.097037,-0.383937,1.999449,0.046936,-0.174397,5.062815,-0.115974,4.940456,61.981027,66.478765,11.221415,-48.050492
416363401159630199!,rebel-wine-beetle,0.490000,1.093826,-0.332975,1.997757,0.094704,-0.462971,5.129636,-0.218696,4.613341,55.401157,58.408589,8.724255,-42.964155
416363401159630199!,rebel-wine-beetle,0.500000,1.087971,-0.281447,1.995142,0.139315,-0.702131,5.175803,-0.301026,4.311013,49.242904,51.250950,6.896951,-38.198005
416363401159630199!,rebel-wine-beetle,0.510000,1.079953,-0.229552,1.991794,0.180992,-0.894604,5.203410,-0.366177,4.029743,43.550739,44.901546,5.551573,-33.788719
416363401159630199!,rebel-wine-beetle,0.520000,1.070221,-0.177465,1.987872,0.219924,-1.043573,5.214349,-0.416740,3.766869,38.352098,39.239720,4.499574,-29.759742
416363401159630199!,rebel-wine-beetle,0.530000,1.059197,-0.125348,1.983512,0.256283,-1.152520,5.210410,-0.454910,3.520790,33.658180,34.139563,3.565153,-26.121756
416363401159630199!,rebel-wine-beetle,0.540000,1.047264,-0.073346,1.978830,0.290226,-1.225137,5.193314,-0.482660,3.290894,29.464981,29.476449,2.592435,-22.873398
416363401159630199!,rebel-wine-beetle,0.550000,1.034770,-0.021587,1.973923,0.321912,-1.265308,5.164717,-0.501874,3.077429,25.754667,25.130891,1.448792,-20.002299
416363401159630199!,rebel-wine-beetle,0.560000,1.022025,0.029813,1.968868,0.351507,-1.277104,5.126186,-0.514416,2.881362,22.497322,20.991148,0.026105,-17.486418
416363401159630199!,rebel-wine-beetle,0.570000,1.009295,0.080755,1.963724,0.379194,-1.264805,5.079179,-0.522184,2.704223,19.652996,16.955544,-1.758709,-15.295638
416363401159630199!,rebel-wine-beetle,0.580000,0.996805,0.131154,1.958527,0.405180,-1.232917,5.025021,-0.527116,2.547934,17.173997,12.935063,-3.963101,-13.393534
416363401159630199!,rebel-wine-beetle,0.590000,0.984729,0.180938,1.953295,0.429697,-1.186176,4.964893,-0.531187,2.414640,15.007333,8.856460,-6.617824,-11.739263
416363401159630199!,rebel-wine-beetle,0.600000,0.973187,0.230072,1.948012,0.453046,-1.129582,4.899767,-0.536406,2.306448,13.098282,4.664529,-9.728285,-10.290350
416363401159630199!,rebel-wine-beetle,0.610000,0.962244,0.278524,1.942650,0.475511,-1.068153,4.830526,-0.544715,2.225374,11.389523,0.326478,-13.267876,-9.001943
416363401159630199!,rebel-wine-beetle,0.620000,0.951917,0.326256,1.937166,0.497380,-1.006916,4.757945,-0.557975,2.173168,9.825718,-4.164667,-17.179075,-7.830380
416363401159630199!,rebel-wine-beetle,0.630000,0.942172,0.373238,1.931498,0.518957,-0.950831,4.682644,-0.577953,2.151075,8.356988,-8.788426,-21.375533,-6.735925
416363401159630199!,rebel-wine-beetle,0.640000,0.932925,0.419448,1.925565,0.540555,-0.904627,4.605094,-0.606273,2.159664,6.941001,-13.496121,-25.743603,-5.684392
416363401159630199!,rebel-wine-beetle,0.650000,0.924049,0.464867,1.919273,0.562486,-0.872617,4.525607,-0.644376,2.198690,5.544788,-18.212192,-30.146239,-4.648619
416363401159630199!,rebel-wine-beetle,0.660000,0.915375,0.509480,1.912516,0.585050,-0.858495,4.444324,-0.693483,2.266984,4.146195,-22.837843,-34.429431,-3.609653
416363401159630199!,rebel-wine-beetle,0.670000,0.906714,0.553299,1.905190,0.608482,-0.864987,4.361120,-0.754528,2.362467,2.731951,-27.265029,-38.437918,-2.555435
