ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1724243808891667924!,great-mauve-beetle,0.000000,1.410898,-0.725682,1.287731,0.769252,0.000000,0.000000,0.000000,0.000000,-140.101826,-417.756198,493.522451
1724243808891667924!,great-mauve-beetle,0.010000,1.410239,-0.718387,1.283524,0.776251,-0.131209,1.456247,-0.844156,1.395803,-111.648572,-294.223854,385.977790
1724243808891667924!,great-mauve-beetle,0.020000,1.407279,-0.698343,1.271674,0.795515,-0.463722,2.546529,-1.532337,2.449525,-92.325575,-219.366480,314.651026
1724243808891667924!,great-mauve-beetle,0.030000,1.400560,-0.668650,1.253335,0.824107,-0.885100,3.381020,-2.141640,3.257092,-78.573028,-173.242692,265.238959
1724243808891667924!,great-mauve-beetle,0.040000,1.389489,-0.631528,1.229075,0.859869,-1.330758,4.026885,-2.713209,3.878190,-68.286222,-144.158991,229.303212
1724243808891667924!,great-mauve-beetle,0.050000,1.374000,-0.588646,1.199153,0.901128,-1.764343,4.526683,-3.268968,4.350092,-60.215307,-125.279304,201.853190
1724243808891667924!,great-mauve-beetle,0.060000,1.354316,-0.541320,1.163662,0.946515,-2.166318,4.908298,-3.820011,4.696392,-53.626533,-112.668129,179.973762
1724243808891667924!,great-mauve-beetle,0.070000,1.330814,-0.490635,1.122622,0.994847,-2.526633,5.191108,-4.371172,4.932593,-48.087399,-104.040226,161.953155
1724243808891667924!,great-mauve-beetle,0.080000,1.303954,-0.437514,1.076026,1.045068,-2.840621,5.389639,-4.923563,5.069415,-43.338611,-98.034737,146.766868
1724243808891667924!,great-mauve-beetle,0.090000,1.274221,-0.382741,1.023867,1.096219,-3.106739,5.515722,-5.476073,5.114649,-39.218352,-93.803562,133.775762
1724243808891667924!,great-mauve-beetle,0.100000,1.242109,-0.327005,0.966170,1.147395,-3.325422,5.579740,-6.026093,5.074300,-35.619207,-90.791064,122.556956
1724243808891667924!,great-mauve-beetle,0.110000,1.208090,-0.270878,0.902976,1.197763,-3.498347,5.591305,-6.570139,4.953130,-32.461395,-88.602500,112.799758
1724243808891667924!,great-mauve-beetle,0.120000,1.172618,-0.214836,0.834366,1.246529,-3.628116,5.559620,-7.104009,4.755081,-29.679022,-86.940978,104.253064
1724243808891667924!,great-mauve-beetle,0.130000,1.136111,-0.159264,0.760467,1.292938,-3.718024,5.493632,-7.622889,4.483554,-27.212137,-85.568523,96.694501
1724243808891667924!,great-mauve-beetle,0.140000,1.098953,-0.104458,0.681457,1.336270,-3.771910,5.402057,-8.121386,4.141660,-25.002961,-84.283755,89.915029
1724243808891667924!,great-mauve-beetle,0.150000,1.061472,-0.050640,0.597581,1.375826,-3.794036,5.293315,-8.593479,3.732520,-22.995293,-82.911070,83.715163
1724243808891667924!,great-mauve-beetle,0.160000,1.023892,0.002001,0.509190,1.410931,-3.788838,5.175302,-9.032477,3.259726,-21.137203,-81.301217,77.913028
1724243808891667924!,great-mauve-beetle,0.170000,0.986443,0.053407,0.416652,1.440972,-3.761358,5.055480,-9.431507,2.727084,-19.375799,-79.305952,72.324099
1724243808891667924!,great-mauve-beetle,0.180000,0.949311,0.103593,0.320399,1.465382,-3.717124,4.940619,-9.783324,2.139076,-17.660633,-76.783817,66.772365
1724243808891667924!,great-mauve-beetle,0.190000,0.912631,0.152641,0.220936,1.483640,-3.662156,4.836590,-10.080440,1.501127,-15.944320,-73.596897,61.091540
1724243808891667924!,great-mauve-beetle,0.200000,0.876480,0.200686,0.118842,1.495285,-3.602935,4.748126,-10.315316,0.819842,-14.182882,-69.608774,55.125717
1724243808891667924!,great-mauve-beetle,0.210000,0.840870,0.247904,0.014772,1.499927,-3.546304,4.678553,-10.480626,0.103215,-12.335798,-64.683750,48.729339
1724243808891667924!,great-mauve-beetle,0.220000,0.805746,0.294497,-0.090553,1.497264,-3.499290,4.629519,-10.569572,-0.639237,-10.365806,-58.687626,41.766784
1724243808891667924!,great-mauve-beetle,0.230000,0.770984,0.340674,-0.196343,1.487094,-3.468794,4.600747,-10.576259,-1.396396,-8.238651,-51.490505,34.112133
1724243808891667924!,great-mauve-beetle,0.240000,0.736394,0.386632,-0.301756,1.469334,-3.461175,4.589865,-10.496091,-2.155577,-5.922985,-42.972150,25.649905
1724243808891667924!,great-mauve-beetle,0.250000,0.701726,0.432533,-0.405914,1.444034,-3.481707,4.592365,-10.326189,-2.902662,-3.390689,-33.030382,16.277580
1724243808891667924!,great-mauve-beetle,0.260000,0.666686,0.478485,-0.507915,1.411390,-3.533958,4.601734,-10.065800,-3.622366,-0.617848,-21.592738,5.910697
1724243808891667924!,great-mauve-beetle,0.270000,0.630955,0.524523,-0.606865,1.371756,-3.619220,4.609804,-9.716668,-4.298650,2.413864,-8.631216,-5.510265
1724243808891667924!,great-mauve-beetle,0.280000,0.594213,0.570595,-0.701894,1.325649,-3.735813,4.607421,-9.283288,-4.915243,5.713416,5.821425,-18.005646
1724243808891667924!,great-mauve-beetle,0.290000,0.556174,0.616551,-0.792194,1.273746,-3.878799,4.585282,-8.773089,-5.456335,9.277338,21.653239,-31.544015
1724243808891667924!,great-mauve-beetle,0.300000,0.516620,0.662159,-0.877038,1.216883,-4.040060,4.534890,-8.196446,-5.907379,13.086932,38.658810,-46.031210
