ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1445168018813986151!,great-piquant-bumblebee,0.000000,-0.000349,2.144941,0.000000,2.144941,0.000000,0.000000,0.000000,0.000000,19.756503,-133.791078
1445168018813986151!,great-piquant-bumblebee,0.010000,0.001780,2.137555,0.000000,2.137555,0.425787,-1.477389,0.000000,-1.477389,17.201024,-115.254529
1445168018813986151!,great-piquant-bumblebee,0.020000,0.007895,2.116336,0.000000,2.116336,0.796498,-2.763680,0.000000,-2.763680,14.913564,-98.662092
1445168018813986151!,great-piquant-bumblebee,0.030000,0.017479,2.083083,0.000000,2.083083,1.117911,-3.878915,0.000000,-3.878915,12.867472,-83.820450
1445168018813986151!,great-piquant-bumblebee,0.040000,0.030067,2.039405,0.000000,2.039405,1.395228,-4.841144,0.000000,-4.841144,11.038722,-70.555336
1445168018813986151!,great-piquant-bumblebee,0.050000,0.045243,1.986746,0.000000,1.986746,1.633131,-5.666618,0.000000,-5.666618,9.405650,-58.709606
1445168018813986151!,great-piquant-bumblebee,0.060000,0.062635,1.926401,0.000000,1.926401,1.835839,-6.369972,0.000000,-6.369972,7.948724,-48.141570
1445168018813986151!,great-piquant-bumblebee,0.070000,0.081904,1.859542,0.000000,1.859542,2.007148,-6.964377,0.000000,-6.964377,6.650403,-38.724002
1445168018813986151!,great-piquant-bumblebee,0.080000,0.102736,1.787260,0.000000,1.787260,2.150475,-7.461693,0.000000,-7.461693,5.495033,-30.343350
1445168018813986151!,great-piquant-bumblebee,0.090000,0.124863,1.710482,0.000000,1.710482,2.268903,-7.872611,0.000000,-7.872611,4.468271,-22.895576
1445168018813986151!,great-piquant-bumblebee,0.100000,0.148052,1.630022,0.000000,1.630022,2.365202,-8.206748,0.000000,-8.206748,3.557121,-16.286412
1445168018813986151!,great-piquant-bumblebee,0.110000,0.172097,1.546592,0.000000,1.546592,2.441864,-8.472749,0.000000,-8.472749,2.749830,-10.430604
1445168018813986151!,great-piquant-bumblebee,0.120000,0.196815,1.460823,0.000000,1.460823,2.501128,-8.678381,0.000000,-8.678381,2.035794,-5.251236
1445168018813986151!,great-piquant-bumblebee,0.130000,0.222047,1.373275,0.000000,1.373275,2.545002,-8.830618,0.000000,-8.830618,1.405462,-0.679030
1445168018813986151!,great-piquant-bumblebee,0.140000,0.247649,1.284443,0.000000,1.284443,2.575292,-8.935718,0.000000,-8.935718,0.850239,3.348366
1445168018813986151!,great-piquant-bumblebee,0.150000,0.273493,1.194768,0.000000,1.194768,2.593617,-8.999299,0.000000,-8.999299,0.362389,6.887058
1445168018813986151!,great-piquant-bumblebee,0.160000,0.299469,1.104638,0.000000,1.104638,2.601427,-9.026398,0.000000,-9.026398,-0.065049,9.987542
1445168018813986151!,great-piquant-bumblebee,0.170000,0.325476,1.014399,0.000000,1.014399,2.600025,-9.021534,0.000000,-9.021534,-0.438340,12.695266
