ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
546711343439884763!,talented-steel-butterfly,0.000000,1.757976,-0.986013,1.076348,-0.254315,0.346588,-0.938018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,925.592926,-357.390877,-306.344965
546711343439884763!,talented-steel-butterfly,0.010000,1.748276,-0.989603,1.070145,-0.254661,0.341730,-0.939798,-1.938776,-0.714046,-1.239441,-0.068769,-0.971764,-0.353354,690.133184,-275.346620,-221.806674
546711343439884763!,talented-steel-butterfly,0.020000,1.721582,-0.999286,1.053116,-0.255543,0.328363,-0.944552,-3.397651,-1.215077,-2.163163,-0.105535,-1.701242,-0.591418,510.122011,-215.791926,-155.392071
546711343439884763!,talented-steel-butterfly,0.030000,1.682052,-1.013082,1.028022,-0.256613,0.308604,-0.951190,-4.500956,-1.533329,-2.849191,-0.105242,-2.246965,-0.729006,370.704880,-169.102516,-104.035260
546711343439884763!,talented-steel-butterfly,0.040000,1.632836,-1.029348,0.996988,-0.257534,0.284087,-0.958798,-5.328430,-1.707221,-3.347538,-0.075294,-2.649409,-0.785007,261.767357,-130.404582,-64.845997
546711343439884763!,talented-steel-butterfly,0.050000,1.576424,-1.046820,0.961722,-0.258060,0.256102,-0.966650,-5.934620,-1.773797,-3.692782,-0.026671,-2.937924,-0.778366,176.267022,-97.335792,-35.313789
546711343439884763!,talented-steel-butterfly,0.060000,1.514848,-1.064580,0.923641,-0.258061,0.225684,-0.974201,-6.359863,-1.764909,-3.911053,0.030154,-3.134948,-0.726245,109.221693,-68.824394,-13.369414
546711343439884763!,talented-steel-butterfly,0.070000,1.449781,-1.082004,0.883925,-0.257500,0.193670,-0.981067,-6.636324,-1.706103,-4.023798,0.086870,-3.258450,-0.643243,57.022936,-44.405757,2.643514
546711343439884763!,talented-steel-butterfly,0.080000,1.382603,-1.098684,0.843553,-0.256410,0.160734,-0.986998,-6.791139,-1.616929,-4.049630,0.137620,-3.323312,-0.541208,16.955174,-23.844395,14.035826
546711343439884763!,talented-steel-butterfly,0.090000,1.314414,-1.114378,0.803306,-0.254861,0.127402,-0.991851,-6.847848,-1.511733,-4.005054,0.178723,-3.342092,-0.429288,-13.135545,-6.932890,21.846516
546711343439884763!,talented-steel-butterfly,0.100000,1.246068,-1.128977,0.763795,-0.252956,0.094071,-0.995566,-6.827046,-1.400544,-3.904733,0.208267,-3.325389,-0.314215,-35.045794,6.596596,26.904226
546711343439884763!,talented-steel-butterfly,0.110000,1.178229,-1.142455,0.725498,-0.250808,0.061041,-0.998135,-6.746623,-1.290020,-3.761568,0.225634,-3.282044,-0.200715,-50.321291,17.087705,29.872574
546711343439884763!,talented-steel-butterfly,0.120000,1.111409,-1.154841,0.688781,-0.248538,0.028541,-0.999593,-6.621822,-1.184313,-3.586677,0.231037,-3.219300,-0.091918,-60.307169,24.940544,31.282896
546711343439884763!,talented-steel-butterfly,0.130000,1.045984,-1.166199,0.653914,-0.246263,-0.003268,-0.999995,-6.465307,-1.085794,-3.389394,0.225138,-3.142960,0.010271,-66.167315,30.579476,31.557673
546711343439884763!,talented-steel-butterfly,0.140000,0.982224,-1.176606,0.621086,-0.244093,-0.034271,-0.999413,-6.287309,-0.995623,-3.177349,0.208783,-3.057559,0.104847,-68.891047,34.420987,31.028221
546711343439884763!,talented-steel-butterfly,0.150000,0.920305,-1.186150,0.590416,-0.242131,-0.064393,-0.997925,-6.095855,-0.914189,-2.956623,0.182818,-2.966555,0.191423,-69.298636,36.848514,29.949262
546711343439884763!,talented-steel-butterfly,0.160000,0.860337,-1.194925,0.561974,-0.240472,-0.093592,-0.995611,-5.897113,-0.841414,-2.731974,0.148014,-2.872524,0.270031,-68.057172,38.199934,28.513430
546711343439884763!,talented-steel-butterfly,0.170000,0.802373,-1.203012,0.535781,-0.239202,-0.121842,-0.992550,-5.695528,-0.777007,-2.506974,0.104954,-2.777302,0.340932,-65.672818,38.748867,26.856873
546711343439884763!,talented-steel-butterfly,0.180000,0.746430,-1.210499,0.511834,-0.238406,-0.149138,-0.988816,-5.494410,-0.720556,-2.284377,0.054122,-2.682216,0.404545,-62.543711,38.722568,25.078886
