ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1139504529984728183!,thoughtful-zippy-butterfly,0.000000,0.710217,-1.364609,-0.186667,0.423014,0.312274,0.390493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.246755,328.510316,-242.557465,-325.986805
1139504529984728183!,thoughtful-zippy-butterfly,0.010000,0.725519,-1.355396,-0.186793,0.424403,0.312067,0.390659,3.049981,1.851767,-0.024220,0.275955,-0.040688,0.032502,370.897149,150.787526,-129.342292,-100.458003
1139504529984728183!,thoughtful-zippy-butterfly,0.020000,0.762835,-1.331551,-0.187322,0.428336,0.311302,0.391268,4.403163,2.929395,-0.080379,0.508746,-0.111599,0.088790,233.613192,66.064232,-74.405999,5.647468
1139504529984728183!,thoughtful-zippy-butterfly,0.030000,0.809557,-1.298747,-0.188465,0.434444,0.309771,0.392481,4.934088,3.637654,-0.147278,0.711655,-0.194299,0.153353,163.070177,25.673702,-46.603086,53.213222
1139504529984728183!,thoughtful-zippy-butterfly,0.040000,0.859592,-1.259834,-0.190277,0.442451,0.307402,0.394340,5.067901,4.145507,-0.214094,0.887881,-0.278909,0.217420,124.104790,6.358362,-31.699783,72.784884
1139504529984728183!,thoughtful-zippy-butterfly,0.050000,0.909989,-1.216431,-0.192736,0.452101,0.304198,0.396817,5.008818,4.531654,-0.275980,1.038957,-0.360794,0.276584,100.455056,-2.905738,-23.062884,79.104252
1139504529984728183!,thoughtful-zippy-butterfly,0.060000,0.959307,-1.169570,-0.195782,0.463148,0.300195,0.399854,4.855279,4.835491,-0.331091,1.166321,-0.437971,0.328812,84.481145,-7.338862,-17.563892,79.198718
1139504529984728183!,thoughtful-zippy-butterfly,0.070000,1.006842,-1.119974,-0.199348,0.475365,0.295443,0.403377,4.655467,5.077928,-0.379005,1.271509,-0.509685,0.373305,72.565388,-9.419263,-13.716034,76.416988
1139504529984728183!,thoughtful-zippy-butterfly,0.080000,1.052250,-1.068203,-0.203361,0.488537,0.289997,0.407310,4.433658,5.270900,-0.419940,1.356159,-0.575731,0.409909,62.983553,-10.330274,-10.807453,72.364548
1139504529984728183!,thoughtful-zippy-butterfly,0.090000,1.095373,-1.014720,-0.207756,0.502466,0.283914,0.411574,4.202642,5.421958,-0.454386,1.421982,-0.636137,0.438823,54.902995,-10.642879,-8.492761,67.818344
1139504529984728183!,thoughtful-zippy-butterfly,0.100000,1.136153,-0.959923,-0.212469,0.516972,0.277249,0.416093,3.969573,5.536503,-0.482913,1.470729,-0.691027,0.460441,47.907823,-10.637812,-6.599297,63.157763
1139504529984728183!,thoughtful-zippy-butterfly,0.110000,1.174588,-0.904162,-0.217445,0.531890,0.270057,0.420796,3.738729,5.618860,-0.506086,1.504159,-0.740554,0.475270,41.774231,-10.457691,-5.035165,58.568464
1139504529984728183!,thoughtful-zippy-butterfly,0.120000,1.210714,-0.847746,-0.222632,0.547074,0.262392,0.425617,3.512830,5.672767,-0.524417,1.524008,-0.784880,0.483877,36.365410,-10.178845,-3.745834,54.139646
1139504529984728183!,thoughtful-zippy-butterfly,0.130000,1.244587,-0.790950,-0.227982,0.562394,0.254307,0.430497,3.293686,5.701590,-0.538353,1.531960,-0.824168,0.486860,31.583607,-9.845171,-2.693993,49.911184
1139504529984728183!,thoughtful-zippy-butterfly,0.140000,1.276295,-0.734007,-0.233451,0.577735,0.245856,0.435379,3.082496,5.708406,-0.548255,1.529601,-0.858558,0.484822,27.347525,-9.484928,-1.849721,45.897988
1139504529984728183!,thoughtful-zippy-butterfly,0.150000,1.305932,-0.677119,-0.238996,0.592997,0.237089,0.440214,2.880053,5.696007,-0.554417,1.518431,-0.888192,0.478359,23.586239,-9.116932,-1.187627,42.100290
1139504529984728183!,thoughtful-zippy-butterfly,0.160000,1.333592,-0.620462,-0.244581,0.608102,0.228055,0.444962,2.686872,5.666912,-0.557071,1.499851,-0.913219,0.468051,20.236795,-8.754033,-0.685442,38.510165
1139504529984728183!,thoughtful-zippy-butterfly,0.170000,1.359372,-0.564188,-0.250170,0.622982,0.218800,0.449585,2.503261,5.623380,-0.556395,1.475156,-0.933790,0.454450,17.242241,-8.405556,-0.322901,35.116041
1139504529984728183!,thoughtful-zippy-butterfly,0.180000,1.383373,-0.508427,-0.255731,0.637582,0.209368,0.454054,2.329373,5.567423,-0.552524,1.445528,-0.950061,0.438082,14.551832,-8.078134,-0.081631,31.904750
1139504529984728183!,thoughtful-zippy-butterfly,0.190000,1.405695,-0.453290,-0.261232,0.651860,0.199801,0.458344,2.165249,5.500820,-0.545559,1.412036,-0.962195,0.419440,12.121210,-7.776207,0.054892,28.862808
1139504529984728183!,thoughtful-zippy-butterfly,0.200000,1.426436,-0.398870,-0.266642,0.665784,0.190140,0.462436,2.010854,5.425129,-0.535575,1.375643,-0.970361,0.398984,9.912395,-7.502392,0.101403,25.977221
1139504529984728183!,thoughtful-zippy-butterfly,0.210000,1.445695,-0.345248,-0.271931,0.679331,0.180422,0.466313,1.866095,5.341719,-0.522634,1.337203,-0.974739,0.377138,7.893548,-7.257781,0.070950,23.235993
1139504529984728183!,thoughtful-zippy-butterfly,0.220000,1.463567,-0.292491,-0.277071,0.692485,0.170684,0.469965,1.730842,5.251784,-0.506787,1.297473,-0.975518,0.354293,6.038559,-7.042204,-0.024963,20.628428
