ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
235521995713475735!,talented-antique-butterfly,0.000000,1.660480,1.997172,1.070892,1.189469,0.981099,0.193508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-163.304704,-42.267849,9.500744,120.876578,0.197381,78.927508
235521995713475735!,talented-antique-butterfly,0.010000,1.654346,1.996184,1.066437,1.187257,0.981617,0.190860,-1.225570,-0.199074,-0.890018,-0.442944,0.102552,-0.527439,-158.950092,-30.189022,-17.196598,117.741769,-25.929759,78.014787
235521995713475735!,talented-antique-butterfly,0.020000,1.637115,1.992669,1.053810,1.180416,0.983128,0.182917,-2.219422,-0.507465,-1.634407,-0.927583,0.196723,-1.057335,-156.798729,-21.596535,-36.662248,116.202518,-45.031420,77.895268
235521995713475735!,talented-antique-butterfly,0.030000,1.610738,1.985618,1.034237,1.168522,0.985494,0.169710,-3.053916,-0.907353,-2.278589,-1.454383,0.271891,-1.578849,-155.123930,-15.541819,-49.989625,114.943770,-58.070131,77.949054
235521995713475735!,talented-antique-butterfly,0.040000,1.576573,1.974212,1.008574,1.151183,0.988475,0.151385,-3.777939,-1.379484,-2.853418,-2.017527,0.318751,-2.081297,-152.705405,-11.281790,-58.257055,113.061165,-66.040158,77.650650
235521995713475735!,talented-antique-butterfly,0.050000,1.535578,1.957818,0.977421,1.128082,0.991750,0.128185,-4.422034,-1.904642,-3.377602,-2.607223,0.330119,-2.554089,-148.511906,-8.265370,-62.282926,109.807259,-69.698661,76.479605
235521995713475735!,talented-antique-butterfly,0.060000,1.488459,1.936004,0.941236,1.099017,0.994941,0.100460,-5.002336,-2.462988,-3.859709,-3.210039,0.301524,-2.986237,-141.617548,-6.099535,-62.611384,104.520496,-69.542285,73.917210
235521995713475735!,talented-antique-butterfly,0.070000,1.435831,1.908547,0.900439,1.063943,0.997639,0.068678,-5.524566,-3.034167,-4.300801,-3.809907,0.231802,-3.367242,-131.240831,-4.512605,-59.593108,96.648841,-65.886349,69.492430
235521995713475735!,talented-antique-butterfly,0.080000,1.378265,1.875403,0.855447,1.022959,0.999443,0.033381,-5.987044,-3.597083,-4.696424,-4.388642,0.123155,-3.687334,-116.881950,-3.322117,-53.519182,85.847913,-59.002785,62.871412
235521995713475735!,talented-antique-butterfly,0.090000,1.316390,1.836761,0.806752,0.976372,0.999989,-0.004780,-6.383664,-4.130470,-5.038818,-4.927070,-0.018826,-3.938388,-98.470294,-2.408827,-44.748829,72.087181,-49.252886,53.949425
235521995713475735!,talented-antique-butterfly,0.100000,1.250908,1.793019,0.754935,0.924681,0.998983,-0.045082,-6.706767,-4.614342,-5.319219,-5.406875,-0.185700,-4.114983,-76.470788,-1.697856,-33.797783,55.725776,-37.178940,42.920068
235521995713475735!,talented-antique-butterfly,0.110000,1.182594,1.744765,0.700660,0.868558,0.996229,-0.086764,-6.949685,-5.031732,-5.529970,-5.812608,-0.367116,-4.215261,-51.888256,-1.144954,-21.363834,37.513943,-23.528774,30.286411
235521995713475735!,talented-antique-butterfly,0.120000,1.112277,1.692736,0.644656,0.808807,0.991636,-0.129066,-7.108772,-5.370374,-5.666267,-6.133495,-0.552037,-4.241410,-26.143748,-0.726371,-8.281761,18.501429,-9.204327,16.798400
235521995713475735!,talented-antique-butterfly,0.130000,1.040803,1.637764,0.587682,0.746315,0.985224,-0.171269,-7.184650,-5.623849,-5.727263,-6.364634,-0.730047,-4.199596,-0.843031,-0.431084,4.577522,-0.132119,4.849911,3.326816
235521995713475735!,talented-antique-butterfly,0.140000,0.968987,1.580715,0.530483,0.681986,0.977110,-0.212734,-7.182520,-5.791903,-5.716360,-6.507266,-0.892483,-4.099277,22.499795,-0.254479,16.429736,-17.278756,17.781988,-9.291074
235521995713475735!,talented-antique-butterfly,0.150000,0.897574,1.522430,0.473750,0.616685,0.967485,-0.252927,-7.111585,-5.879835,-5.640731,-6.568090,-1.033183,-3.952086,42.703075,-0.193251,26.682037,-32.077290,28.947742,-20.388294
235521995713475735!,talented-antique-butterfly,0.160000,0.827197,1.463673,0.418089,0.551187,0.956590,-0.291438,-6.983837,-5.897166,-5.510257,-6.557837,-1.148732,-3.770494,59.059732,-0.241696,34.990282,-44.016049,37.974025,-29.550971
235521995713475735!,talented-antique-butterfly,0.170000,0.758362,1.405099,0.363997,0.486145,0.944684,-0.327981,-6.812554,-5.855928,-5.336207,-6.489496,-1.238265,-3.566578,71.358953,-0.389706,41.259792,-52.947722,44.760058,-36.634100
235521995713475735!,talented-antique-butterfly,0.180000,0.691440,1.347236,0.311855,0.422079,0.932028,-0.362386,-6.610875,-5.768974,-5.129963,-6.376582,-1.302939,-3.351056,79.807939,-0.622466,45.600661,-59.031330,49.428910,-41.721217
235521995713475735!,talented-antique-butterfly,0.190000,0.626673,1.290480,0.261933,0.359371,0.918860,-0.394583,-6.390698,-5.648605,-4.902023,-6.231758,-1.345277,-3.132731,84.898575,-0.921520,48.259443,-62.634158,52.252957,-45.052867
235521995713475735!,talented-antique-butterfly,0.200000,0.564192,1.235113,0.214402,0.298285,0.905390,-0.424581,-6.162010,-5.505644,-4.661386,-6.065943,-1.368529,-2.918296,87.265481,-1.266561,49.549100,-64.227540,53.577270,-46.949753
235521995713475735!,talented-antique-butterfly,0.210000,0.504036,1.181313,0.169348,0.238984,0.891792,-0.452446,-5.932628,-5.348985,-4.415287,-5.887899,-1.376143,-2.712440,87.567943,-1.637333,49.792001,-64.300235,53.757156,-47.748640
235521995713475735!,talented-antique-butterfly,0.220000,0.446146,1.129132,0.126764,0.181506,0.878190,-0.478311,-5.708110,-5.185362,-4.169087,-5.704065,-1.371435,-2.517988,86.408061,-2.015967,49.281473,-63.298129,53.115800,-47.759059
235521995713475735!,talented-antique-butterfly,0.230000,0.390443,1.078597,0.086618,0.125869,0.864689,-0.502308,-5.492322,-5.019797,-3.926739,-5.519061,-1.357316,-2.336528,84.293616,-2.386408,48.263841,-61.597497,51.924835,-47.240974
235521995713475735!,talented-antique-butterfly,0.240000,0.336826,1.029708,0.048857,0.072068,0.851368,-0.524569,-5.287662,-4.855789,-3.690964,-5.335927,-1.336221,-2.168665,81.621711,-2.735447,46.931663,-59.492878,50.396762,-46.396510
235521995713475735!,talented-antique-butterfly,0.250000,0.285177,0.982440,0.013407,0.020078,0.838286,-0.545230,-5.095351,-4.695588,-3.463492,-5.156425,-1.310110,-2.014281,78.683695,-3.053038,45.426737,-57.200627,48.688126,-45.372921
