ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
477169856346214649!,great-bipedal-bumblebee,0.000000,-2.104684,-0.003336,0.000000,-0.003336,0.000000,0.000000,0.000000,0.000000,-37.334777,234.110375
477169856346214649!,great-bipedal-bumblebee,0.010000,-2.098113,-0.003405,0.000000,-0.003405,1.314285,-0.013864,0.000000,-0.013864,-31.060806,201.324237
477169856346214649!,great-bipedal-bumblebee,0.020000,-2.079237,-0.003604,0.000000,-0.003604,2.458569,-0.025935,0.000000,-0.025935,-25.444848,171.976706
477169856346214649!,great-bipedal-bumblebee,0.030000,-2.049655,-0.003916,0.000000,-0.003916,3.450682,-0.036400,0.000000,-0.036400,-20.421474,145.725858
477169856346214649!,great-bipedal-bumblebee,0.040000,-2.010799,-0.004326,0.000000,-0.004326,4.306680,-0.045430,0.000000,-0.045430,-15.931698,122.263461
477169856346214649!,great-bipedal-bumblebee,0.050000,-1.963954,-0.004820,0.000000,-0.004820,5.041022,-0.053176,0.000000,-0.053176,-11.922335,101.311572
477169856346214649!,great-bipedal-bumblebee,0.060000,-1.910270,-0.005387,0.000000,-0.005387,5.666725,-0.059776,0.000000,-0.059776,-8.345425,82.619575
477169856346214649!,great-bipedal-bumblebee,0.070000,-1.850777,-0.006014,0.000000,-0.006014,6.195508,-0.065354,0.000000,-0.065354,-5.157733,65.961526
477169856346214649!,great-bipedal-bumblebee,0.080000,-1.786397,-0.006693,0.000000,-0.006693,6.637915,-0.070021,0.000000,-0.070021,-2.320281,51.133743
477169856346214649!,great-bipedal-bumblebee,0.090000,-1.717952,-0.007415,0.000000,-0.007415,7.003439,-0.073877,0.000000,-0.073877,0.202064,37.952625
477169856346214649!,great-bipedal-bumblebee,0.100000,-1.646180,-0.008172,0.000000,-0.008172,7.300616,-0.077012,0.000000,-0.077012,2.440970,26.252683
477169856346214649!,great-bipedal-bumblebee,0.110000,-1.571738,-0.008958,0.000000,-0.008958,7.537128,-0.079507,0.000000,-0.079507,4.424983,15.884746
477169856346214649!,great-bipedal-bumblebee,0.120000,-1.495213,-0.009765,0.000000,-0.009765,7.719880,-0.081435,0.000000,-0.081435,6.179805,6.714505
477169856346214649!,great-bipedal-bumblebee,0.130000,-1.417135,-0.010589,0.000000,-0.010589,7.855083,-0.082861,0.000000,-0.082861,7.728540,-1.378778
477169856346214649!,great-bipedal-bumblebee,0.140000,-1.337960,-0.011424,0.000000,-0.011424,7.948321,-0.083844,0.000000,-0.083844,9.092196,-8.504894
477169856346214649!,great-bipedal-bumblebee,0.150000,-1.258090,-0.012266,0.000000,-0.012266,8.004609,-0.084438,0.000000,-0.084438,10.289741,-14.762951
477169856346214649!,great-bipedal-bumblebee,0.160000,-1.177876,-0.013112,0.000000,-0.013112,8.028448,-0.084690,0.000000,-0.084690,11.338294,-20.242416
477169856346214649!,great-bipedal-bumblebee,0.170000,-1.097624,-0.013959,0.000000,-0.013959,8.023876,-0.084641,0.000000,-0.084641,12.253309,-25.024047
477169856346214649!,great-bipedal-bumblebee,0.180000,-1.017603,-0.014803,0.000000,-0.014803,7.994509,-0.084331,0.000000,-0.084331,13.048734,-29.180727
477169856346214649!,great-bipedal-bumblebee,0.190000,-0.938040,-0.015642,0.000000,-0.015642,7.943590,-0.083794,0.000000,-0.083794,13.737178,-32.778358
477169856346214649!,great-bipedal-bumblebee,0.200000,-0.859126,-0.016475,0.000000,-0.016475,7.874017,-0.083060,0.000000,-0.083060,14.330084,-35.876728
477169856346214649!,great-bipedal-bumblebee,0.210000,-0.781029,-0.017299,0.000000,-0.017299,7.788378,-0.082157,0.000000,-0.082157,14.837703,-38.529415
