ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
263982831200304596!,thoughtful-zippy-butterfly,0.000000,1.757976,-0.986013,-0.241786,-0.955149,-0.203763,-0.456597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-340.090336,-159.771847,36.845637,6.119368
263982831200304596!,thoughtful-zippy-butterfly,0.010000,1.755845,-0.993126,-0.243786,-0.954685,-0.204599,-0.456223,-0.427879,-1.420075,-0.398793,0.092970,-0.166606,0.074716,-228.218667,-86.525877,-1.484049,-78.594089
263982831200304596!,thoughtful-zippy-butterfly,0.020000,1.749433,-1.010802,-0.249740,-0.953264,-0.207121,-0.455084,-0.857233,-2.112809,-0.790889,0.192305,-0.337264,0.153498,-172.081924,-50.981339,-18.937837,-115.876547
263982831200304596!,thoughtful-zippy-butterfly,0.030000,1.738751,-1.033648,-0.259533,-0.950816,-0.211327,-0.453145,-1.278890,-2.452263,-1.164865,0.298542,-0.502608,0.234395,-142.168002,-33.273910,-26.431490,-130.427423
263982831200304596!,thoughtful-zippy-butterfly,0.040000,1.723920,-1.059009,-0.272956,-0.947263,-0.217142,-0.450388,-1.683840,-2.615411,-1.514354,0.413266,-0.657555,0.317021,-124.818037,-24.092817,-29.174301,-134.160300
263982831200304596!,thoughtful-zippy-butterfly,0.050000,1.705128,-1.085544,-0.289750,-0.942510,-0.224447,-0.446792,-2.067202,-2.686655,-1.835982,0.538141,-0.799418,0.401589,-113.640605,-19.057571,-29.637252,-132.749924
263982831200304596!,thoughtful-zippy-butterfly,0.060000,1.682602,-1.112536,-0.309631,-0.936445,-0.233107,-0.442336,-2.426774,-2.706923,-2.127902,0.674418,-0.926762,0.488395,-105.614207,-16.091656,-28.998025,-128.905376
263982831200304596!,thoughtful-zippy-butterfly,0.070000,1.656582,-1.139580,-0.332296,-0.928951,-0.242973,-0.436995,-2.761759,-2.696644,-2.389043,0.822751,-1.038822,0.577594,-99.291801,-14.198573,-27.825234,-123.935390
263982831200304596!,thoughtful-zippy-butterfly,0.080000,1.627311,-1.166425,-0.357437,-0.919904,-0.253890,-0.430744,-3.072081,-2.666502,-2.618764,0.983170,-1.135230,0.669130,-93.965577,-12.890024,-26.399950,-118.486491
263982831200304596!,thoughtful-zippy-butterfly,0.090000,1.595036,-1.192904,-0.384738,-0.909183,-0.265701,-0.423560,-3.358063,-2.622484,-2.816696,1.155119,-1.215874,0.762724,-89.276312,-11.918054,-24.866647,-112.889957
263982831200304596!,thoughtful-zippy-butterfly,0.100000,1.559994,-1.218902,-0.413878,-0.896678,-0.278249,-0.415425,-3.620289,-2.568244,-2.982694,1.337522,-1.280837,0.857897,-85.030202,-11.149337,-23.304167,-107.325031
