ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1205216307790439116!,great-impartial-bumblebee,0.000000,-0.000349,2.144941,0.000000,2.144941,0.000000,0.000000,0.000000,0.000000,54.810834,117.348193,-184.362765
1205216307790439116!,great-impartial-bumblebee,0.010000,0.001780,2.137555,0.000000,2.137555,0.425787,-1.477389,0.000000,-1.477389,47.272569,100.954057,-158.958710
1205216307790439116!,great-impartial-bumblebee,0.020000,0.007895,2.116336,0.000000,2.116336,0.796498,-2.763680,0.000000,-2.763680,40.524918,86.279337,-136.219030
1205216307790439116!,great-impartial-bumblebee,0.030000,0.017479,2.083083,0.000000,2.083083,1.117911,-3.878915,0.000000,-3.878915,34.489262,73.153058,-115.878787
1205216307790439116!,great-impartial-bumblebee,0.040000,0.030067,2.039405,0.000000,2.039405,1.395228,-4.841144,0.000000,-4.841144,29.094734,61.421096,-97.699152
1205216307790439116!,great-impartial-bumblebee,0.050000,0.045243,1.986746,0.000000,1.986746,1.633131,-5.666618,0.000000,-5.666618,24.277427,50.944470,-81.464761
1205216307790439116!,great-impartial-bumblebee,0.060000,0.062635,1.926401,0.000000,1.926401,1.835839,-6.369972,0.000000,-6.369972,19.979720,41.597863,-66.981430
1205216307790439116!,great-impartial-bumblebee,0.070000,0.081904,1.859542,0.000000,1.859542,2.007148,-6.964377,0.000000,-6.964377,16.149875,33.268757,-54.074798
1205216307790439116!,great-impartial-bumblebee,0.080000,0.102736,1.787260,0.000000,1.787260,2.150475,-7.461693,0.000000,-7.461693,12.741713,25.856722,-42.589243
1205216307790439116!,great-impartial-bumblebee,0.090000,0.124863,1.710482,0.000000,1.710482,2.268903,-7.872611,0.000000,-7.872611,9.712924,19.269745,-32.382183
1205216307790439116!,great-impartial-bumblebee,0.100000,0.148052,1.630022,0.000000,1.630022,2.365202,-8.206748,0.000000,-8.206748,7.025173,13.424453,-23.324426
1205216307790439116!,great-impartial-bumblebee,0.110000,0.172097,1.546592,0.000000,1.546592,2.441864,-8.472749,0.000000,-8.472749,4.643790,8.245447,-15.299131
1205216307790439116!,great-impartial-bumblebee,0.120000,0.196815,1.460823,0.000000,1.460823,2.501128,-8.678381,0.000000,-8.678381,2.537495,3.664698,-8.200886
1205216307790439116!,great-impartial-bumblebee,0.130000,0.222047,1.373275,0.000000,1.373275,2.545002,-8.830618,0.000000,-8.830618,0.678114,-0.379063,-1.934748
1205216307790439116!,great-impartial-bumblebee,0.140000,0.247649,1.284443,0.000000,1.284443,2.575292,-8.935718,0.000000,-8.935718,-0.959708,-3.940981,3.584736
1205216307790439116!,great-impartial-bumblebee,0.150000,0.273493,1.194768,0.000000,1.194768,2.593617,-8.999299,0.000000,-8.999299,-2.398789,-7.070679,8.434460
1205216307790439116!,great-impartial-bumblebee,0.160000,0.299469,1.104638,0.000000,1.104638,2.601427,-9.026398,0.000000,-9.026398,-3.659664,-9.812816,12.683625
1205216307790439116!,great-impartial-bumblebee,0.170000,0.325476,1.014399,0.000000,1.014399,2.600025,-9.021534,0.000000,-9.021534,-4.760815,-12.207588,16.394520
1205216307790439116!,great-impartial-bumblebee,0.180000,0.351428,0.924352,0.000000,0.924352,2.590578,-8.988755,0.000000,-8.988755,-5.718883,-14.291182,19.623220
1205216307790439116!,great-impartial-bumblebee,0.190000,0.377248,0.834760,0.000000,0.834760,2.574131,-8.931689,0.000000,-8.931689,-6.548847,-16.096180,22.420212
1205216307790439116!,great-impartial-bumblebee,0.200000,0.402870,0.745856,0.000000,0.745856,2.551621,-8.853582,0.000000,-8.853582,-7.264197,-17.651916,24.830951
1205216307790439116!,great-impartial-bumblebee,0.210000,0.428237,0.657840,0.000000,0.657840,2.523884,-8.757341,0.000000,-8.757341,-7.877077,-18.984799,26.896364
1205216307790439116!,great-impartial-bumblebee,0.220000,0.453298,0.570884,0.000000,0.570884,2.491669,-8.645564,0.000000,-8.645564,-8.398419,-20.118609,28.653294
1205216307790439116!,great-impartial-bumblebee,0.230000,0.478010,0.485138,0.000000,0.485138,2.455646,-8.520570,0.000000,-8.520570,-8.838066,-21.074748,30.134910
1205216307790439116!,great-impartial-bumblebee,0.240000,0.502337,0.400727,0.000000,0.400727,2.416410,-8.384430,0.000000,-8.384430,-9.204875,-21.872482,31.371064
1205216307790439116!,great-impartial-bumblebee,0.250000,0.526249,0.317759,0.000000,0.317759,2.374495,-8.238992,0.000000,-8.238992,-9.506820,-22.529148,32.388622
1205216307790439116!,great-impartial-bumblebee,0.260000,0.549719,0.236324,0.000000,0.236324,2.330373,-8.085900,0.000000,-8.085900,-9.751072,-23.060345,33.211755
1205216307790439116!,great-impartial-bumblebee,0.270000,0.572726,0.156494,0.000000,0.156494,2.284467,-7.926616,0.000000,-7.926616,-9.944084,-23.480105,33.862207
1205216307790439116!,great-impartial-bumblebee,0.280000,0.595253,0.078330,0.000000,0.078330,2.237151,-7.762438,0.000000,-7.762438,-10.091658,-23.801047,34.359534
1205216307790439116!,great-impartial-bumblebee,0.290000,0.617286,0.001879,0.000000,0.001879,2.188756,-7.594520,0.000000,-7.594520,-10.199012,-24.034519,34.721317
1205216307790439116!,great-impartial-bumblebee,0.300000,0.638815,-0.072823,0.000000,-0.072823,2.139578,-7.423880,0.000000,-7.423880,-10.270834,-24.190716,34.963358
1205216307790439116!,great-impartial-bumblebee,0.310000,0.659838,-0.145768,0.000000,-0.145768,2.089874,-7.251420,0.000000,-7.251420,-10.311560,-24.279287,35.100605
1205216307790439116!,great-impartial-bumblebee,0.320000,0.680361,-0.216978,0.000000,-0.216978,2.039873,-7.077927,0.000000,-7.077927,-10.325434,-24.309462,35.147364
1205216307790439116!,great-impartial-bumblebee,0.330000,0.700381,-0.286443,0.000000,-0.286443,1.989771,-6.904082,0.000000,-6.904082,-10.315776,-24.288456,35.114814
1205216307790439116!,great-impartial-bumblebee,0.340000,0.719898,-0.354161,0.000000,-0.354161,1.939739,-6.730482,0.000000,-6.730482,-10.285553,-24.222728,35.012963
1205216307790439116!,great-impartial-bumblebee,0.350000,0.738911,-0.420134,0.000000,-0.420134,1.889928,-6.557649,0.000000,-6.557649,-10.237424,-24.118057,34.850767
1205216307790439116!,great-impartial-bumblebee,0.360000,0.757424,-0.484369,0.000000,-0.484369,1.840469,-6.386035,0.000000,-6.386035,-10.173765,-23.979614,34.636237
1205216307790439116!,great-impartial-bumblebee,0.370000,0.775439,-0.546877,0.000000,-0.546877,1.791474,-6.216035,0.000000,-6.216035,-10.096704,-23.812020,34.376538
1205216307790439116!,great-impartial-bumblebee,0.380000,0.792961,-0.607674,0.000000,-0.607674,1.743043,-6.047989,0.000000,-6.047989,-10.008138,-23.619409,34.078070
1205216307790439116!,great-impartial-bumblebee,0.390000,0.809999,-0.666795,0.000000,-0.666795,1.695259,-5.882188,0.000000,-5.882188,-9.909971,-23.405916,33.747246
1205216307790439116!,great-impartial-bumblebee,0.400000,0.826564,-0.724272,0.000000,-0.724272,1.648192,-5.718876,0.000000,-5.718876,-9.803862,-23.175151,33.389656
1205216307790439116!,great-impartial-bumblebee,0.410000,0.842664,-0.780135,0.000000,-0.780135,1.601900,-5.558253,0.000000,-5.558253,-9.691160,-22.930049,33.009852
1205216307790439116!,great-impartial-bumblebee,0.420000,0.858307,-0.834411,0.000000,-0.834411,1.556432,-5.400487,0.000000,-5.400487,-9.573067,-22.673221,32.611875
1205216307790439116!,great-impartial-bumblebee,0.430000,0.873501,-0.887131,0.000000,-0.887131,1.511826,-5.245716,0.000000,-5.245716,-9.450645,-22.406979,32.199311
1205216307790439116!,great-impartial-bumblebee,0.440000,0.888255,-0.938325,0.000000,-0.938325,1.468115,-5.094047,0.000000,-5.094047,-9.324836,-22.133372,31.775335
1205216307790439116!,great-impartial-bumblebee,0.450000,0.902579,-0.988026,0.000000,-0.988026,1.425323,-4.945568,0.000000,-4.945568,-9.196474,-21.854212,31.342753
1205216307790439116!,great-impartial-bumblebee,0.460000,0.916482,-1.036266,0.000000,-1.036266,1.383469,-4.800343,0.000000,-4.800343,-9.066294,-21.571096,30.904042
1205216307790439116!,great-impartial-bumblebee,0.470000,0.929973,-1.083079,0.000000,-1.083079,1.342566,-4.658418,0.000000,-4.658418,-8.934941,-21.285431,30.461381
1205216307790439116!,great-impartial-bumblebee,0.480000,0.943063,-1.128498,0.000000,-1.128498,1.302622,-4.519823,0.000000,-4.519823,-8.802984,-20.998453,30.016685
1205216307790439116!,great-impartial-bumblebee,0.490000,0.955761,-1.172557,0.000000,-1.172557,1.263643,-4.384573,0.000000,-4.384573,-8.670921,-20.711244,29.571632
1205216307790439116!,great-impartial-bumblebee,0.500000,0.968077,-1.215290,0.000000,-1.215290,1.225629,-4.252671,0.000000,-4.252671,-8.539187,-20.424749,29.127683
1205216307790439116!,great-impartial-bumblebee,0.510000,0.980020,-1.256730,0.000000,-1.256730,1.188577,-4.124109,0.000000,-4.124109,-8.408158,-20.139789,28.686115
1205216307790439116!,great-impartial-bumblebee,0.520000,0.991600,-1.296910,0.000000,-1.296910,1.152482,-3.998868,0.000000,-3.998868,-8.278162,-19.857076,28.248028
1205216307790439116!,great-impartial-bumblebee,0.530000,1.002827,-1.335865,0.000000,-1.335865,1.117337,-3.876923,0.000000,-3.876923,-8.149482,-19.577224,27.814375
1205216307790439116!,great-impartial-bumblebee,0.540000,1.013710,-1.373627,0.000000,-1.373627,1.083132,-3.758239,0.000000,-3.758239,-8.022360,-19.300760,27.385971
1205216307790439116!,great-impartial-bumblebee,0.550000,1.024258,-1.410228,0.000000,-1.410228,1.049856,-3.642779,0.000000,-3.642779,-7.897001,-19.028131,26.963510
1205216307790439116!,great-impartial-bumblebee,0.560000,1.034481,-1.445700,0.000000,-1.445700,1.017496,-3.530496,0.000000,-3.530496,-7.773580,-18.759717,26.547580
