ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1109350821824134205!,great-impartial-bumblebee,0.000000,1.382094,0.434754,0.000000,0.434754,0.000000,0.000000,0.000000,0.000000,18.495440,90.299229,-71.797801
1109350821824134205!,great-impartial-bumblebee,0.010000,1.379348,0.430543,0.000000,0.430543,-0.549245,-0.842227,0.000000,-0.842227,15.654525,77.403843,-60.953880
1109350821824134205!,great-impartial-bumblebee,0.020000,1.371459,0.418447,0.000000,0.418447,-1.027445,-1.575512,0.000000,-1.575512,13.111566,65.860922,-51.247268
1109350821824134205!,great-impartial-bumblebee,0.030000,1.359097,0.399489,0.000000,0.399489,-1.442052,-2.211283,0.000000,-2.211283,10.836933,55.535984,-42.564875
1109350821824134205!,great-impartial-bumblebee,0.040000,1.342875,0.374615,0.000000,0.374615,-1.799777,-2.759827,0.000000,-2.759827,8.804124,46.308723,-34.805536
1109350821824134205!,great-impartial-bumblebee,0.050000,1.323341,0.344660,0.000000,0.344660,-2.106666,-3.230420,0.000000,-3.230420,6.989157,38.070281,-27.877708
1109350821824134205!,great-impartial-bumblebee,0.060000,1.300966,0.310351,0.000000,0.310351,-2.368168,-3.631413,0.000000,-3.631413,5.370167,30.721413,-21.697938
1109350821824134205!,great-impartial-bumblebee,0.070000,1.276176,0.272337,0.000000,0.272337,-2.589183,-3.970323,0.000000,-3.970323,3.927485,24.172840,-16.191146
1109350821824134205!,great-impartial-bumblebee,0.080000,1.249352,0.231204,0.000000,0.231204,-2.774119,-4.253910,0.000000,-4.253910,2.643410,18.344210,-11.289765
1109350821824134205!,great-impartial-bumblebee,0.090000,1.220835,0.187475,0.000000,0.187475,-2.926945,-4.488257,0.000000,-4.488257,1.501990,13.163112,-6.932903
1109350821824134205!,great-impartial-bumblebee,0.100000,1.190929,0.141616,0.000000,0.141616,-3.051226,-4.678833,0.000000,-4.678833,0.488842,8.564261,-3.065662
1109350821824134205!,great-impartial-bumblebee,0.110000,1.159904,0.094042,0.000000,0.094042,-3.150171,-4.830559,0.000000,-4.830559,-0.409003,4.488795,0.361458
1109350821824134205!,great-impartial-bumblebee,0.120000,1.128002,0.045122,0.000000,0.045122,-3.226664,-4.947854,0.000000,-4.947854,-1.203237,0.883634,3.393090
1109350821824134205!,great-impartial-bumblebee,0.130000,1.095434,-0.004819,0.000000,-0.004819,-3.283294,-5.034693,0.000000,-5.034693,-1.904403,-2.299079,6.069481
1109350821824134205!,great-impartial-bumblebee,0.140000,1.062389,-0.055490,0.000000,-0.055490,-3.322390,-5.094644,0.000000,-5.094644,-2.522008,-5.102491,8.426911
1109350821824134205!,great-impartial-bumblebee,0.150000,1.029035,-0.106636,0.000000,-0.106636,-3.346042,-5.130911,0.000000,-5.130911,-3.064621,-7.565501,10.498092
1109350821824134205!,great-impartial-bumblebee,0.160000,0.995518,-0.158032,0.000000,-0.158032,-3.356124,-5.146371,0.000000,-5.146371,-3.539965,-9.723170,12.312508
1109350821824134205!,great-impartial-bumblebee,0.170000,0.961967,-0.209479,0.000000,-0.209479,-3.354318,-5.143603,0.000000,-5.143603,-3.955004,-11.607102,13.896734
1109350821824134205!,great-impartial-bumblebee,0.180000,0.928496,-0.260806,0.000000,-0.260806,-3.342134,-5.124920,0.000000,-5.124920,-4.316012,-13.245775,15.274719
1109350821824134205!,great-impartial-bumblebee,0.190000,0.895202,-0.311859,0.000000,-0.311859,-3.320922,-5.092392,0.000000,-5.092392,-4.628641,-14.664853,16.468042
1109350821824134205!,great-impartial-bumblebee,0.200000,0.862173,-0.362507,0.000000,-0.362507,-3.291892,-5.047877,0.000000,-5.047877,-4.897986,-15.887453,17.496145
