ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2074094988369595537!,great-proficient-bumblebee,0.000000,1.382094,0.434754,0.000000,0.434754,0.000000,0.000000,0.000000,0.000000,27.811710,47.839606,28.256191,-21.299948
2074094988369595537!,great-proficient-bumblebee,0.010000,1.379348,0.430543,0.000000,0.430543,-0.549245,-0.842227,0.000000,-0.842227,24.346057,41.238414,23.910170,-18.655005
2074094988369595537!,great-proficient-bumblebee,0.020000,1.371459,0.418447,0.000000,0.418447,-1.027445,-1.575512,0.000000,-1.575512,21.243882,35.329555,20.019960,-16.287464
2074094988369595537!,great-proficient-bumblebee,0.030000,1.359097,0.399489,0.000000,0.399489,-1.442052,-2.211283,0.000000,-2.211283,18.469041,30.044185,16.540235,-14.169739
2074094988369595537!,great-proficient-bumblebee,0.040000,1.342875,0.374615,0.000000,0.374615,-1.799777,-2.759827,0.000000,-2.759827,15.989202,25.320719,13.430451,-12.277157
2074094988369595537!,great-proficient-bumblebee,0.050000,1.323341,0.344660,0.000000,0.344660,-2.106666,-3.230420,0.000000,-3.230420,13.775110,21.103433,10.653920,-10.587390
2074094988369595537!,great-proficient-bumblebee,0.060000,1.300966,0.310351,0.000000,0.310351,-2.368168,-3.631413,0.000000,-3.631413,11.800092,17.341524,8.177195,-9.080080
2074094988369595537!,great-proficient-bumblebee,0.070000,1.276176,0.272337,0.000000,0.272337,-2.589183,-3.970323,0.000000,-3.970323,10.040154,13.989287,5.970186,-7.736918
2074094988369595537!,great-proficient-bumblebee,0.080000,1.249352,0.231204,0.000000,0.231204,-2.774119,-4.253910,0.000000,-4.253910,8.473702,11.005592,4.005814,-6.541421
2074094988369595537!,great-proficient-bumblebee,0.090000,1.220835,0.187475,0.000000,0.187475,-2.926945,-4.488257,0.000000,-4.488257,7.081275,8.353371,2.259673,-5.478738
2074094988369595537!,great-proficient-bumblebee,0.100000,1.190929,0.141616,0.000000,0.141616,-3.051226,-4.678833,0.000000,-4.678833,5.845327,5.999204,0.709762,-4.535478
2074094988369595537!,great-proficient-bumblebee,0.110000,1.159904,0.094042,0.000000,0.094042,-3.150171,-4.830559,0.000000,-4.830559,4.750040,3.912959,-0.663757,-3.699569
2074094988369595537!,great-proficient-bumblebee,0.120000,1.128002,0.045122,0.000000,0.045122,-3.226664,-4.947854,0.000000,-4.947854,3.781148,2.067465,-1.878773,-2.960123
2074094988369595537!,great-proficient-bumblebee,0.130000,1.095434,-0.004819,0.000000,-0.004819,-3.283294,-5.034693,0.000000,-5.034693,2.925790,0.438224,-2.951415,-2.307324
2074094988369595537!,great-proficient-bumblebee,0.140000,1.062389,-0.055490,0.000000,-0.055490,-3.322390,-5.094644,0.000000,-5.094644,2.172369,-0.996852,-3.896225,-1.732322
2074094988369595537!,great-proficient-bumblebee,0.150000,1.029035,-0.106636,0.000000,-0.106636,-3.346042,-5.130911,0.000000,-5.130911,1.510432,-2.257675,-4.726312,-1.227140
2074094988369595537!,great-proficient-bumblebee,0.160000,0.995518,-0.158032,0.000000,-0.158032,-3.356124,-5.146371,0.000000,-5.146371,0.930556,-3.362193,-5.453493,-0.784586
2074094988369595537!,great-proficient-bumblebee,0.170000,0.961967,-0.209479,0.000000,-0.209479,-3.354318,-5.143603,0.000000,-5.143603,0.424246,-4.326584,-6.088418,-0.398177
2074094988369595537!,great-proficient-bumblebee,0.180000,0.928496,-0.260806,0.000000,-0.260806,-3.342134,-5.124920,0.000000,-5.124920,-0.016149,-5.165426,-6.640686,-0.062072
2074094988369595537!,great-proficient-bumblebee,0.190000,0.895202,-0.311859,0.000000,-0.311859,-3.320922,-5.092392,0.000000,-5.092392,-0.397528,-5.891856,-7.118945,0.228992
2074094988369595537!,great-proficient-bumblebee,0.200000,0.862173,-0.362507,0.000000,-0.362507,-3.291892,-5.047877,0.000000,-5.047877,-0.726104,-6.517710,-7.530988,0.479756
2074094988369595537!,great-proficient-bumblebee,0.210000,0.829483,-0.412635,0.000000,-0.412635,-3.256126,-4.993032,0.000000,-4.993032,-1.007473,-7.053648,-7.883833,0.694494
2074094988369595537!,great-proficient-bumblebee,0.220000,0.797195,-0.462146,0.000000,-0.462146,-3.214592,-4.929343,0.000000,-4.929343,-1.246678,-7.509271,-8.183801,0.877052
2074094988369595537!,great-proficient-bumblebee,0.230000,0.765365,-0.510954,0.000000,-0.510954,-3.168155,-4.858135,0.000000,-4.858135,-1.448256,-7.893227,-8.436586,1.030894
2074094988369595537!,great-proficient-bumblebee,0.240000,0.734040,-0.558989,0.000000,-0.558989,-3.117585,-4.780590,0.000000,-4.780590,-1.616295,-8.213298,-8.647311,1.159139
2074094988369595537!,great-proficient-bumblebee,0.250000,0.703259,-0.606190,0.000000,-0.606190,-3.063571,-4.697763,0.000000,-4.697763,-1.754473,-8.476492,-8.820590,1.264595
2074094988369595537!,great-proficient-bumblebee,0.260000,0.673050,-0.652513,0.000000,-0.652513,-3.006724,-4.610593,0.000000,-4.610593,-1.866175,-8.689257,-8.960667,1.349844
2074094988369595537!,great-proficient-bumblebee,0.270000,0.643427,-0.697938,0.000000,-0.697938,-2.947588,-4.519911,0.000000,-4.519911,-1.954559,-8.857606,-9.071503,1.417298
2074094988369595537!,great-proficient-bumblebee,0.280000,0.614411,-0.742432,0.000000,-0.742432,-2.886639,-4.426451,0.000000,-4.426451,-2.022290,-8.986616,-9.156439,1.468989
2074094988369595537!,great-proficient-bumblebee,0.290000,0.586018,-0.785971,0.000000,-0.785971,-2.824302,-4.330862,0.000000,-4.330862,-2.071757,-9.080838,-9.218472,1.506742
2074094988369595537!,great-proficient-bumblebee,0.300000,0.558260,-0.828535,0.000000,-0.828535,-2.760951,-4.233717,0.000000,-4.233717,-2.105103,-9.144354,-9.260289,1.532191
2074094988369595537!,great-proficient-bumblebee,0.310000,0.531147,-0.870112,0.000000,-0.870112,-2.696916,-4.135525,0.000000,-4.135525,-2.124250,-9.180825,-9.284301,1.546804
2074094988369595537!,great-proficient-bumblebee,0.320000,0.504683,-0.910691,0.000000,-0.910691,-2.632489,-4.036731,0.000000,-4.036731,-2.130920,-9.193530,-9.292665,1.551895
2074094988369595537!,great-proficient-bumblebee,0.330000,0.478873,-0.950269,0.000000,-0.950269,-2.567925,-3.937727,0.000000,-3.937727,-2.126656,-9.185408,-9.287318,1.548640
2074094988369595537!,great-proficient-bumblebee,0.340000,0.453718,-0.988842,0.000000,-0.988842,-2.503449,-3.838857,0.000000,-3.838857,-2.112839,-9.159090,-9.269991,1.538096
2074094988369595537!,great-proficient-bumblebee,0.350000,0.429217,-1.026414,0.000000,-1.026414,-2.439256,-3.740421,0.000000,-3.740421,-2.090708,-9.116935,-9.242237,1.521205
2074094988369595537!,great-proficient-bumblebee,0.360000,0.405365,-1.062988,0.000000,-1.062988,-2.375516,-3.642681,0.000000,-3.642681,-2.061368,-9.061050,-9.205444,1.498813
2074094988369595537!,great-proficient-bumblebee,0.370000,0.382154,-1.098580,0.000000,-1.098580,-2.312378,-3.545864,0.000000,-3.545864,-2.025903,-8.993498,-9.160970,1.471747
2074094988369595537!,great-proficient-bumblebee,0.380000,0.359570,-1.133211,0.000000,-1.133211,-2.249967,-3.450161,0.000000,-3.450161,-1.985295,-8.916151,-9.110047,1.440756
2074094988369595537!,great-proficient-bumblebee,0.390000,0.337605,-1.166893,0.000000,-1.166893,-2.188389,-3.355735,0.000000,-3.355735,-1.940332,-8.830507,-9.053662,1.406440
2074094988369595537!,great-proficient-bumblebee,0.400000,0.316249,-1.199641,0.000000,-1.199641,-2.127732,-3.262722,0.000000,-3.262722,-1.891712,-8.737898,-8.992691,1.369334
2074094988369595537!,great-proficient-bumblebee,0.410000,0.295493,-1.231469,0.000000,-1.231469,-2.068072,-3.171237,0.000000,-3.171237,-1.840056,-8.639507,-8.927914,1.329911
2074094988369595537!,great-proficient-bumblebee,0.420000,0.275326,-1.262395,0.000000,-1.262395,-2.009470,-3.081376,0.000000,-3.081376,-1.785918,-8.536387,-8.860023,1.288593
2074094988369595537!,great-proficient-bumblebee,0.430000,0.255736,-1.292434,0.000000,-1.292434,-1.951979,-2.993217,0.000000,-2.993217,-1.729786,-8.429470,-8.789632,1.245754
2074094988369595537!,great-proficient-bumblebee,0.440000,0.236712,-1.321606,0.000000,-1.321606,-1.895638,-2.906823,0.000000,-2.906823,-1.672093,-8.319580,-8.717284,1.201724
2074094988369595537!,great-proficient-bumblebee,0.450000,0.218242,-1.349928,0.000000,-1.349928,-1.840480,-2.822242,0.000000,-2.822242,-1.613223,-8.207448,-8.643459,1.156795
2074094988369595537!,great-proficient-bumblebee,0.460000,0.200315,-1.377419,0.000000,-1.377419,-1.786529,-2.739512,0.000000,-2.739512,-1.553514,-8.093716,-8.568582,1.111225
2074094988369595537!,great-proficient-bumblebee,0.470000,0.182917,-1.404097,0.000000,-1.404097,-1.733801,-2.658658,0.000000,-2.658658,-1.493261,-7.978951,-8.493024,1.065241
2074094988369595537!,great-proficient-bumblebee,0.480000,0.166036,-1.429982,0.000000,-1.429982,-1.682309,-2.579699,0.000000,-2.579699,-1.432727,-7.863649,-8.417112,1.019043
2074094988369595537!,great-proficient-bumblebee,0.490000,0.149660,-1.455093,0.000000,-1.455093,-1.632058,-2.502642,0.000000,-2.502642,-1.372140,-7.748246,-8.341135,0.972803
2074094988369595537!,great-proficient-bumblebee,0.500000,0.133777,-1.479449,0.000000,-1.479449,-1.583049,-2.427490,0.000000,-2.427490,-1.311700,-7.633122,-8.265340,0.926676
2074094988369595537!,great-proficient-bumblebee,0.510000,0.118373,-1.503070,0.000000,-1.503070,-1.535278,-2.354238,0.000000,-2.354238,-1.251579,-7.518607,-8.189947,0.880792
2074094988369595537!,great-proficient-bumblebee,0.520000,0.103437,-1.525973,0.000000,-1.525973,-1.488741,-2.282875,0.000000,-2.282875,-1.191929,-7.404988,-8.115144,0.835268
