ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
650077863940064292!,great-wine-beetle,0.000000,1.660480,1.997172,0.253004,1.478509,0.000000,0.000000,0.000000,0.000000,-103.587886,-247.216294,-194.250818,78.333868
650077863940064292!,great-wine-beetle,0.010000,1.653084,2.000802,0.246546,1.479600,-1.478953,0.725942,-1.289576,0.214883,63.010603,14.146905,-57.490633,-49.622911
650077863940064292!,great-wine-beetle,0.020000,1.636753,2.005641,0.231087,1.482093,-1.786629,0.241710,-1.801204,0.280843,47.454335,-8.444046,-67.921763,-37.648560
650077863940064292!,great-wine-beetle,0.030000,1.616881,2.006236,0.210286,1.485187,-2.186686,-0.123836,-2.356137,0.333604,50.189041,-3.335013,-64.621163,-39.737101
650077863940064292!,great-wine-beetle,0.040000,1.593115,2.003078,0.184081,1.488662,-2.563566,-0.506940,-2.878596,0.355955,51.316781,-1.134596,-63.139439,-40.597020
650077863940064292!,great-wine-beetle,0.050000,1.565593,1.996036,0.152741,1.492203,-2.935090,-0.898055,-3.378670,0.345838,52.613787,1.148051,-61.755129,-41.589600
650077863940064292!,great-wine-beetle,0.060000,1.534353,1.985010,0.116485,1.495470,-3.303514,-1.299950,-3.856043,0.300354,53.730282,3.194482,-60.458433,-42.442857
650077863940064292!,great-wine-beetle,0.070000,1.499411,1.969893,0.075541,1.498097,-3.670363,-1.712267,-4.309725,0.217315,54.507329,4.975835,-59.095544,-43.031525
650077863940064292!,great-wine-beetle,0.080000,1.460781,1.950587,0.030152,1.499697,-4.035150,-2.132943,-4.737408,0.095248,54.765781,6.425414,-57.537141,-43.214902
650077863940064292!,great-wine-beetle,0.090000,1.418486,1.927028,-0.019408,1.499874,-4.395595,-2.558135,-5.135795,-0.066456,54.331310,7.471282,-55.666460,-42.856174
650077863940064292!,great-wine-beetle,0.100000,1.372583,1.899199,-0.072832,1.498231,-4.747764,-2.982373,-5.500914,-0.267410,53.045092,8.041209,-53.385741,-41.830794
650077863940064292!,great-wine-beetle,0.110000,1.323174,1.867151,-0.129768,1.494376,-5.086306,-3.398828,-5.828473,-0.506130,50.779571,8.071358,-50.623988,-40.038815
650077863940064292!,great-wine-beetle,0.120000,1.270427,1.831017,-0.189812,1.487942,-5.404792,-3.799791,-6.114280,-0.779979,47.450459,7.507486,-47.349834,-37.414371
650077863940064292!,great-wine-beetle,0.130000,1.214584,1.791016,-0.252519,1.478592,-5.696223,-4.177090,-6.354636,-1.085267,43.043693,6.330398,-43.571125,-33.946618
650077863940064292!,great-wine-beetle,0.140000,1.155964,1.747451,-0.317401,1.466034,-5.953531,-4.522795,-6.546675,-1.417375,37.617003,4.548425,-39.346509,-29.681088
650077863940064292!,great-wine-beetle,0.150000,1.094964,1.700705,-0.383941,1.450031,-6.170198,-4.829755,-6.688650,-1.771031,31.309526,2.211244,-34.779156,-24.727088
