ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1851834354105338536!,talented-antique-butterfly,0.000000,0.082488,-1.440334,1.053463,-1.679515,0.415110,-0.909771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.450321,169.636170,263.975691,-223.405149,324.277447,369.021387
1851834354105338536!,talented-antique-butterfly,0.010000,0.090827,-1.429624,1.060246,-1.675036,0.418240,-0.908336,1.667837,2.138908,1.353623,0.897714,0.625495,0.288007,92.774476,123.125711,155.842130,-143.144071,196.638211,259.550974
1851834354105338536!,talented-antique-butterfly,0.020000,0.112843,-1.400761,1.077791,-1.663204,0.426211,-0.904624,2.737230,3.631186,2.149881,1.471625,0.967015,0.455606,51.252799,90.682026,83.968586,-88.779731,111.452557,184.404398
1851834354105338536!,talented-antique-butterfly,0.030000,0.143626,-1.359200,1.101412,-1.646684,0.436643,-0.899635,3.419047,4.670736,2.567083,1.832319,1.117476,0.542374,22.722596,66.905717,35.610032,-50.956834,53.695425,130.735195
1851834354105338536!,talented-antique-butterfly,0.040000,0.179960,-1.308887,1.127914,-1.627295,0.447929,-0.894069,3.846085,5.375152,2.726987,2.043414,1.138776,0.570527,2.917271,49.007487,3.021275,-24.264181,14.347449,91.580832
1851834354105338536!,talented-antique-butterfly,0.050000,0.219717,-1.252790,1.155133,-1.606339,0.458978,-0.888448,4.104675,5.824137,2.714513,2.146057,1.073163,0.554403,-10.855642,35.403221,-18.729138,-5.357249,-12.290683,62.846272
1851834354105338536!,talented-antique-butterfly,0.060000,0.261484,-1.193200,1.181636,-1.584763,0.469063,-0.883165,4.251930,6.076418,2.589485,2.169762,0.949852,0.504482,-20.382624,25.083575,-32.899038,7.961814,-29.975702,41.903258
1851834354105338536!,talented-antique-butterfly,0.070000,0.304341,-1.131881,1.206521,-1.563239,0.477723,-0.878510,4.325866,6.177684,2.394083,2.137380,0.789109,0.429108,-26.904208,17.324387,-41.711207,17.222157,-41.278871,26.911925
1851834354105338536!,talented-antique-butterfly,0.080000,0.347696,-1.070146,1.229251,-1.542227,0.484665,-0.874700,4.351793,6.164383,2.157783,2.067331,0.604877,0.335158,-31.321781,11.553371,-46.731510,23.546169,-48.025673,16.484886
1851834354105338536!,talented-antique-butterfly,0.090000,0.391161,-1.008979,1.249523,-1.522023,0.489704,-0.871889,4.346145,6.065904,1.900858,1.974750,0.406566,0.228351,-34.305495,7.301178,-49.080016,27.779578,-51.535517,9.540563
