ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
790090380737089565!,lush-proficient-bumblebee,0.000000,1.382094,0.434754,0.000000,0.434754,0.000000,0.000000,0.000000,0.000000,27.811710,47.839606,28.256191,-21.299948
790090380737089565!,lush-proficient-bumblebee,0.010000,1.379348,0.430543,0.000000,0.430543,-0.549245,-0.842227,0.000000,-0.842227,24.346057,41.238414,23.910170,-18.655005
790090380737089565!,lush-proficient-bumblebee,0.020000,1.371459,0.418447,0.000000,0.418447,-1.027445,-1.575512,0.000000,-1.575512,21.243882,35.329555,20.019960,-16.287464
790090380737089565!,lush-proficient-bumblebee,0.030000,1.359097,0.399489,0.000000,0.399489,-1.442052,-2.211283,0.000000,-2.211283,18.469041,30.044185,16.540235,-14.169739
790090380737089565!,lush-proficient-bumblebee,0.040000,1.342859,0.374590,0.000000,0.374590,-1.799777,-2.759827,0.000000,-2.759827,15.988953,25.320244,13.430138,-12.276967
790090380737089565!,lush-proficient-bumblebee,0.050000,1.323282,0.344570,0.000000,0.344570,-2.106661,-3.230412,0.000000,-3.230412,13.774237,21.101771,10.652826,-10.586723
790090380737089565!,lush-proficient-bumblebee,0.060000,1.300848,0.310169,0.000000,0.310169,-2.368145,-3.631378,0.000000,-3.631378,11.798403,17.338307,8.175077,-9.078791
790090380737089565!,lush-proficient-bumblebee,0.070000,1.276008,0.272079,0.000000,0.272079,-2.589125,-3.970235,0.000000,-3.970235,10.037920,13.985032,5.967385,-7.735213
790090380737089565!,lush-proficient-bumblebee,0.080000,1.249156,0.230904,0.000000,0.230904,-2.774016,-4.253752,0.000000,-4.253752,8.471324,11.001062,4.002831,-6.539606
790090380737089565!,lush-proficient-bumblebee,0.090000,1.220632,0.187164,0.000000,0.187164,-2.926793,-4.488024,0.000000,-4.488024,7.079088,8.349206,2.256931,-5.477069
790090380737089565!,lush-proficient-bumblebee,0.100000,1.190734,0.141317,0.000000,0.141317,-3.051029,-4.678531,0.000000,-4.678531,5.843542,5.995804,0.707524,-4.534116
790090380737089565!,lush-proficient-bumblebee,0.110000,1.159726,0.093769,0.000000,0.093769,-3.149938,-4.830200,0.000000,-4.830200,4.748745,3.910491,-0.665382,-3.698580
790090380737089565!,lush-proficient-bumblebee,0.120000,1.127844,0.044880,0.000000,0.044880,-3.226403,-4.947455,0.000000,-4.947455,3.780338,2.065922,-1.879789,-2.959504
790090380737089565!,lush-proficient-bumblebee,0.130000,1.095297,-0.005029,0.000000,-0.005029,-3.283017,-5.034268,0.000000,-5.034268,2.925402,0.437485,-2.951902,-2.307028
790090380737089565!,lush-proficient-bumblebee,0.140000,1.062270,-0.055672,0.000000,-0.055672,-3.322106,-5.094207,0.000000,-5.094207,2.172308,-0.996969,-3.896303,-1.732275
790090380737089565!,lush-proficient-bumblebee,0.150000,1.028930,-0.106798,0.000000,-0.106798,-3.345756,-5.130473,0.000000,-5.130473,1.510587,-2.257380,-4.726118,-1.227258
790090380737089565!,lush-proficient-bumblebee,0.160000,0.995421,-0.158181,0.000000,-0.158181,-3.355841,-5.145938,0.000000,-5.145938,0.930814,-3.361702,-5.453169,-0.784782
790090380737089565!,lush-proficient-bumblebee,0.170000,0.961872,-0.209626,0.000000,-0.209626,-3.354041,-5.143178,0.000000,-5.143178,0.424499,-4.326103,-6.088101,-0.398369
790090380737089565!,lush-proficient-bumblebee,0.180000,0.928395,-0.260960,0.000000,-0.260960,-3.341862,-5.124502,0.000000,-5.124502,-0.016003,-5.165147,-6.640502,-0.062184
790090380737089565!,lush-proficient-bumblebee,0.190000,0.895090,-0.312030,0.000000,-0.312030,-3.320653,-5.091979,0.000000,-5.091979,-0.397578,-5.891951,-7.119008,0.229030
790090380737089565!,lush-proficient-bumblebee,0.200000,0.862043,-0.362706,0.000000,-0.362706,-3.291621,-5.047462,0.000000,-5.047462,-0.726428,-6.518328,-7.531395,0.480004
790090380737089565!,lush-proficient-bumblebee,0.210000,0.829328,-0.412873,0.000000,-0.412873,-3.255849,-4.992607,0.000000,-4.992607,-1.008140,-7.054917,-7.884668,0.695003
