ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1090480618038609224!,thoughtful-zippy-butterfly,0.000000,1.547051,-1.978286,0.990621,-0.057248,0.491732,-0.090554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-71.298093,-105.558813,120.912127,323.884477
1090480618038609224!,thoughtful-zippy-butterfly,0.010000,1.540559,-1.977374,0.990750,-0.054431,0.491966,-0.089273,-1.297332,0.183716,0.024959,0.561786,0.046357,0.255461,42.801800,-46.004886,91.097664,282.403254
1090480618038609224!,thoughtful-zippy-butterfly,0.020000,1.523937,-1.973746,0.991094,-0.046032,0.492648,-0.085427,-2.028851,0.544678,0.041368,1.116911,0.089053,0.513561,91.889908,-19.452149,76.687179,260.197067
1090480618038609224!,thoughtful-zippy-butterfly,0.030000,1.501262,-1.966110,0.991517,-0.032160,0.493717,-0.079016,-2.507006,0.982892,0.039318,1.654045,0.122790,0.767231,111.732071,-7.649420,69.047576,246.220084
1090480618038609224!,thoughtful-zippy-butterfly,0.040000,1.474370,-1.953927,0.991793,-0.013020,0.495062,-0.070099,-2.871202,1.450448,0.010867,2.167031,0.143459,1.013149,118.752193,-2.238724,64.263085,235.522812
1090480618038609224!,thoughtful-zippy-butterfly,0.050000,1.444096,-1.937013,0.991626,0.011132,0.496535,-0.058761,-3.182238,1.924501,-0.050103,2.651961,0.147875,1.249566,120.392866,0.598089,60.516307,225.733278
1090480618038609224!,thoughtful-zippy-butterfly,0.060000,1.410850,-1.915360,0.990666,0.040003,0.497962,-0.045099,-3.464574,2.392744,-0.147996,3.105436,0.133599,1.475124,119.958742,2.589722,56.953600,215.657935
1090480618038609224!,thoughtful-zippy-butterfly,0.070000,1.374882,-1.889064,0.988527,0.073263,0.499145,-0.029229,-3.725781,2.846531,-0.285547,3.523864,0.098868,1.688356,118.862204,4.497158,53.182923,204.699490
1090480618038609224!,thoughtful-zippy-butterfly,0.080000,1.336411,-1.858305,0.984804,0.110546,0.499873,-0.011280,-3.965698,3.277975,-0.463824,3.903358,0.042595,1.887544,117.656226,6.624237,49.050732,192.612215
1090480618038609224!,thoughtful-zippy-butterfly,0.090000,1.295677,-1.823342,0.979088,0.151442,0.499926,0.008598,-4.180949,3.679031,-0.682267,4.239925,-0.035615,2.070764,116.509633,9.050764,44.540987,179.395642
