ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
499674269428363855!,thoughtful-ruddy-butterfly,0.000000,2.047652,-1.165329,0.647050,0.262366,0.458027,-0.200528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-105.084146,93.375764,512.121513
499674269428363855!,thoughtful-ruddy-butterfly,0.010000,2.031496,-1.179495,0.645349,0.262239,0.457722,-0.201222,-3.239677,-2.816220,-0.338509,-0.026910,-0.061186,-0.139181,-76.985297,26.214240,237.219282
499674269428363855!,thoughtful-ruddy-butterfly,0.020000,1.990830,-1.213335,0.640801,0.262274,0.457053,-0.202739,-4.903028,-3.932310,-0.569890,0.032061,-0.072891,-0.164326,-63.117535,-4.701472,112.261087
499674269428363855!,thoughtful-ruddy-butterfly,0.030000,1.937057,-1.254360,0.634208,0.263067,0.456383,-0.204242,-5.852721,-4.259235,-0.747237,0.124286,-0.061208,-0.136770,-54.375364,-18.887772,54.597125
499674269428363855!,thoughtful-ruddy-butterfly,0.040000,1.875511,-1.296827,0.626007,0.264819,0.455885,-0.205350,-6.455118,-4.227626,-0.891913,0.223605,-0.038389,-0.085226,-47.838867,-25.420327,27.208136
499674269428363855!,thoughtful-ruddy-butterfly,0.050000,1.808864,-1.338147,0.616479,0.267536,0.455642,-0.205889,-6.874167,-4.034181,-1.013633,0.317869,-0.010378,-0.022967,-42.372591,-28.432495,13.491916
499674269428363855!,thoughtful-ruddy-butterfly,0.060000,1.738563,-1.377163,0.605826,0.271141,0.455689,-0.205785,-7.185178,-3.768273,-1.117206,0.401716,0.019776,0.043792,-37.483768,-29.793683,6.000666
499674269428363855!,thoughtful-ruddy-butterfly,0.070000,1.665514,-1.413358,0.594215,0.275523,0.456040,-0.205006,-7.423390,-3.471210,-1.205262,0.473099,0.050368,0.112045,-32.959941,-30.348224,1.398705
499674269428363855!,thoughtful-ruddy-butterfly,0.080000,1.590358,-1.446522,0.581792,0.280555,0.456695,-0.203543,-7.605889,-3.162898,-1.279424,0.531586,0.080318,0.180212,-28.721540,-30.479167,-1.801379
499674269428363855!,thoughtful-ruddy-butterfly,0.090000,1.513610,-1.476591,0.568689,0.286112,0.457644,-0.201401,-7.741654,-2.853615,-1.340897,0.577601,0.108866,0.247376,-24.752276,-30.362005,-4.256263
499674269428363855!,thoughtful-ruddy-butterfly,0.100000,1.435715,-1.503583,0.555027,0.292075,0.458870,-0.198591,-7.836199,-2.549190,-1.390732,0.612014,0.135430,0.312927,-21.062490,-30.079499,-6.253571
499674269428363855!,thoughtful-ruddy-butterfly,0.110000,1.357068,-1.527564,0.540920,0.298334,0.460351,-0.195132,-7.893661,-2.253254,-1.429952,0.635923,0.159549,0.376404,-17.669943,-29.673105,-7.920232
499674269428363855!,thoughtful-ruddy-butterfly,0.120000,1.278018,-1.548639,0.526470,0.304783,0.462060,-0.191051,-7.917698,-1.968197,-1.459570,0.650524,0.180866,0.437428,-14.589768,-29.166122,-9.317591
499674269428363855!,thoughtful-ruddy-butterfly,0.130000,1.198875,-1.566934,0.511769,0.311332,0.463965,-0.186378,-7.911765,-1.695627,-1.480623,0.657010,0.199115,0.495674,-11.830515,-28.573488,-10.480155
499674269428363855!,thoughtful-ruddy-butterfly,0.140000,1.119920,-1.582579,0.496896,0.317905,0.466034,-0.181141,-7.879189,-1.436656,-1.494197,0.656498,0.214110,0.550856,-9.393436,-27.906239,-11.432595
499674269428363855!,thoughtful-ruddy-butterfly,0.150000,1.041403,-1.595709,0.481918,0.324441,0.468236,-0.175372,-7.823183,-1.192018,-1.501377,0.650003,0.225742,0.602722,-7.272536,-27.173779,-12.198483
499674269428363855!,thoughtful-ruddy-butterfly,0.160000,0.963546,-1.606470,0.466895,0.330883,0.470536,-0.169103,-7.746797,-0.962164,-1.503227,0.638407,0.233979,0.651056,-5.455904,-26.384661,-12.801410
499674269428363855!,thoughtful-ruddy-butterfly,0.170000,0.886540,-1.615008,0.451877,0.337188,0.472902,-0.162370,-7.652873,-0.747339,-1.500771,0.622449,0.238855,0.695665,-3.927208,-25.546974,-13.264909
499674269428363855!,thoughtful-ruddy-butterfly,0.180000,0.810551,-1.621472,0.436899,0.343314,0.475300,-0.155209,-7.543993,-0.547645,-1.494938,0.602730,0.240474,0.736407,-2.667255,-24.668751,-13.609937
499674269428363855!,thoughtful-ruddy-butterfly,0.190000,0.735720,-1.626014,0.421993,0.349227,0.477699,-0.147660,-7.422495,-0.363085,-1.486573,0.579717,0.238993,0.773171,-1.654982,-23.758176,-13.855469
499674269428363855!,thoughtful-ruddy-butterfly,0.200000,0.662166,-1.628782,0.407180,0.354897,0.480069,-0.139762,-7.290484,-0.193595,-1.476432,0.553755,0.234616,0.805884,-0.868306,-22.823756,-14.017966
499674269428363855!,thoughtful-ruddy-butterfly,0.210000,0.589988,-1.629929,0.392475,0.360294,0.482383,-0.131556,-7.149829,-0.039066,-1.465153,0.525090,0.227590,0.834514,-0.284859,-21.874468,-14.110126
499674269428363855!,thoughtful-ruddy-butterfly,0.220000,0.519266,-1.629603,0.377887,0.365394,0.484614,-0.123083,-7.002204,0.100651,-1.453256,0.493888,0.218190,0.859080,0.117748,-20.919811,-14.141518
499674269428363855!,thoughtful-ruddy-butterfly,0.230000,0.450067,-1.627951,0.363421,0.370171,0.486741,-0.114383,-6.849108,0.225749,-1.441149,0.460257,0.206713,0.879641,0.361690,-19.969734,-14.118871
499674269428363855!,thoughtful-ruddy-butterfly,0.240000,0.382439,-1.625122,0.349076,0.374600,0.488744,-0.105497,-6.691896,0.336467,-1.429128,0.424269,0.193471,0.896307,0.468778,-19.034464,-14.046523
499674269428363855!,thoughtful-ruddy-butterfly,0.250000,0.316420,-1.621257,0.334851,0.378658,0.490607,-0.096463,-6.531792,0.433109,-1.417383,0.385974,0.178773,0.909230,0.460331,-18.124249,-13.926963
499674269428363855!,thoughtful-ruddy-butterfly,0.260000,0.252033,-1.616498,0.320742,0.382321,0.492316,-0.087319,-6.369913,0.516054,-1.406010,0.345422,0.162927,0.918603,0.357034,-17.249045,-13.761403
