ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
395788054243477808!,talented-zippy-butterfly,0.000000,-2.104684,-0.003336,-1.450403,0.752915,-0.990816,-0.135217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,305.096635,31.737572,-219.300477,-76.296501
395788054243477808!,talented-zippy-butterfly,0.010000,-2.095632,-0.004884,-1.445130,0.754620,-0.990687,-0.136157,1.808711,-0.308318,1.053940,0.338132,0.025629,-0.186476,222.917597,23.117326,-186.120032,-96.447629
395788054243477808!,talented-zippy-butterfly,0.020000,-2.070000,-0.008970,-1.430131,0.759514,-0.990350,-0.138591,3.315915,-0.507344,1.944496,0.634550,0.041598,-0.297256,169.745305,17.482896,-159.023354,-100.493172
395788054243477808!,talented-zippy-butterfly,0.030000,-2.030421,-0.014714,-1.406854,0.767056,-0.989886,-0.141865,4.592922,-0.640058,2.706599,0.864540,0.050712,-0.353851,132.418747,13.619781,-135.332998,-96.151648
395788054243477808!,talented-zippy-butterfly,0.040000,-1.979002,-0.021577,-1.376487,0.776530,-0.989359,-0.145497,5.676777,-0.732482,3.358121,1.017944,0.054298,-0.369221,102.939197,10.745464,-113.607031,-88.317695
395788054243477808!,talented-zippy-butterfly,0.050000,-1.917578,-0.029232,-1.340088,0.787165,-0.988821,-0.149110,6.585379,-0.799850,3.907400,1.094458,0.053021,-0.351610,76.646760,8.396835,-93.182114,-80.107155
395788054243477808!,talented-zippy-butterfly,0.060000,-1.847871,-0.037469,-1.298669,0.798220,-0.988319,-0.152402,7.327241,-0.850523,4.358177,1.100703,0.047290,-0.306674,51.188796,6.341879,-73.910022,-73.391224
395788054243477808!,talented-zippy-butterfly,0.070000,-1.771615,-0.046146,-1.253261,0.809020,-0.987894,-0.155127,7.908398,-0.888873,4.713150,1.047908,0.037527,-0.238983,25.795553,4.502145,-55.963705,-69.126440
395788054243477808!,talented-zippy-butterfly,0.080000,-1.690365,-0.055155,-1.204796,0.819044,-0.987586,-0.157081,8.336162,-0.916575,4.976049,0.949781,0.024196,-0.152121,0.765943,2.895855,-39.666276,-67.532616
395788054243477808!,talented-zippy-butterfly,0.090000,-1.605563,-0.064394,-1.154142,0.827917,-0.987425,-0.158087,8.621543,-0.934181,5.152893,0.820612,0.007896,-0.049319,-23.077431,1.578114,-25.346012,-68.339648
395788054243477808!,talented-zippy-butterfly,0.100000,-1.518546,-0.073767,-1.102111,0.835398,-0.987438,-0.158005,8.779676,-0.942034,5.252157,0.673717,-0.010596,0.066217,-44.807502,0.600878,-13.235298,-71.005769
395788054243477808!,talented-zippy-butterfly,0.110000,-1.430491,-0.083174,-1.049421,0.841372,-0.987643,-0.156718,8.829025,-0.940623,5.284287,0.520408,-0.030379,0.191450,-63.679007,-0.008791,-3.411095,-74.892768
395788054243477808!,talented-zippy-butterfly,0.120000,-1.342383,-0.092525,-0.996687,0.845822,-0.988049,-0.154141,8.789563,-0.930655,5.260649,0.369430,-0.050475,0.323549,-79.265924,-0.254745,4.206063,-79.402417
395788054243477808!,talented-zippy-butterfly,0.130000,-1.255019,-0.101740,-0.944415,0.848799,-0.988652,-0.150222,8.681210,-0.913012,5.192669,0.226923,-0.069888,0.459953,-91.487202,-0.168636,9.825351,-84.052939
395788054243477808!,talented-zippy-butterfly,0.140000,-1.168988,-0.110748,-0.892990,0.850410,-0.989442,-0.144928,8.522288,-0.888608,5.090898,0.096723,-0.087672,0.598549,-100.540111,0.199827,13.735636,-88.504639
395788054243477808!,talented-zippy-butterfly,0.150000,-1.084729,-0.119479,-0.842709,0.850792,-0.990399,-0.138242,8.328870,-0.858352,4.964721,-0.019216,-0.102945,0.737521,-106.809583,0.791216,16.260475,-92.548560
395788054243477808!,talented-zippy-butterfly,0.160000,-1.002523,-0.127874,-0.793782,0.850096,-0.991492,-0.130164,8.114079,-0.822985,4.821897,-0.120290,-0.114927,0.875429,-110.754666,1.545846,17.712182,-96.073899
395788054243477808!,talented-zippy-butterfly,0.170000,-0.922537,-0.135882,-0.746344,0.848474,-0.992688,-0.120709,7.888178,-0.783076,4.668646,-0.206799,-0.122949,1.011116,-112.832162,2.408164,18.367603,-99.031610
395788054243477808!,talented-zippy-butterfly,0.180000,-0.844845,-0.143455,-0.700477,0.846069,-0.993943,-0.109901,7.658848,-0.739037,4.509801,-0.279603,-0.126453,1.143645,-113.446990,3.328895,18.455819,-101.403910
395788054243477808!,talented-zippy-butterfly,0.190000,-0.769453,-0.150553,-0.656219,0.843016,-0.995209,-0.097774,7.431586,-0.691184,4.349044,-0.339876,-0.124990,1.272225,-112.929773,4.265355,18.156155,-103.183568
395788054243477808!,talented-zippy-butterfly,0.200000,-0.696323,-0.157135,-0.613577,0.839436,-0.996434,-0.084372,7.210142,-0.639795,4.189139,-0.388959,-0.118218,1.396158,-111.534376,5.180856,17.602622,-104.363014
395788054243477808!,talented-zippy-butterfly,0.210000,-0.625382,-0.163167,-0.572530,0.835436,-0.997565,-0.069741,6.996918,-0.585180,4.032154,-0.428267,-0.105902,1.514798,-109.447468,6.043908,16.891465,-104.931282
395788054243477808!,talented-zippy-butterfly,0.220000,-0.556541,-0.168617,-0.533042,0.831107,-0.998544,-0.053940,6.793297,-0.527737,3.879626,-0.459252,-0.087917,1.627529,-106.803587,6.827646,16.089488,-104.876181
395788054243477808!,talented-zippy-butterfly,0.230000,-0.489697,-0.173459,-0.495062,0.826527,-0.999314,-0.037029,6.599918,-0.467988,3.732691,-0.483369,-0.064244,1.733757,-103.701176,7.509657,15.241757,-104.189303
395788054243477808!,talented-zippy-butterfly,0.240000,-0.424747,-0.177672,-0.458527,0.821757,-0.999818,-0.019079,6.416872,-0.406593,3.592169,-0.502067,-0.034976,1.832918,-100.216896,8.072185,14.378040,-102.871901
395788054243477808!,talented-zippy-butterfly,0.250000,-0.361586,-0.181246,-0.423371,0.816843,-1.000000,-0.000163,6.243855,-0.344346,3.458618,-0.516761,-0.000314,1.924494,-96.416879,8.502607,13.517798,-100.940247
395788054243477808!,talented-zippy-butterfly,0.260000,-0.300115,-0.184178,-0.389519,0.811817,-0.999807,0.019638,6.080284,-0.282152,3.332373,-0.528813,0.039440,2.008032,-92.364514,8.793975,12.673825,-98.429486
395788054243477808!,talented-zippy-butterfly,0.270000,-0.240243,-0.186475,-0.356897,0.806698,-0.999190,0.040239,5.925386,-0.220981,3.213564,-0.539500,0.083892,2.083168,-88.124891,8.945459,11.854735,-95.395434
395788054243477808!,talented-zippy-butterfly,0.280000,-0.181887,-0.188155,-0.325428,0.801489,-0.998104,0.061552,5.778266,-0.161824,3.102134,-0.549979,0.132566,2.149650,-83.766365,8.962499,11.066561,-91.914077
395788054243477808!,talented-zippy-butterfly,0.290000,-0.124972,-0.189247,-0.295039,0.796186,-0.996509,0.083487,5.637967,-0.105631,2.997863,-0.561261,0.184931,2.207354,-79.359846,8.856563,10.313699,-88.078832
395788054243477808!,talented-zippy-butterfly,0.300000,-0.069423,-0.189808,-0.265649,0.790751,-0.994372,0.105942,5.503516,-0.053204,2.900305,-0.574150,0.240394,2.256333,-74.978549,8.644723,9.599799,-83.997994
