ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
121049609879451649!,thoughtful-antique-butterfly,0.000000,2.047652,-1.165329,0.788415,0.388480,0.499613,-0.019678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29.075052,362.416136,-226.789597,-100.418218,-163.468258,541.588182
121049609879451649!,thoughtful-antique-butterfly,0.010000,2.029616,-1.178334,0.787342,0.389070,0.499606,-0.019840,-3.615385,-2.581065,-0.213068,0.115501,-0.001330,-0.033491,-4.733652,176.031590,-83.795299,-59.697446,-50.863627,273.677562
121049609879451649!,thoughtful-antique-butterfly,0.020000,1.983956,-1.209197,0.784346,0.391095,0.499604,-0.019905,-5.527709,-3.569125,-0.384690,0.286179,0.000762,0.019137,7.006468,87.961639,-16.770975,-40.505690,1.757635,146.466156
121049609879451649!,thoughtful-antique-butterfly,0.030000,1.923157,-1.246027,0.779758,0.394900,0.499629,-0.019259,-6.638950,-3.782533,-0.532609,0.472370,0.004212,0.109275,12.660851,45.473683,13.871591,-30.922908,25.313932,83.863381
121049609879451649!,thoughtful-antique-butterfly,0.040000,1.853258,-1.283141,0.773783,0.400525,0.499688,-0.017652,-7.343669,-3.632150,-0.662810,0.651251,0.007486,0.211906,15.365078,24.119785,27.422753,-25.671705,35.152687,51.171992
121049609879451649!,thoughtful-antique-butterfly,0.050000,1.777419,-1.317894,0.766578,0.407852,0.499775,-0.015014,-7.822750,-3.314593,-0.778155,0.811716,0.009457,0.314780,16.594752,12.604996,32.966266,-22.363319,38.550070,32.462651
121049609879451649!,thoughtful-antique-butterfly,0.060000,1.697480,-1.349086,0.758282,0.416674,0.499871,-0.011372,-8.161170,-2.923650,-0.880321,0.948994,0.009371,0.411886,17.038522,5.730201,34.721145,-19.911270,38.896160,20.421930
121049609879451649!,thoughtful-antique-butterfly,0.070000,1.614654,-1.376213,0.749022,0.426751,0.499954,-0.006798,-8.399906,-2.505433,-0.970389,1.061597,0.006802,0.500214,17.019173,1.113799,34.644042,-17.827036,37.769866,11.710513
121049609879451649!,thoughtful-antique-butterfly,0.080000,1.529842,-1.399123,0.738914,0.437840,0.499998,-0.001386,-8.559804,-2.084072,-1.049108,1.149755,0.001603,0.578223,16.692262,-2.323292,33.649988,-15.900544,35.917417,4.827643
121049609879451649!,thoughtful-antique-butterfly,0.090000,1.443785,-1.417852,0.728069,0.449700,0.499977,0.004757,-8.652814,-1.673322,-1.117083,1.214652,-0.006138,0.645147,16.139281,-5.061132,32.177644,-14.052088,33.704989,-0.882571
121049609879451649!,thoughtful-antique-butterfly,0.100000,1.357126,-1.432549,0.716593,0.462106,0.499867,0.011518,-8.687234,-1.281706,-1.174880,1.258023,-0.016145,0.700690,15.410672,-7.308878,30.448881,-12.262210,31.325420,-5.697202
