ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
221209400900941468!,great-mauve-beetle,0.000000,1.552669,0.520539,1.175831,-0.931354,0.000000,0.000000,0.000000,0.000000,145.117234,550.854259,-533.527334
221209400900941468!,great-mauve-beetle,0.010000,1.554001,0.511338,1.169995,-0.938676,0.265005,-1.838885,-1.170350,-1.458761,101.626240,327.704135,-362.653706
221209400900941468!,great-mauve-beetle,0.020000,1.555858,0.486980,1.154056,-0.958204,0.102295,-3.029228,-2.024243,-2.437989,75.877440,206.039931,-263.464257
221209400900941468!,great-mauve-beetle,0.030000,1.555113,0.452604,1.130391,-0.986011,-0.256471,-3.838097,-2.714801,-3.112325,59.590145,137.932759,-202.395867
221209400900941468!,great-mauve-beetle,0.040000,1.550409,0.411321,1.100248,-1.019537,-0.687179,-4.406179,-3.316444,-3.578988,48.553941,98.522210,-162.290265
221209400900941468!,great-mauve-beetle,0.050000,1.541334,0.365148,1.064323,-1.056984,-1.125901,-4.812052,-3.866095,-3.892939,40.544811,74.706048,-134.089700
221209400900941468!,great-mauve-beetle,0.060000,1.527967,0.315472,1.023041,-1.096990,-1.540914,-5.101772,-4.381641,-4.086272,34.367295,59.543385,-112.944693
221209400900941468!,great-mauve-beetle,0.070000,1.510625,0.263307,0.976695,-1.138449,-1.917370,-5.303855,-4.870918,-4.178847,29.369549,49.332218,-96.226607
221209400900941468!,great-mauve-beetle,0.080000,1.489736,0.209427,0.925532,-1.180420,-2.249150,-5.437289,-5.336330,-4.184056,25.186776,42.055001,-82.474608
221209400900941468!,great-mauve-beetle,0.090000,1.465778,0.154461,0.869806,-1.222063,-2.534824,-5.515813,-5.777268,-4.111983,21.606487,36.574544,-70.844969
221209400900941468!,great-mauve-beetle,0.100000,1.439221,0.098917,0.809790,-1.262632,-2.775464,-5.550157,-6.191531,-3.970943,18.496465,32.210985,-60.817942
221209400900941468!,great-mauve-beetle,0.110000,1.410513,0.043192,0.745771,-1.301471,-2.973558,-5.549204,-6.576116,-3.768258,15.766911,28.526539,-52.045052
221209400900941468!,great-mauve-beetle,0.120000,1.380070,-0.012401,0.678068,-1.337993,-3.132527,-5.520576,-6.927626,-3.510782,13.351042,25.221572,-44.272050
221209400900941468!,great-mauve-beetle,0.130000,1.348268,-0.067620,0.607035,-1.371681,-3.256397,-5.470912,-7.242540,-3.205174,11.194435,22.077313,-37.296542
221209400900941468!,great-mauve-beetle,0.140000,1.315424,-0.122265,0.533074,-1.402081,-3.349563,-5.405965,-7.517441,-2.858147,9.250436,18.932340,-30.949969
221209400900941468!,great-mauve-beetle,0.150000,1.281786,-0.176171,0.456622,-1.428809,-3.416536,-5.330627,-7.749221,-2.476511,7.477759,15.666354,-25.087427
221209400900941468!,great-mauve-beetle,0.160000,1.247577,-0.229250,0.378118,-1.451560,-3.461813,-5.248961,-7.935083,-2.067015,5.837210,12.174606,-19.573144
221209400900941468!,great-mauve-beetle,0.170000,1.212982,-0.281459,0.298026,-1.470095,-3.489794,-5.164162,-8.072613,-1.636526,4.292868,8.374670,-14.285249
221209400900941468!,great-mauve-beetle,0.180000,1.178149,-0.332781,0.216832,-1.484245,-3.504641,-5.078552,-8.159868,-1.192067,2.812377,4.204468,-9.116270
221209400900941468!,great-mauve-beetle,0.190000,1.143189,-0.383220,0.135038,-1.493909,-3.510137,-4.993603,-8.195479,-0.740809,1.367485,-0.378163,-3.974644
221209400900941468!,great-mauve-beetle,0.200000,1.108182,-0.432790,0.053159,-1.499058,-3.509554,-4.909978,-8.178743,-0.290030,-0.065340,-5.395016,1.213378
221209400900941468!,great-mauve-beetle,0.210000,1.073176,-0.481509,-0.028287,-1.499733,-3.505533,-4.827614,-8.109719,0.152961,-1.504319,-10.846587,6.501802
221209400900941468!,great-mauve-beetle,0.220000,1.038199,-0.529391,-0.108784,-1.496050,-3.499986,-4.745834,-7.989302,0.580937,-2.961843,-16.711018,11.923159
221209400900941468!,great-mauve-beetle,0.230000,1.003264,-0.576440,-0.187830,-1.488193,-3.494034,-4.663503,-7.819279,0.986899,-4.444066,-22.943228,17.487131
221209400900941468!,great-mauve-beetle,0.240000,0.968376,-0.622646,-0.264943,-1.476416,-3.487977,-4.579198,-7.602346,1.364242,-5.950640,-29.474548,23.179705
221209400900941468!,great-mauve-beetle,0.250000,0.933542,-0.667986,-0.339672,-1.461035,-3.481318,-4.491407,-7.342095,1.706942,-7.474643,-36.213183,28.963050
221209400900941468!,great-mauve-beetle,0.260000,0.898776,-0.712420,-0.411604,-1.442422,-3.472841,-4.398725,-7.042952,2.009749,-9.002746,-43.045805,34.776295
221209400900941468!,great-mauve-beetle,0.270000,0.864111,-0.755902,-0.480376,-1.420999,-3.460767,-4.300010,-6.710040,2.268363,-10.516021,-49.841345,40.538655
221209400900941468!,great-mauve-beetle,0.280000,0.829596,-0.798360,-0.545671,-1.397227,-3.442831,-4.194626,-6.349153,2.479587,-11.989413,-56.452249,46.148097
221209400900941468!,great-mauve-beetle,0.290000,0.795309,-0.839733,-0.607233,-1.371593,-3.416647,-4.082414,-5.966416,2.641459,-13.394755,-62.724708,51.492204
221209400900941468!,great-mauve-beetle,0.300000,0.761352,-0.879954,-0.664868,-1.344601,-3.379825,-3.963831,-5.568194,2.753319,-14.700839,-68.502341,56.449062
221209400900941468!,great-mauve-beetle,0.310000,0.727854,-0.918963,-0.718438,-1.316756,-3.330238,-3.839911,-5.160854,2.815824,-15.875532,-73.634857,60.895189
221209400900941468!,great-mauve-beetle,0.320000,0.694964,-0.956710,-0.767868,-1.288557,-3.266225,-3.712189,-4.750545,2.830910,-16.887682,-77.986017,64.712643
221209400900941468!,great-mauve-beetle,0.330000,0.662852,-0.993160,-0.813136,-1.260480,-3.186746,-3.582578,-4.343014,2.801681,-17.709052,-81.441250,67.796220
221209400900941468!,great-mauve-beetle,0.340000,0.631695,-1.028300,-0.854277,-1.232968,-3.091488,-3.453215,-3.943434,2.732256,-18.316176,-83.914319,70.060181
221209400900941468!,great-mauve-beetle,0.350000,0.601676,-1.062137,-0.891369,-1.206425,-2.980898,-3.326292,-3.556279,2.627560,-18.691964,-85.352510,71.443991
