ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1657479252752023822!,talented-zippy-butterfly,0.000000,1.660480,1.997172,0.721926,1.652041,0.757634,0.652679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,210.579903,60.004261,152.806123,351.081086
1657479252752023822!,talented-zippy-butterfly,0.010000,1.655183,1.995813,0.716036,1.652298,0.757231,0.653147,-1.058765,-0.272236,-1.176376,0.049304,-0.081465,0.094447,137.063448,44.333598,136.309167,276.103492
1657479252752023822!,talented-zippy-butterfly,0.020000,1.640175,1.991334,0.699251,1.652717,0.756201,0.654340,-1.942274,-0.625933,-2.177967,0.028994,-0.126354,0.146024,77.894927,32.194153,123.697738,215.864544
1657479252752023822!,talented-zippy-butterfly,0.030000,1.616976,1.982935,0.673124,1.652564,0.754841,0.655908,-2.694900,-1.056537,-3.041270,-0.066981,-0.147932,0.170245,31.355577,23.017157,113.678376,167.583649
1657479252752023822!,talented-zippy-butterfly,0.040000,1.586730,1.969891,0.638913,1.651076,0.753330,0.657643,-3.348389,-1.553713,-3.790700,-0.238749,-0.156930,0.179763,-4.484266,16.208655,105.140527,128.588842
1657479252752023822!,talented-zippy-butterfly,0.050000,1.550336,1.951608,0.597695,1.647511,0.751750,0.659448,-3.923040,-2.103574,-4.440508,-0.482512,-0.161924,0.184589,-31.119028,11.259921,97.148628,96.789121
1657479252752023822!,talented-zippy-butterfly,0.060000,1.508524,1.927643,0.550432,1.641182,0.750105,0.661319,-4.429539,-2.689252,-4.997060,-0.791134,-0.169764,0.192556,-49.445385,7.776854,88.947456,70.801581
1657479252752023822!,talented-zippy-butterfly,0.070000,1.461955,1.897739,0.498050,1.631492,0.748336,0.663320,-4.871114,-3.291043,-5.461374,-1.154101,-0.185868,0.209690,-59.854931,5.470194,79.979297,49.896868
1657479252752023822!,talented-zippy-butterfly,0.080000,1.411290,1.861837,0.441484,1.617961,0.746341,0.665563,-5.245825,-3.886855,-5.831569,-1.557567,-0.214427,0.240452,-62.475920,4.127836,69.914502,33.838776
1657479252752023822!,talented-zippy-butterfly,0.090000,1.357249,1.820119,0.381716,1.600265,0.743988,0.668193,-5.548989,-4.453309,-6.105320,-1.984755,-0.258451,0.287768,-57.475948,3.582112,58.680309,22.664610
1657479252752023822!,talented-zippy-butterfly,0.100000,1.300532,1.773009,0.319677,1.578272,0.741092,0.671404,-5.776213,-4.967087,-6.282520,-2.416909,-0.320392,0.353646,-45.453149,3.664089,46.462001,16.351245
1657479252752023822!,talented-zippy-butterfly,0.110000,1.241952,1.721140,0.256355,1.552025,0.737477,0.675372,-5.924401,-5.407917,-6.365856,-2.835123,-0.401374,0.438284,-27.432063,4.216174,33.686289,14.768214
1657479252752023822!,talented-zippy-butterfly,0.120000,1.182288,1.665315,0.192647,1.521751,0.732951,0.680281,-5.994125,-5.760068,-6.362317,-3.221985,-0.502019,0.540888,-5.021894,5.064790,20.938869,17.429442
1657479252752023822!,talented-zippy-butterfly,0.130000,1.122300,1.606470,0.129362,1.487835,0.727315,0.686304,-5.989971,-6.014438,-6.282812,-3.563455,-0.622230,0.659413,19.816069,6.040473,8.861760,23.545076
1657479252752023822!,talented-zippy-butterfly,0.140000,1.062685,1.545597,0.067190,1.450783,0.720375,0.693585,-5.920359,-6.169231,-6.141243,-3.850092,-0.761366,0.790775,45.048803,6.992685,-1.962127,32.115855
1657479252752023822!,talented-zippy-butterfly,0.150000,1.004039,1.483674,0.006671,1.411170,0.711945,0.702235,-5.796635,-6.229529,-5.953077,-4.077520,-0.918430,0.931130,68.877293,7.804219,-11.103418,42.089177
1657479252752023822!,talented-zippy-butterfly,0.160000,0.946838,1.421600,-0.051808,1.369592,0.701850,0.712325,-5.631745,-6.205881,-5.733809,-4.246080,-1.092249,1.076187,89.969005,8.399219,-18.337266,52.516441
1657479252752023822!,talented-zippy-butterfly,0.170000,0.891425,1.360152,-0.108013,1.326623,0.689924,0.723882,-5.438869,-6.112332,-5.497660,-4.359855,-1.281634,1.221511,107.559530,8.742820,-23.644583,62.662817
1657479252752023822!,talented-zippy-butterfly,0.180000,0.838014,1.299957,-0.161838,1.282785,0.676014,0.736889,-5.230293,-5.964359,-5.256724,-4.425412,-1.485482,1.362766,121.421062,8.834006,-27.173439,72.047993
1657479252752023822!,talented-zippy-butterfly,0.190000,0.786719,1.241444,-0.213277,1.238499,0.659997,0.751269,-5.016646,-5.776903,-5.020552,-4.450441,-1.702841,1.495962,131.737044,8.694585,-29.177372,80.428671
