ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1808621550889636176!,great-piquant-bumblebee,0.000000,-1.240804,-1.915901,0.000000,-1.915901,0.000000,0.000000,0.000000,0.000000,3.774455,144.772358
1808621550889636176!,great-piquant-bumblebee,0.010000,-1.240397,-1.908929,0.000000,-1.908929,0.081346,1.394399,0.000000,1.394399,3.286234,127.277082
1808621550889636176!,great-piquant-bumblebee,0.020000,-1.239229,-1.888903,0.000000,-1.888903,0.152170,2.608433,0.000000,2.608433,2.849217,111.616709
1808621550889636176!,great-piquant-bumblebee,0.030000,-1.237398,-1.857517,0.000000,-1.857517,0.213576,3.661021,0.000000,3.661021,2.458314,97.608781
1808621550889636176!,great-piquant-bumblebee,0.040000,-1.234993,-1.816293,0.000000,-1.816293,0.266556,4.569197,0.000000,4.569197,2.108934,85.088822
1808621550889636176!,great-piquant-bumblebee,0.050000,-1.232094,-1.766592,0.000000,-1.766592,0.312008,5.348302,0.000000,5.348302,1.796938,73.908515
1808621550889636176!,great-piquant-bumblebee,0.060000,-1.228771,-1.709636,0.000000,-1.709636,0.350735,6.012145,0.000000,6.012145,1.518594,63.934128
1808621550889636176!,great-piquant-bumblebee,0.070000,-1.225089,-1.646517,0.000000,-1.646517,0.383463,6.573160,0.000000,6.573160,1.270537,55.045092
1808621550889636176!,great-piquant-bumblebee,0.080000,-1.221104,-1.578212,0.000000,-1.578212,0.410845,7.042535,0.000000,7.042535,1.049736,47.132718
1808621550889636176!,great-piquant-bumblebee,0.090000,-1.216868,-1.505596,0.000000,-1.505596,0.433469,7.430339,0.000000,7.430339,0.853455,40.099035
1808621550889636176!,great-piquant-bumblebee,0.100000,-1.212426,-1.429449,0.000000,-1.429449,0.451862,7.745631,0.000000,7.745631,0.679230,33.855735
1808621550889636176!,great-piquant-bumblebee,0.110000,-1.207818,-1.350468,0.000000,-1.350468,0.466501,7.996560,0.000000,7.996560,0.524840,28.323216
1808621550889636176!,great-piquant-bumblebee,0.120000,-1.203082,-1.269286,0.000000,-1.269286,0.477812,8.190451,0.000000,8.190451,0.388291,23.430024
1808621550889636176!,great-piquant-bumblebee,0.130000,-1.198250,-1.186456,0.000000,-1.186456,0.486180,8.333898,0.000000,8.333898,0.267779,19.111509
1808621550889636176!,great-piquant-bumblebee,0.140000,-1.193350,-1.102463,0.000000,-1.102463,0.491952,8.432824,0.000000,8.432824,0.161669,15.309061
1808621550889636176!,great-piquant-bumblebee,0.150000,-1.188407,-1.017730,0.000000,-1.017730,0.495436,8.492549,0.000000,8.492549,0.068483,11.969760
1808621550889636176!,great-piquant-bumblebee,0.160000,-1.183442,-0.932630,0.000000,-0.932630,0.496912,8.517849,0.000000,8.517849,-0.013112,9.045829
1808621550889636176!,great-piquant-bumblebee,0.170000,-1.178475,-0.847486,0.000000,-0.847486,0.496629,8.513005,0.000000,8.513005,-0.084319,6.494138
1808621550889636176!,great-piquant-bumblebee,0.180000,-1.173522,-0.762579,0.000000,-0.762579,0.494812,8.481855,0.000000,8.481855,-0.146225,4.275757
1808621550889636176!,great-piquant-bumblebee,0.190000,-1.168597,-0.678153,0.000000,-0.678153,0.491661,8.427835,0.000000,8.427835,-0.199810,2.355560
1808621550889636176!,great-piquant-bumblebee,0.200000,-1.163712,-0.594417,0.000000,-0.594417,0.487354,8.354019,0.000000,8.354019,-0.245958,0.701868
1808621550889636176!,great-piquant-bumblebee,0.210000,-1.158877,-0.511550,0.000000,-0.511550,0.482053,8.263155,0.000000,8.263155,-0.285465,-0.713880
1808621550889636176!,great-piquant-bumblebee,0.220000,-1.154103,-0.429704,0.000000,-0.429704,0.475901,8.157695,0.000000,8.157695,-0.319051,-1.917414
1808621550889636176!,great-piquant-bumblebee,0.230000,-1.149395,-0.349008,0.000000,-0.349008,0.469025,8.039828,0.000000,8.039828,-0.347361,-2.931902
1808621550889636176!,great-piquant-bumblebee,0.240000,-1.144761,-0.269570,0.000000,-0.269570,0.461539,7.911502,0.000000,7.911502,-0.370978,-3.778193
1808621550889636176!,great-piquant-bumblebee,0.250000,-1.140205,-0.191479,0.000000,-0.191479,0.453544,7.774452,0.000000,7.774452,-0.390424,-4.475034
1808621550889636176!,great-piquant-bumblebee,0.260000,-1.135733,-0.114809,0.000000,-0.114809,0.445129,7.630217,0.000000,7.630217,-0.406169,-5.039274
