ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1727220435855938988!,great-vivacious-beetle,0.000000,-1.240804,-1.915901,0.196588,-1.487062,0.000000,0.000000,0.000000,0.000000,-1656.411371,-1032.699274
1727220435855938988!,great-vivacious-beetle,0.010000,-1.259935,-1.891951,0.184809,-1.488572,-3.791940,4.801984,-2.369082,-0.294126,-85.990737,-132.361070
1727220435855938988!,great-vivacious-beetle,0.020000,-1.297621,-1.837766,0.161805,-1.491247,-3.723641,6.032169,-2.233846,-0.242380,104.764292,-18.881287
1727220435855938988!,great-vivacious-beetle,0.030000,-1.332029,-1.773873,0.141499,-1.493311,-3.149242,6.735754,-1.833664,-0.173749,116.141923,-7.012975
1727220435855938988!,great-vivacious-beetle,0.040000,-1.360333,-1.703587,0.125062,-1.494777,-2.507038,7.307694,-1.462558,-0.122366,105.468962,-7.535974
1727220435855938988!,great-vivacious-beetle,0.050000,-1.382154,-1.627988,0.112012,-1.495812,-1.853768,7.797281,-1.156351,-0.086592,92.098231,-9.304402
1727220435855938988!,great-vivacious-beetle,0.060000,-1.397443,-1.547885,0.101678,-1.496550,-1.201789,8.207582,-0.918595,-0.062411,78.269024,-10.914583
1727220435855938988!,great-vivacious-beetle,0.070000,-1.406258,-1.464087,0.093379,-1.497091,-0.559864,8.535095,-0.748729,-0.046701,64.095361,-12.241775
1727220435855938988!,great-vivacious-beetle,0.080000,-1.408743,-1.377429,0.086443,-1.497507,0.062267,8.776130,-0.645535,-0.037263,49.515868,-13.336548
1727220435855938988!,great-vivacious-beetle,0.090000,-1.405147,-1.288751,0.080207,-1.497854,0.654074,8.928516,-0.607434,-0.032527,34.560922,-14.266068
1727220435855938988!,great-vivacious-beetle,0.100000,-1.395863,-1.198973,0.073993,-1.498174,1.205079,8.992679,-0.631804,-0.031204,19.399154,-15.076682
1727220435855938988!,great-vivacious-beetle,0.110000,-1.381343,-1.109079,0.067228,-1.498493,1.705364,8.971434,-0.715012,-0.032078,4.215794,-15.851834
1727220435855938988!,great-vivacious-beetle,0.120000,-1.362111,-1.019829,0.059354,-1.498825,2.146953,8.870284,-0.853488,-0.033798,-10.720495,-16.636755
1727220435855938988!,great-vivacious-beetle,0.130000,-1.338785,-0.931962,0.049837,-1.499172,2.524086,8.697308,-1.042658,-0.034661,-25.107255,-17.452342
1727220435855938988!,great-vivacious-beetle,0.140000,-1.312031,-0.846143,0.038194,-1.499514,2.833497,8.462462,-1.277211,-0.032532,-38.666960,-18.308879
1727220435855938988!,great-vivacious-beetle,0.150000,-1.282535,-0.762935,0.023994,-1.499808,3.074410,8.176942,-1.551323,-0.024818,-51.167191,-19.202992
1727220435855938988!,great-vivacious-beetle,0.160000,-1.250982,-0.682786,0.006869,-1.499984,3.248298,7.852507,-1.858833,-0.008512,-62.434236,-20.118202
1727220435855938988!,great-vivacious-beetle,0.170000,-1.218032,-0.606027,-0.013490,-1.499939,3.358476,7.500863,-2.193407,0.019726,-72.358135,-21.027661
1727220435855938988!,great-vivacious-beetle,0.180000,-1.184306,-0.532874,-0.037325,-1.499536,3.409619,7.133173,-2.548667,0.063439,-80.889634,-21.897902
1727220435855938988!,great-vivacious-beetle,0.190000,-1.150376,-0.463434,-0.064819,-1.498599,3.407286,6.759716,-2.918276,0.126224,-88.031270,-22.692826
1727220435855938988!,great-vivacious-beetle,0.200000,-1.116754,-0.397717,-0.096090,-1.496919,3.357505,6.389690,-3.296000,0.211575,-93.825248,-23.377290
1727220435855938988!,great-vivacious-beetle,0.210000,-1.083893,-0.335647,-0.131194,-1.494252,3.266455,6.031147,-3.675722,0.322725,-98.340488,-23.919856
1727220435855938988!,great-vivacious-beetle,0.220000,-1.052184,-0.277071,-0.170128,-1.490321,3.140260,5.691003,-4.051446,0.462494,-101.660528,-24.294457
1727220435855938988!,great-vivacious-beetle,0.230000,-1.021920,-0.221770,-0.212796,-1.484829,2.984775,5.374975,-4.417423,0.633076,-103.878982,-24.484306
1727220435855938988!,great-vivacious-beetle,0.240000,-0.993274,-0.169481,-0.258998,-1.477471,2.805521,5.087602,-4.768238,0.835864,-105.091246,-24.480777
1727220435855938988!,great-vivacious-beetle,0.250000,-0.966458,-0.119898,-0.308557,-1.467921,2.608074,4.832771,-5.098329,1.071668,-105.367939,-24.270269
1727220435855938988!,great-vivacious-beetle,0.260000,-0.941630,-0.072685,-0.361241,-1.455852,2.397836,4.613440,-5.402244,1.340461,-104.768639,-23.843296
1727220435855938988!,great-vivacious-beetle,0.270000,-0.918895,-0.027479,-0.416768,-1.440939,2.180060,4.431678,-5.674681,1.641308,-103.338247,-23.191932
1727220435855938988!,great-vivacious-beetle,0.280000,-0.898309,0.016101,-0.474802,-1.422871,1.959860,4.288661,-5.910542,1.972306,-101.105223,-22.307593
1727220435855938988!,great-vivacious-beetle,0.290000,-0.879878,0.058442,-0.534960,-1.401363,1.742184,4.184655,-6.105012,2.330544,-98.081364,-21.179300
1727220435855938988!,great-vivacious-beetle,0.300000,-0.863560,0.099932,-0.596812,-1.376160,1.531756,4.119004,-6.253655,2.712081,-94.263011,-19.792558
1727220435855938988!,great-vivacious-beetle,0.310000,-0.849268,0.140944,-0.659886,-1.347052,1.332976,4.090105,-6.352543,3.111946,-89.633648,-18.129032
1727220435855938988!,great-vivacious-beetle,0.320000,-0.836872,0.181837,-0.723674,-1.313886,1.149798,4.095422,-6.398398,3.524167,-84.167973,-16.167117
1727220435855938988!,great-vivacious-beetle,0.330000,-0.826206,0.222935,-0.787637,-1.276569,0.985579,4.131513,-6.388764,3.941837,-77.837453,-13.883491
1727220435855938988!,great-vivacious-beetle,0.340000,-0.817076,0.264530,-0.851219,-1.235081,0.842946,4.194101,-6.322161,4.357238,-70.616405,-11.254731
1727220435855938988!,great-vivacious-beetle,0.350000,-0.809263,0.306863,-0.913850,-1.189487,0.723582,4.278179,-6.198299,4.761980,-62.492653,-8.263171
1727220435855938988!,great-vivacious-beetle,0.360000,-0.802539,0.350123,-0.974962,-1.139934,0.628164,4.378165,-6.018214,5.147256,-53.474517,-4.898897
1727220435855938988!,great-vivacious-beetle,0.370000,-0.796673,0.394443,-1.034004,-1.086662,0.556231,4.488096,-5.784419,5.504116,-43.602006,-1.166038
1727220435855938988!,great-vivacious-beetle,0.380000,-0.791447,0.439892,-1.090455,-1.030004,0.506183,4.601846,-5.500976,5.823828,-32.955436,2.913014
1727220435855938988!,great-vivacious-beetle,0.390000,-0.786664,0.486477,-1.143838,-0.970378,0.475318,4.713375,-5.173496,6.098283,-21.663415,7.293032
1727220435855938988!,great-vivacious-beetle,0.400000,-0.782162,0.534143,-1.193740,-0.908286,0.459971,4.816977,-4.809047,6.320421,-9.908285,11.902405
1727220435855938988!,great-vivacious-beetle,0.410000,-0.777824,0.582781,-1.239822,-0.844299,0.455718,4.907520,-4.415948,6.484656,2.072221,16.641299
1727220435855938988!,great-vivacious-beetle,0.420000,-0.773584,0.632227,-1.281831,-0.779043,0.457679,4.980655,-4.003464,6.587267,13.988323,21.382271
1727220435855938988!,great-vivacious-beetle,0.430000,-0.769433,0.682275,-1.319609,-0.713184,0.460870,5.032980,-3.581400,6.626692,25.507422,25.973951
1727220435855938988!,great-vivacious-beetle,0.440000,-0.765424,0.732683,-1.353095,-0.647405,0.460599,5.062141,-3.159629,6.603714,36.269631,30.248166
1727220435855938988!,great-vivacious-beetle,0.450000,-0.761565,0.783196,-1.382357,-0.582314,0.452687,5.066891,-2.747221,6.521642,45.908690,34.029999
1727220435855938988!,great-vivacious-beetle,0.460000,-0.757878,0.833577,-1.407564,-0.518424,0.433935,5.047147,-2.352009,6.385895,54.088250,37.153953
1727220435855938988!,great-vivacious-beetle,0.470000,-0.754462,0.883588,-1.428938,-0.456218,0.402512,5.003818,-1.980600,6.203508,60.530987,39.480636
1727220435855938988!,great-vivacious-beetle,0.480000,-0.751383,0.933027,-1.446772,-0.396046,0.357859,4.938648,-1.637751,5.982777,65.043438,40.910264
1727220435855938988!,great-vivacious-beetle,0.490000,-0.748781,0.981690,-1.461367,-0.338242,0.300840,4.853925,-1.326859,5.732663,67.528523,41.392564
1727220435855938988!,great-vivacious-beetle,0.500000,-0.746773,1.029398,-1.473052,-0.283049,0.233417,4.752350,-1.049597,5.462342,67.998175,40.933120
1727220435855938988!,great-vivacious-beetle,0.510000,-0.745446,1.076001,-1.482166,-0.230614,0.158377,4.636863,-0.806072,5.180657,66.573899,39.594023
1727220435855938988!,great-vivacious-beetle,0.520000,-0.744857,1.121381,-1.489040,-0.180999,0.078983,4.510490,-0.595086,4.895654,63.475326,37.487981
1727220435855938988!,great-vivacious-beetle,0.530000,-0.745009,1.165461,-1.493988,-0.134166,-0.001419,4.376211,-0.414375,4.614199,59.000456,34.767320
1727220435855938988!,great-vivacious-beetle,0.540000,-0.745904,1.208174,-1.497294,-0.090060,-0.079655,4.236799,-0.261156,4.341848,53.489446,31.606095
1727220435855938988!,great-vivacious-beetle,0.550000,-0.747514,1.249480,-1.499213,-0.048575,-0.153041,4.094768,-0.132283,4.082747,47.296364,28.183887
1727220435855938988!,great-vivacious-beetle,0.560000,-0.749788,1.289360,-1.499969,-0.009573,-0.219550,3.952313,-0.024504,3.839667,40.759328,24.669890
1727220435855938988!,great-vivacious-beetle,0.570000,-0.752639,1.327831,-1.499755,0.027132,-0.277903,3.811277,0.065383,3.614095,34.178538,21.211086
1727220435855938988!,great-vivacious-beetle,0.580000,-0.755983,1.364919,-1.498730,0.061720,-0.327503,3.673117,0.140285,3.406505,27.794761,17.922118
1727220435855938988!,great-vivacious-beetle,0.590000,-0.759737,1.400657,-1.497029,0.094365,-0.368342,3.538922,0.202756,3.216585,21.783585,14.882657
1727220435855938988!,great-vivacious-beetle,0.600000,-0.763819,1.435090,-1.494763,0.125235,-0.400869,3.409455,0.254989,3.043465,16.257453,12.139108
1727220435855938988!,great-vivacious-beetle,0.610000,-0.768157,1.468267,-1.492023,0.154487,-0.425838,3.285192,0.298814,2.885923,11.273358,9.709331
1727220435855938988!,great-vivacious-beetle,0.620000,-0.772683,1.500238,-1.488885,0.182265,-0.444176,3.166374,0.335735,2.742560,6.844132,7.589149
1727220435855938988!,great-vivacious-beetle,0.630000,-0.777341,1.531057,-1.485411,0.208697,-0.456862,3.053061,0.366971,2.611931,2.950834,5.759230
1727220435855938988!,great-vivacious-beetle,0.640000,-0.782082,1.560777,-1.481651,0.233900,-0.464848,2.945178,0.393499,2.492632,-0.445671,4.191361
1727220435855938988!,great-vivacious-beetle,0.650000,-0.786868,1.589451,-1.477649,0.257977,-0.469002,2.842557,0.416102,2.383356,-3.395124,2.853488
1727220435855938988!,great-vivacious-beetle,0.660000,-0.791666,1.617127,-1.473441,0.281019,-0.470086,2.744970,0.435407,2.282924,-5.950728,1.713343
1727220435855938988!,great-vivacious-beetle,0.670000,-0.796451,1.643854,-1.469056,0.303107,-0.468745,2.652153,0.451917,2.190289,-8.164376,0.740738
1727220435855938988!,great-vivacious-beetle,0.680000,-0.801203,1.669677,-1.464521,0.324311,-0.465509,2.563829,0.466040,2.104539,-10.083873,-0.091221
1727220435855938988!,great-vivacious-beetle,0.690000,-0.805907,1.694640,-1.459858,0.344696,-0.460809,2.479718,0.478107,2.024880,-11.751636,-0.805704
1727220435855938988!,great-vivacious-beetle,0.700000,-0.810551,1.718782,-1.455085,0.364317,-0.454990,2.399545,0.488389,1.950629,-13.204385,-1.422222
1727220435855938988!,great-vivacious-beetle,0.710000,-0.815126,1.742142,-1.450220,0.383225,-0.448326,2.323049,0.497111,1.881195,-14.473418,-1.956966
1727220435855938988!,great-vivacious-beetle,0.720000,-0.819625,1.764754,-1.445277,0.401464,-0.441030,2.249983,0.504461,1.816069,-15.585176,-2.423255
1727220435855938988!,great-vivacious-beetle,0.730000,-0.824043,1.786652,-1.440269,0.419075,-0.433274,2.180116,0.510597,1.754811,-16.561905,-2.832011
1727220435855938988!,great-vivacious-beetle,0.740000,-0.828378,1.807867,-1.435208,0.436095,-0.425191,2.113237,0.515653,1.697036,-17.422309,-3.192184
1727220435855938988!,great-vivacious-beetle,0.750000,-0.832626,1.828427,-1.430103,0.452556,-0.416885,2.049147,0.519741,1.642413,-18.182137,-3.511127
1727220435855938988!,great-vivacious-beetle,0.760000,-0.836786,1.848364,-1.424962,0.468491,-0.408439,1.987658,0.522963,1.590644,-18.854162,-3.794619
1727220435855938988!,great-vivacious-beetle,0.770000,-0.840855,1.867709,-1.419791,0.483934,-0.399918,1.928592,0.525405,1.541461,-19.449097,-4.047381
1727220435855938988!,great-vivacious-beetle,0.780000,-0.844835,1.886485,-1.414599,0.498908,-0.391375,1.871796,0.527137,1.494638,-19.977387,-4.274070
1727220435855938988!,great-vivacious-beetle,0.790000,-0.848726,1.904713,-1.409391,0.513435,-0.382851,1.817131,0.528222,1.449981,-20.447539,-4.478350
1727220435855938988!,great-vivacious-beetle,0.800000,-0.852529,1.922414,-1.404175,0.527535,-0.374378,1.764471,0.528715,1.407316,-20.866677,-4.663211
1727220435855938988!,great-vivacious-beetle,0.810000,-0.856245,1.939605,-1.398955,0.541225,-0.365979,1.713701,0.528665,1.366490,-21.240867,-4.831148
1727220435855938988!,great-vivacious-beetle,0.820000,-0.859874,1.956305,-1.393737,0.554524,-0.357674,1.664716,0.528117,1.327365,-21.575321,-4.984265
1727220435855938988!,great-vivacious-beetle,0.830000,-0.863418,1.972531,-1.388526,0.567447,-0.349478,1.617418,0.527109,1.289820,-21.874542,-5.124351
1727220435855938988!,great-vivacious-beetle,0.840000,-0.866879,1.988299,-1.383326,0.580008,-0.341400,1.571718,0.525677,1.253745,-22.142441,-5.252936
1727220435855938988!,great-vivacious-beetle,0.850000,-0.870258,2.003623,-1.378141,0.592222,-0.333451,1.527536,0.523852,1.219042,-22.382424,-5.371337
1727220435855938988!,great-vivacious-beetle,0.860000,-0.873557,2.018519,-1.372976,0.604100,-0.325636,1.484796,0.521666,1.185621,-22.597465,-5.480687
1727220435855938988!,great-vivacious-beetle,0.870000,-0.876776,2.033000,-1.367833,0.615656,-0.317960,1.443429,0.519143,1.153404,-22.790175,-5.581970
1727220435855938988!,great-vivacious-beetle,0.880000,-0.879919,2.047079,-1.362716,0.626901,-0.310427,1.403370,0.516308,1.122317,-22.962847,-5.676037
1727220435855938988!,great-vivacious-beetle,0.890000,-0.882985,2.060769,-1.357628,0.637844,-0.303037,1.364561,0.513185,1.092295,-23.117501,-5.763635
1727220435855938988!,great-vivacious-beetle,0.900000,-0.885978,2.074081,-1.352572,0.648497,-0.295794,1.326945,0.509793,1.063276,-23.255927,-5.845414
1727220435855938988!,great-vivacious-beetle,0.910000,-0.888897,2.087027,-1.347550,0.658869,-0.288695,1.290471,0.506152,1.035206,-23.379709,-5.921946
1727220435855938988!,great-vivacious-beetle,0.920000,-0.891746,2.099619,-1.342565,0.668968,-0.281743,1.255092,0.502279,1.008035,-23.490253,-5.993733
1727220435855938988!,great-vivacious-beetle,0.930000,-0.894525,2.111865,-1.337620,0.678803,-0.274935,1.220762,0.498192,0.981715,-23.588816,-6.061221
1727220435855938988!,great-vivacious-beetle,0.940000,-0.897236,2.123778,-1.332715,0.688383,-0.268270,1.187439,0.493906,0.956205,-23.676516,-6.124801
1727220435855938988!,great-vivacious-beetle,0.950000,-0.899880,2.135366,-1.327853,0.697715,-0.261748,1.155085,0.489435,0.931466,-23.754358,-6.184823
1727220435855938988!,great-vivacious-beetle,0.960000,-0.902459,2.146638,-1.323036,0.706806,-0.255366,1.123661,0.484792,0.907459,-23.823242,-6.241598
1727220435855938988!,great-vivacious-beetle,0.970000,-0.904975,2.157604,-1.318266,0.715664,-0.249122,1.093133,0.479991,0.884153,-23.883976,-6.295403
1727220435855938988!,great-vivacious-beetle,0.980000,-0.907428,2.168272,-1.313544,0.724295,-0.243015,1.063467,0.475044,0.861515,-23.937292,-6.346484
1727220435855938988!,great-vivacious-beetle,0.990000,-0.909821,2.178651,-1.308871,0.732705,-0.237041,1.034634,0.469961,0.839516,-23.983847,-6.395065
1727220435855938988!,great-vivacious-beetle,1.000000,-0.912154,2.188748,-1.304249,0.740901,-0.231199,1.006602,0.464753,0.818130,-24.024240,-6.441345
1727220435855938988!,great-vivacious-beetle,1.010000,-0.914429,2.198572,-1.299679,0.748889,-0.225486,0.979345,0.459430,0.797330,-24.059010,-6.485503
1727220435855938988!,great-vivacious-beetle,1.020000,-0.916648,2.208130,-1.295162,0.756673,-0.219900,0.952835,0.454001,0.777093,-24.088650,-6.527701
1727220435855938988!,great-vivacious-beetle,1.030000,-0.918810,2.217429,-1.290700,0.764260,-0.214438,0.927047,0.448476,0.757397,-24.113608,-6.568087
1727220435855938988!,great-vivacious-beetle,1.040000,-0.920919,2.226476,-1.286292,0.771655,-0.209098,0.901957,0.442863,0.738220,-24.134292,-6.606792
