ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1911036789567798620!,talented-antique-butterfly,0.000000,1.552669,0.520539,0.566373,0.355552,0.784269,-0.620420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-396.831206,110.067356,-300.499754,259.708421,-301.371951,354.356491
1911036789567798620!,talented-antique-butterfly,0.010000,1.547187,0.511649,0.560189,0.350914,0.781126,-0.624374,-1.097841,-1.774581,-1.236056,-0.925869,-0.630403,-0.788668,-287.623530,83.249068,-219.994698,187.101336,-220.020894,261.754097
1911036789567798620!,talented-antique-butterfly,0.020000,1.532177,0.487267,0.543334,0.338302,0.772427,-0.635103,-1.907068,-3.096058,-2.133535,-1.592748,-1.111884,-1.352300,-205.668498,62.712487,-158.394590,132.573645,-157.782266,192.357397
1911036789567798620!,talented-antique-butterfly,0.030000,1.510064,0.451396,0.518731,0.320023,0.759443,-0.650574,-2.517485,-4.067278,-2.783961,-2.056468,-1.485884,-1.734538,-142.133123,46.668455,-110.433340,90.317392,-109.337058,138.477503
1911036789567798620!,talented-antique-butterfly,0.040000,1.482566,0.407157,0.488552,0.297899,0.743123,-0.669155,-2.980434,-4.764002,-3.244735,-2.359417,-1.776550,-1.972928,-91.926846,33.994113,-72.801980,56.974769,-71.344224,95.711733
1911036789567798620!,talented-antique-butterfly,0.050000,1.451009,0.357012,0.454513,0.273378,0.724226,-0.689563,-3.327213,-5.244493,-3.554598,-2.535203,-1.999007,-2.099492,-51.988967,23.943253,-43.286910,30.516465,-41.568704,61.443666
1911036789567798620!,talented-antique-butterfly,0.060000,1.416461,0.302906,0.417992,0.247603,0.703388,-0.710806,-3.579323,-5.554980,-3.742365,-2.611293,-2.163810,-2.141229,-20.329589,15.991788,-20.299556,9.612412,-18.404610,34.008606
1911036789567798620!,talented-antique-butterfly,0.070000,1.379801,0.246367,0.380111,0.221470,0.681153,-0.732141,-3.753363,-5.732834,-3.831126,-2.610428,-2.279261,-2.120526,4.482923,9.750282,-2.622444,-6.702803,-0.618742,12.240283
1911036789567798620!,talented-antique-butterfly,0.080000,1.341755,0.188586,0.341780,0.195661,0.657987,-0.753029,-3.863291,-5.808502,-3.840247,-2.551464,-2.352502,-2.055585,23.590793,4.912667,10.730901,-19.204341,12.790204,-4.772003
1911036789567798620!,talented-antique-butterfly,0.090000,1.302907,0.130470,0.303716,0.170682,0.634285,-0.773099,-3.921328,-5.806736,-3.786234,-2.449897,-2.389976,-1.960843,37.976635,1.226448,20.590894,-28.560440,22.666357,-17.804747
1911036789567798620!,talented-antique-butterfly,0.100000,1.263708,0.072694,0.266464,0.146889,0.610372,-0.792115,-3.938212,-5.747460,-3.683082,-2.318280,-2.397547,-1.847455,48.513707,-1.523148,27.667715,-35.364027,29.731995,-27.550338
1911036789567798620!,talented-antique-butterfly,0.110000,1.224509,0.015741,0.230443,0.124521,0.586516,-0.809938,-3.923303,-5.646484,-3.542502,-2.166592,-2.380437,-1.723791,55.979646,-3.521299,32.568704,-40.141103,34.604561,-34.632319
1911036789567798620!,talented-antique-butterfly,0.120000,1.185577,-0.040044,0.195967,0.103732,0.562933,-0.826502,-3.884535,-5.516134,-3.374074,-2.002623,-2.343181,-1.595947,61.051431,-4.926604,35.804613,-43.347365,37.802735,-39.601784
1911036789567798620!,talented-antique-butterfly,0.130000,1.147108,-0.094423,0.163265,0.084610,0.539803,-0.841791,-3.828438,-5.365825,-3.185439,-1.832336,-2.289613,-1.468225,64.301692,-5.872871,37.795656,-45.366206,39.752547,-42.932896
1911036789567798620!,talented-antique-butterfly,0.140000,1.109246,-0.147236,0.132506,0.067193,0.517269,-0.855823,-3.760223,-5.202591,-2.982547,-1.660210,-2.222907,-1.343551,66.200063,-6.470737,38.879064,-46.510270,40.795198,-45.021643
1911036789567798620!,talented-antique-butterfly,0.150000,1.072088,-0.198383,0.103807,0.051481,0.495449,-0.868637,-3.683931,-5.031559,-2.769919,-1.489542,-2.145643,-1.223823,67.120111,-6.809647,39.318524,-47.026746,41.196835,-46.189056
1911036789567798620!,talented-antique-butterfly,0.160000,1.035701,-0.247804,0.077249,0.037448,0.474438,-0.880289,-3.602600,-4.856363,-2.550923,-1.322708,-2.059898,-1.110197,67.350321,-6.960251,39.314830,-47.105291,41.159562,-46.688092
1911036789567798620!,talented-antique-butterfly,0.170000,1.000126,-0.295472,0.052884,0.025048,0.454312,-0.890843,-3.518450,-4.679498,-2.328022,-1.161387,-1.967330,-1.003299,67.107135,-6.977065,39.016766,-46.887174,40.832658,-46.712741
1911036789567798620!,talented-antique-butterfly,0.180000,0.965385,-0.341375,0.030745,0.014221,0.435133,-0.900366,-3.433046,-4.502603,-2.102993,-1.006731,-1.869274,-0.903391,66.548291,-6.901187,38.531433,-46.474492,40.323165,-46.407922
