ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
215214089577207455!,great-devious-beetle,0.000000,2.047652,-1.165329,1.483122,0.224385,0.000000,0.000000,0.000000,0.000000,-1277.803176,-607.055298
215214089577207455!,great-devious-beetle,0.010000,2.024338,-1.188087,1.485001,0.211597,-4.680554,-4.516379,0.366431,-2.571636,-18.352346,-94.610966
215214089577207455!,great-devious-beetle,0.020000,1.972599,-1.232711,1.488303,0.186958,-5.664723,-4.391919,0.296262,-2.358432,77.877774,-51.540420
215214089577207455!,great-devious-beetle,0.030000,1.912771,-1.274102,1.490860,0.165340,-6.291776,-3.879421,0.218608,-1.971179,79.560029,-46.129166
215214089577207455!,great-devious-beetle,0.040000,1.847075,-1.310143,1.492740,0.147405,-6.834591,-3.325268,0.160440,-1.624749,73.931415,-43.528619
215214089577207455!,great-devious-beetle,0.050000,1.776260,-1.340576,1.494123,0.132651,-7.313868,-2.758936,0.118573,-1.335552,67.811302,-40.836709
215214089577207455!,great-devious-beetle,0.060000,1.700973,-1.365313,1.495152,0.120499,-7.727809,-2.187115,0.088999,-1.104300,61.636278,-37.744593
215214089577207455!,great-devious-beetle,0.070000,1.621887,-1.384333,1.495934,0.110370,-8.072116,-1.616491,0.068652,-0.930499,55.334761,-34.211424
215214089577207455!,great-devious-beetle,0.080000,1.539714,-1.397687,1.496549,0.101692,-8.342644,-1.055254,0.055278,-0.813490,48.838746,-30.261852
215214089577207455!,great-devious-beetle,0.090000,1.455190,-1.405514,1.497058,0.093902,-8.536371,-0.512666,0.047190,-0.752340,42.130727,-25.964470
215214089577207455!,great-devious-beetle,0.100000,1.369131,-1.408074,1.497508,0.086422,-8.652393,0.001652,0.043011,-0.745284,35.272102,-21.413126
215214089577207455!,great-devious-beetle,0.110000,1.282321,-1.405704,1.497933,0.078719,-8.691782,0.478500,0.041517,-0.790008,28.330398,-16.743814
215214089577207455!,great-devious-beetle,0.120000,1.195521,-1.398806,1.498351,0.070307,-8.657978,0.909659,0.041459,-0.883566,21.405441,-12.106300
215214089577207455!,great-devious-beetle,0.130000,1.109421,-1.387857,1.498770,0.060730,-8.556615,1.288530,0.041430,-1.022441,14.613345,-7.649874
215214089577207455!,great-devious-beetle,0.140000,1.024645,-1.373406,1.499181,0.049555,-8.395372,1.610561,0.039745,-1.202424,8.086687,-3.504486
215214089577207455!,great-devious-beetle,0.150000,0.941742,-1.356014,1.499558,0.036409,-8.183358,1.873330,0.034448,-1.418788,1.945248,0.223280
215214089577207455!,great-devious-beetle,0.160000,0.861164,-1.336268,1.499854,0.020963,-7.930599,2.076577,0.023291,-1.666383,-3.704561,3.460992
215214089577207455!,great-devious-beetle,0.170000,0.783267,-1.314761,1.499997,0.002925,-7.647478,2.222001,0.003783,-1.939753,-8.776339,6.172347
215214089577207455!,great-devious-beetle,0.180000,0.708306,-1.292070,1.499893,-0.017947,-7.344237,2.312929,-0.026723,-2.233295,-13.203889,8.357127
215214089577207455!,great-devious-beetle,0.190000,0.636435,-1.268718,1.499417,-0.041826,-7.030262,2.353742,-0.070892,-2.541400,-16.964525,10.033530
