ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1530822626579024061!,great-piquant-bumblebee,0.000000,1.533042,-1.212485,0.000000,-1.212485,0.000000,0.000000,0.000000,0.000000,-33.755918,80.806504
1530822626579024061!,great-piquant-bumblebee,0.010000,1.529404,-1.208810,0.000000,-1.208810,-0.727498,0.734957,0.000000,0.734957,-29.389633,71.585129
1530822626579024061!,great-piquant-bumblebee,0.020000,1.518956,-1.198255,0.000000,-1.198255,-1.360895,1.374848,0.000000,1.374848,-25.481283,63.330892
1530822626579024061!,great-piquant-bumblebee,0.030000,1.502581,-1.181712,0.000000,-1.181712,-1.910061,1.929644,0.000000,1.929644,-21.985334,55.947622
1530822626579024061!,great-piquant-bumblebee,0.040000,1.481073,-1.159984,0.000000,-1.159984,-2.383883,2.408323,0.000000,2.408323,-18.860736,49.348627
1530822626579024061!,great-piquant-bumblebee,0.050000,1.455143,-1.133788,0.000000,-1.133788,-2.790364,2.818972,0.000000,2.818972,-16.070473,43.455733
1530822626579024061!,great-piquant-bumblebee,0.060000,1.425462,-1.103803,0.000000,-1.103803,-3.136711,3.168869,0.000000,3.168869,-13.581682,38.199531
1530822626579024061!,great-piquant-bumblebee,0.070000,1.392608,-1.070612,0.000000,-1.070612,-3.429419,3.464579,0.000000,3.464579,-11.364316,33.516565
1530822626579024061!,great-piquant-bumblebee,0.080000,1.357081,-1.034721,0.000000,-1.034721,-3.674340,3.712010,0.000000,3.712010,-9.391039,29.349103
1530822626579024061!,great-piquant-bumblebee,0.090000,1.319324,-0.996577,0.000000,-0.996577,-3.876733,3.916478,0.000000,3.916478,-7.637167,25.645014
1530822626579024061!,great-piquant-bumblebee,0.100000,1.279734,-0.956581,0.000000,-0.956581,-4.041327,4.082760,0.000000,4.082760,-6.080476,22.357359
1530822626579024061!,great-piquant-bumblebee,0.110000,1.238664,-0.915089,0.000000,-0.915089,-4.172372,4.215148,0.000000,4.215148,-4.700961,19.443895
1530822626579024061!,great-piquant-bumblebee,0.120000,1.196428,-0.872421,0.000000,-0.872421,-4.273686,4.317501,0.000000,4.317501,-3.480618,16.866590
1530822626579024061!,great-piquant-bumblebee,0.130000,1.153310,-0.828860,0.000000,-0.828860,-4.348699,4.393283,0.000000,4.393283,-2.403226,14.591192
1530822626579024061!,great-piquant-bumblebee,0.140000,1.109556,-0.784657,0.000000,-0.784657,-4.400493,4.445608,0.000000,4.445608,-1.454172,12.586839
1530822626579024061!,great-piquant-bumblebee,0.150000,1.065387,-0.740036,0.000000,-0.740036,-4.431833,4.477269,0.000000,4.477269,-0.620290,10.825721
1530822626579024061!,great-piquant-bumblebee,0.160000,1.020998,-0.695191,0.000000,-0.695191,-4.445201,4.490774,0.000000,4.490774,0.110287,9.282780
1530822626579024061!,great-piquant-bumblebee,0.170000,0.976559,-0.650297,0.000000,-0.650297,-4.442824,4.488373,0.000000,4.488373,0.748250,7.935434
1530822626579024061!,great-piquant-bumblebee,0.180000,0.932219,-0.605503,0.000000,-0.605503,-4.426698,4.472082,0.000000,4.472082,1.303233,6.763337
1530822626579024061!,great-piquant-bumblebee,0.190000,0.888111,-0.560943,0.000000,-0.560943,-4.398611,4.443707,0.000000,4.443707,1.783917,5.748156
1530822626579024061!,great-piquant-bumblebee,0.200000,0.844349,-0.516731,0.000000,-0.516731,-4.360165,4.404866,0.000000,4.404866,2.198122,4.873378
1530822626579024061!,great-piquant-bumblebee,0.210000,0.801030,-0.472968,0.000000,-0.472968,-4.312791,4.357007,0.000000,4.357007,2.552889,4.124126
1530822626579024061!,great-piquant-bumblebee,0.220000,0.758240,-0.429740,0.000000,-0.429740,-4.257772,4.301424,0.000000,4.301424,2.854563,3.487006
1530822626579024061!,great-piquant-bumblebee,0.230000,0.716053,-0.387120,0.000000,-0.387120,-4.196251,4.239272,0.000000,4.239272,3.108856,2.949953
1530822626579024061!,great-piquant-bumblebee,0.240000,0.674530,-0.345172,0.000000,-0.345172,-4.129250,4.171584,0.000000,4.171584,3.320908,2.502108
1530822626579024061!,great-piquant-bumblebee,0.250000,0.633724,-0.303947,0.000000,-0.303947,-4.057679,4.099279,0.000000,4.099279,3.495349,2.133698
1530822626579024061!,great-piquant-bumblebee,0.260000,0.593678,-0.263491,0.000000,-0.263491,-3.982348,4.023176,0.000000,4.023176,3.636344,1.835925
1530822626579024061!,great-piquant-bumblebee,0.270000,0.554429,-0.223840,0.000000,-0.223840,-3.903979,3.944003,0.000000,3.944003,3.747638,1.600876
1530822626579024061!,great-piquant-bumblebee,0.280000,0.515995,-0.185012,0.000000,-0.185012,-3.823210,3.862407,0.000000,3.862407,3.832751,1.421123
1530822626579024061!,great-piquant-bumblebee,0.290000,0.478384,-0.147015,0.000000,-0.147015,-3.740608,3.778958,0.000000,3.778958,3.894916,1.289834
1530822626579024061!,great-piquant-bumblebee,0.300000,0.441612,-0.109866,0.000000,-0.109866,-3.656666,3.694155,0.000000,3.694155,3.936825,1.201322
1530822626579024061!,great-piquant-bumblebee,0.310000,0.405691,-0.073577,0.000000,-0.073577,-3.571821,3.608440,0.000000,3.608440,3.960894,1.150490
1530822626579024061!,great-piquant-bumblebee,0.320000,0.370629,-0.038155,0.000000,-0.038155,-3.486456,3.522201,0.000000,3.522201,3.969285,1.132769
1530822626579024061!,great-piquant-bumblebee,0.330000,0.336431,-0.003606,0.000000,-0.003606,-3.400912,3.435779,0.000000,3.435779,3.963936,1.144067
1530822626579024061!,great-piquant-bumblebee,0.340000,0.303097,0.030070,0.000000,0.030070,-3.315482,3.349473,0.000000,3.349473,3.946581,1.180719
1530822626579024061!,great-piquant-bumblebee,0.350000,0.270626,0.062873,0.000000,0.062873,-3.230426,3.263545,0.000000,3.263545,3.918774,1.239446
1530822626579024061!,great-piquant-bumblebee,0.360000,0.239015,0.094808,0.000000,0.094808,-3.145970,3.178223,0.000000,3.178223,3.881905,1.317311
1530822626579024061!,great-piquant-bumblebee,0.370000,0.208259,0.125880,0.000000,0.125880,-3.062308,3.093704,0.000000,3.093704,3.837217,1.411690
1530822626579024061!,great-piquant-bumblebee,0.380000,0.178348,0.156097,0.000000,0.156097,-2.979610,3.010157,0.000000,3.010157,3.785821,1.520235
1530822626579024061!,great-piquant-bumblebee,0.390000,0.149260,0.185483,0.000000,0.185483,-2.898019,2.927730,0.000000,2.927730,3.728925,1.640397
1530822626579024061!,great-piquant-bumblebee,0.400000,0.120979,0.214054,0.000000,0.214054,-2.817654,2.846541,0.000000,2.846541,3.667450,1.770230
1530822626579024061!,great-piquant-bumblebee,0.410000,0.093493,0.241822,0.000000,0.241822,-2.738614,2.766691,0.000000,2.766691,3.602176,1.908085
1530822626579024061!,great-piquant-bumblebee,0.420000,0.066787,0.268802,0.000000,0.268802,-2.660981,2.688262,0.000000,2.688262,3.533797,2.052498
1530822626579024061!,great-piquant-bumblebee,0.430000,0.040845,0.295010,0.000000,0.295010,-2.584821,2.611322,0.000000,2.611322,3.462926,2.202174
1530822626579024061!,great-piquant-bumblebee,0.440000,0.015654,0.320459,0.000000,0.320459,-2.510189,2.535925,0.000000,2.535925,3.390108,2.355962
1530822626579024061!,great-piquant-bumblebee,0.450000,-0.008803,0.345167,0.000000,0.345167,-2.437127,2.462113,0.000000,2.462113,3.315822,2.512850
1530822626579024061!,great-piquant-bumblebee,0.460000,-0.032542,0.369150,0.000000,0.369150,-2.365665,2.389918,0.000000,2.389918,3.240494,2.671940
1530822626579024061!,great-piquant-bumblebee,0.470000,-0.055580,0.392424,0.000000,0.392424,-2.295827,2.319364,0.000000,2.319364,3.164494,2.832447
1530822626579024061!,great-piquant-bumblebee,0.480000,-0.077933,0.415005,0.000000,0.415005,-2.227626,2.250465,0.000000,2.250465,3.088152,2.993679
