ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
513123235599696094!,lush-impartial-bumblebee,0.000000,-1.982134,0.524272,0.000000,0.524272,0.000000,0.000000,0.000000,0.000000,-7.746548,-105.808394,42.926111
513123235599696094!,lush-impartial-bumblebee,0.010000,-1.976338,0.527209,0.000000,0.527209,1.159221,0.587287,0.000000,0.587287,-7.193095,-93.337510,38.930641
513123235599696094!,lush-impartial-bumblebee,0.020000,-1.959689,0.535643,0.000000,0.535643,2.168498,1.098609,0.000000,1.098609,-6.697688,-82.174572,35.354215
513123235599696094!,lush-impartial-bumblebee,0.030000,-1.933597,0.548862,0.000000,0.548862,3.043557,1.541934,0.000000,1.541934,-6.254555,-72.189520,32.155165
513123235599696094!,lush-impartial-bumblebee,0.040000,-1.899325,0.566225,0.000000,0.566225,3.798561,1.924436,0.000000,1.924436,-5.858493,-63.265114,29.295928
513123235599696094!,lush-impartial-bumblebee,0.050000,-1.858007,0.587157,0.000000,0.587157,4.446263,2.252576,0.000000,2.252576,-5.504810,-55.295630,26.742634
513123235599696094!,lush-impartial-bumblebee,0.060000,-1.810658,0.611146,0.000000,0.611146,4.998143,2.532170,0.000000,2.532170,-5.189276,-48.185744,24.464741
513123235599696094!,lush-impartial-bumblebee,0.070000,-1.758184,0.637730,0.000000,0.637730,5.464537,2.768456,0.000000,2.768456,-4.908076,-41.849512,22.434714
513123235599696094!,lush-impartial-bumblebee,0.080000,-1.701399,0.666499,0.000000,0.666499,5.854748,2.966146,0.000000,2.966146,-4.657773,-36.209458,20.627731
513123235599696094!,lush-impartial-bumblebee,0.090000,-1.641030,0.697083,0.000000,0.697083,6.177146,3.129480,0.000000,3.129480,-4.435266,-31.195748,19.021419
513123235599696094!,lush-impartial-bumblebee,0.100000,-1.577726,0.729154,0.000000,0.729154,6.439261,3.262273,0.000000,3.262273,-4.237763,-26.745434,17.595610
513123235599696094!,lush-impartial-bumblebee,0.110000,-1.512078,0.762413,0.000000,0.762413,6.647868,3.367958,0.000000,3.367958,-4.062759,-22.802089,16.332226
513123235599696094!,lush-impartial-bumblebee,0.120000,-1.444610,0.796594,0.000000,0.796594,6.809062,3.449622,0.000000,3.449622,-3.907989,-19.314685,15.214918
513123235599696094!,lush-impartial-bumblebee,0.130000,-1.375774,0.831468,0.000000,0.831468,6.928325,3.510044,0.000000,3.510044,-3.771398,-16.236895,14.228843
513123235599696094!,lush-impartial-bumblebee,0.140000,-1.305969,0.866832,0.000000,0.866832,7.010583,3.551717,0.000000,3.551717,-3.651128,-13.526872,13.360595
513123235599696094!,lush-impartial-bumblebee,0.150000,-1.235545,0.902511,0.000000,0.902511,7.060256,3.576883,0.000000,3.576883,-3.545502,-11.146814,12.598063
513123235599696094!,lush-impartial-bumblebee,0.160000,-1.164807,0.938348,0.000000,0.938348,7.081313,3.587551,0.000000,3.587551,-3.453005,-9.062583,11.930309
513123235599696094!,lush-impartial-bumblebee,0.170000,-1.094020,0.974211,0.000000,0.974211,7.077310,3.585523,0.000000,3.585523,-3.372268,-7.243358,11.347458
513123235599696094!,lush-impartial-bumblebee,0.180000,-1.023413,1.009981,0.000000,1.009981,7.051434,3.572413,0.000000,3.572413,-3.302058,-5.661327,10.840601
513123235599696094!,lush-impartial-bumblebee,0.190000,-0.953187,1.045560,0.000000,1.045560,7.006536,3.549667,0.000000,3.549667,-3.241262,-4.291415,10.401703
513123235599696094!,lush-impartial-bumblebee,0.200000,-0.883511,1.080859,0.000000,1.080859,6.945167,3.518576,0.000000,3.518576,-3.188877,-3.111025,10.023525
513123235599696094!,lush-impartial-bumblebee,0.210000,-0.814533,1.115805,0.000000,1.115805,6.869605,3.480295,0.000000,3.480295,-3.144000,-2.099813,9.699549
513123235599696094!,lush-impartial-bumblebee,0.220000,-0.746380,1.150333,0.000000,1.150333,6.781885,3.435854,0.000000,3.435854,-3.105818,-1.239476,9.423911
513123235599696094!,lush-impartial-bumblebee,0.230000,-0.679158,1.184389,0.000000,1.184389,6.683821,3.386173,0.000000,3.386173,-3.073602,-0.513558,9.191339
513123235599696094!,lush-impartial-bumblebee,0.240000,-0.612958,1.217927,0.000000,1.217927,6.577029,3.332069,0.000000,3.332069,-3.046696,0.092724,8.997096
513123235599696094!,lush-impartial-bumblebee,0.250000,-0.547857,1.250909,0.000000,1.250909,6.462947,3.274273,0.000000,3.274273,-3.024509,0.592648,8.836928
513123235599696094!,lush-impartial-bumblebee,0.260000,-0.483918,1.283302,0.000000,1.283302,6.342855,3.213431,0.000000,3.213431,-3.006514,0.998127,8.707019
513123235599696094!,lush-impartial-bumblebee,0.270000,-0.421194,1.315079,0.000000,1.315079,6.217887,3.150120,0.000000,3.150120,-2.992236,1.319850,8.603944
513123235599696094!,lush-impartial-bumblebee,0.280000,-0.359727,1.346219,0.000000,1.346219,6.089051,3.084848,0.000000,3.084848,-2.981250,1.567399,8.524633
513123235599696094!,lush-impartial-bumblebee,0.290000,-0.299551,1.376706,0.000000,1.376706,5.957238,3.018069,0.000000,3.018069,-2.973175,1.749366,8.466334
513123235599696094!,lush-impartial-bumblebee,0.300000,-0.240693,1.406525,0.000000,1.406525,5.823238,2.950182,0.000000,2.950182,-2.967668,1.873448,8.426581
513123235599696094!,lush-impartial-bumblebee,0.310000,-0.183170,1.435667,0.000000,1.435667,5.687745,2.881538,0.000000,2.881538,-2.964424,1.946537,8.403164
513123235599696094!,lush-impartial-bumblebee,0.320000,-0.126996,1.464126,0.000000,1.464126,5.551374,2.812450,0.000000,2.812450,-2.963170,1.974806,8.394107
513123235599696094!,lush-impartial-bumblebee,0.330000,-0.072179,1.491898,0.000000,1.491898,5.414663,2.743189,0.000000,2.743189,-2.963659,1.963779,8.397640
513123235599696094!,lush-impartial-bumblebee,0.340000,-0.018722,1.518980,0.000000,1.518980,5.278085,2.673995,0.000000,2.673995,-2.965673,1.918398,8.412179
513123235599696094!,lush-impartial-bumblebee,0.350000,0.033377,1.545375,0.000000,1.545375,5.142052,2.605078,0.000000,2.605078,-2.969016,1.843083,8.436309
513123235599696094!,lush-impartial-bumblebee,0.360000,0.084122,1.571083,0.000000,1.571083,5.006925,2.536619,0.000000,2.536619,-2.973511,1.741784,8.468763
513123235599696094!,lush-impartial-bumblebee,0.370000,0.133520,1.596110,0.000000,1.596110,4.873015,2.468778,0.000000,2.468778,-2.979003,1.618026,8.508414
513123235599696094!,lush-impartial-bumblebee,0.380000,0.181584,1.620460,0.000000,1.620460,4.740594,2.401690,0.000000,2.401690,-2.985353,1.474960,8.554250
513123235599696094!,lush-impartial-bumblebee,0.390000,0.228325,1.644140,0.000000,1.644140,4.609893,2.335474,0.000000,2.335474,-2.992434,1.315397,8.605371
513123235599696094!,lush-impartial-bumblebee,0.400000,0.273759,1.667158,0.000000,1.667158,4.481110,2.270230,0.000000,2.270230,-3.000136,1.141848,8.660973
513123235599696094!,lush-impartial-bumblebee,0.410000,0.317904,1.689522,0.000000,1.689522,4.354414,2.206043,0.000000,2.206043,-3.008360,0.956547,8.720341
513123235599696094!,lush-impartial-bumblebee,0.420000,0.360777,1.711243,0.000000,1.711243,4.229946,2.142985,0.000000,2.142985,-3.017016,0.761486,8.782835
513123235599696094!,lush-impartial-bumblebee,0.430000,0.402398,1.732329,0.000000,1.732329,4.107824,2.081115,0.000000,2.081115,-3.026028,0.558434,8.847890
513123235599696094!,lush-impartial-bumblebee,0.440000,0.442790,1.752792,0.000000,1.752792,3.988142,2.020482,0.000000,2.020482,-3.035324,0.348969,8.914999
513123235599696094!,lush-impartial-bumblebee,0.450000,0.481973,1.772643,0.000000,1.772643,3.870980,1.961124,0.000000,1.961124,-3.044842,0.134486,8.983716
513123235599696094!,lush-impartial-bumblebee,0.460000,0.519970,1.791894,0.000000,1.791894,3.756396,1.903074,0.000000,1.903074,-3.054529,-0.083772,9.053642
