ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1456769048765912847!,thoughtful-ruddy-butterfly,0.000000,-1.806083,-1.588326,-0.943969,0.216323,-0.499823,-0.013316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.354206,105.627135,80.094265
1456769048765912847!,thoughtful-ruddy-butterfly,0.010000,-1.807920,-1.584394,-0.943316,0.219064,-0.499858,-0.011901,-0.366368,0.785317,0.130994,0.546874,-0.006725,0.282451,92.055752,96.692133,37.664179
1456769048765912847!,thoughtful-ruddy-butterfly,0.020000,-1.811895,-1.573535,-0.941353,0.227064,-0.499939,-0.007786,-0.426853,1.384932,0.263530,1.051150,-0.008410,0.540022,88.158229,90.600549,17.155284
1456769048765912847!,thoughtful-ruddy-butterfly,0.030000,-1.815737,-1.557187,-0.938023,0.239927,-0.499999,-0.001184,-0.339266,1.880635,0.404635,1.517312,-0.001844,0.778862,84.512052,85.936293,7.164263
1456769048765912847!,thoughtful-ruddy-butterfly,0.040000,-1.818333,-1.536191,-0.933213,0.257286,-0.499940,0.007737,-0.178622,2.311484,0.559750,1.947081,0.015510,1.002160,81.023820,82.013634,2.388329
1456769048765912847!,thoughtful-ruddy-butterfly,0.050000,-1.819133,-1.511095,-0.926758,0.278783,-0.499645,0.018831,0.018442,2.696873,0.732907,2.340664,0.045660,1.211488,77.621313,78.479519,0.336004
1456769048765912847!,thoughtful-ruddy-butterfly,0.060000,-1.817865,-1.482302,-0.918460,0.304055,-0.498977,0.031963,0.233064,3.046630,0.926836,2.697325,0.090156,1.407417,74.248455,75.141051,-0.178204
1456769048765912847!,thoughtful-ruddy-butterfly,0.070000,-1.814409,-1.450138,-0.908103,0.332728,-0.497786,0.047001,0.454532,3.365741,1.143045,3.015741,0.150113,1.589844,70.864681,71.886607,0.264318
1456769048765912847!,thoughtful-ruddy-butterfly,0.080000,-1.808732,-1.414895,-0.895458,0.364411,-0.495912,0.063807,0.675874,3.656621,1.381891,3.294240,0.226220,1.758187,67.445093,68.649832,1.360113
1456769048765912847!,thoughtful-ruddy-butterfly,0.090000,-1.800868,-1.376846,-0.880299,0.398698,-0.493191,0.082238,0.891873,3.920285,1.642672,3.531017,0.318739,1.911520,63.980522,65.393151,2.931264
1456769048765912847!,thoughtful-ruddy-butterfly,0.100000,-1.790900,-1.336272,-0.862419,0.435146,-0.489458,0.102129,1.098279,4.156990,1.923680,3.724360,0.427476,2.048693,60.477343,62.100314,4.857579
