ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
762413070026227429!,thoughtful-zippy-butterfly,0.000000,1.410898,-0.725682,0.083029,0.769899,-0.273032,0.418872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.539738,156.906071,-34.878483,-207.526898
762413070026227429!,thoughtful-zippy-butterfly,0.010000,1.414728,-0.720505,0.082233,0.770957,-0.272881,0.418970,0.763887,1.035062,-0.158846,0.210678,0.030370,0.019780,73.304746,88.916490,1.291849,-95.631608
762413070026227429!,thoughtful-zippy-butterfly,0.020000,1.423631,-0.707181,0.079697,0.773981,-0.272586,0.419162,1.014350,1.628977,-0.348071,0.392782,0.028724,0.018680,41.072500,58.027202,17.292867,-43.844749
762413070026227429!,thoughtful-zippy-butterfly,0.030000,1.433869,-0.688929,0.075193,0.778723,-0.272384,0.419293,1.031463,2.019713,-0.552219,0.553623,0.012132,0.007881,27.823020,43.798063,24.160934,-19.037294
762413070026227429!,thoughtful-zippy-butterfly,0.040000,1.443744,-0.667265,0.068609,0.784976,-0.272384,0.419293,0.942577,2.312033,-0.764993,0.695126,-0.011516,-0.007481,23.252381,37.110126,26.858606,-6.405195
762413070026227429!,thoughtful-zippy-butterfly,0.050000,1.452490,-0.642935,0.059869,0.792546,-0.272637,0.419129,0.805412,2.552904,-0.983978,0.816939,-0.038440,-0.025005,22.722325,33.881111,27.608816,0.653166
762413070026227429!,thoughtful-zippy-butterfly,0.060000,1.459755,-0.616341,0.048910,0.801234,-0.273165,0.418785,0.646414,2.763580,-1.208224,0.917747,-0.066747,-0.043538,24.123386,32.277410,27.407244,5.070066
762413070026227429!,thoughtful-zippy-butterfly,0.070000,1.465383,-0.587736,0.035683,0.810821,-0.273979,0.418253,0.478118,2.953754,-1.437125,0.995860,-0.095412,-0.062500,26.476033,31.470276,26.701418,8.138390
762413070026227429!,thoughtful-zippy-butterfly,0.080000,1.469308,-0.557300,0.020139,0.821072,-0.275080,0.417530,0.306893,3.127837,-1.669924,1.049485,-0.123836,-0.081586,29.308253,31.082976,25.693128,10.414067
762413070026227429!,thoughtful-zippy-butterfly,0.090000,1.471521,-0.525183,0.002242,0.831733,-0.276463,0.416615,0.136455,3.287946,-1.905490,1.076914,-0.151620,-0.100614,32.368666,30.934584,24.479127,12.136870
762413070026227429!,thoughtful-zippy-butterfly,0.100000,1.472040,-0.491515,-0.018029,0.842536,-0.278122,0.415509,-0.030692,3.435127,-2.142258,1.076612,-0.178494,-0.119475,35.507998,30.934986,23.108931,13.402031
762413070026227429!,thoughtful-zippy-butterfly,0.110000,1.470911,-0.456420,-0.040680,0.853195,-0.280047,0.414215,-0.192616,3.569986,-2.378225,1.047300,-0.204274,-0.138108,38.622764,31.034517,21.612746,14.243480
762413070026227429!,thoughtful-zippy-butterfly,0.120000,1.468195,-0.420014,-0.065693,0.863415,-0.282225,0.412733,-0.347708,3.692982,-2.610988,0.988028,-0.228849,-0.156486,41.630596,31.201433,20.013985,14.671662
762413070026227429!,thoughtful-zippy-butterfly,0.130000,1.463969,-0.382410,-0.093022,0.872891,-0.284646,0.411068,-0.494609,3.804583,-2.837802,0.898243,-0.252166,-0.174614,44.460025,31.411974,18.334648,14.690738
762413070026227429!,thoughtful-zippy-butterfly,0.140000,1.458330,-0.343765,-0.122555,0.881307,-0.287290,0.409224,-0.632259,3.905283,-3.055695,0.777977,-0.274329,-0.192589,47.049161,31.648082,16.597290,14.304811
762413070026227429!,thoughtful-zippy-butterfly,0.150000,1.451372,-0.304185,-0.154190,0.888364,-0.290147,0.407203,-0.759783,3.995783,-3.261496,0.627659,-0.295364,-0.210458,49.337039,31.888736,14.827204,13.529233
762413070026227429!,thoughtful-zippy-butterfly,0.160000,1.443194,-0.263768,-0.187791,0.893767,-0.293207,0.405006,-0.876643,4.076899,-3.451966,0.448230,-0.315324,-0.228281,51.270762,32.115062,13.049763,12.383998
762413070026227429!,thoughtful-zippy-butterfly,0.170000,1.433903,-0.222600,-0.223193,0.897235,-0.296458,0.402632,-0.982670,4.149555,-3.623898,0.241151,-0.334284,-0.246134,52.806045,32.309962,11.289842,10.894170
