ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2105873959782281911!,thoughtful-antique-butterfly,0.000000,1.246422,-0.472507,-0.146302,0.962875,-0.185296,0.464398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.969381,381.480699,-97.318795,-211.473141,-18.757073,558.251436
2105873959782281911!,thoughtful-antique-butterfly,0.010000,1.228157,-0.488130,-0.148734,0.962446,-0.186587,0.463881,-3.663308,-3.103915,-0.484253,-0.086346,-0.257473,-0.103563,40.072867,170.031056,-40.872111,-93.575914,-5.658176,252.333921
2105873959782281911!,thoughtful-antique-butterfly,0.020000,1.182838,-0.525516,-0.154769,0.961363,-0.189767,0.462589,-5.408888,-4.348539,-0.720536,-0.130862,-0.377648,-0.154922,14.828875,72.093195,-15.385803,-38.666970,-0.303888,110.418583
2105873959782281911!,thoughtful-antique-butterfly,0.030000,1.124447,-0.570950,-0.162571,0.959928,-0.193820,0.460905,-6.266566,-4.720337,-0.837791,-0.156336,-0.432170,-0.181737,2.827941,26.284271,-4.575610,-12.652458,0.998858,43.405103
2105873959782281911!,thoughtful-antique-butterfly,0.040000,1.059653,-0.618078,-0.171232,0.958285,-0.198253,0.459016,-6.686931,-4.696415,-0.892957,-0.172258,-0.453852,-0.196023,-2.924760,4.756904,-0.427707,-0.180216,0.602624,11.334346
2105873959782281911!,thoughtful-antique-butterfly,0.050000,0.991797,-0.664066,-0.180268,0.956509,-0.202816,0.457018,-6.881999,-4.499574,-0.913578,-0.182976,-0.458594,-0.203516,-5.686670,-5.386351,0.811465,5.863508,-0.357678,-4.253396
2105873959782281911!,thoughtful-antique-butterfly,0.060000,0.922610,-0.707713,-0.189404,0.954642,-0.207380,0.454965,-6.955338,-4.232017,-0.913808,-0.190604,-0.454419,-0.207131,-6.993134,-10.171097,0.854517,8.818497,-1.396231,-11.999941
2105873959782281911!,thoughtful-antique-butterfly,0.070000,0.853043,-0.748558,-0.198477,0.952708,-0.211879,0.452888,-6.958736,-3.940176,-0.901366,-0.196231,-0.445563,-0.208452,-7.572049,-12.421560,0.469025,10.261985,-2.323349,-15.973834
2105873959782281911!,thoughtful-antique-butterfly,0.080000,0.783656,-0.786468,-0.207385,0.950725,-0.216277,0.450804,-6.918745,-3.645035,-0.880774,-0.200468,-0.434401,-0.208408,-7.770664,-13.463588,-0.007937,10.942301,-3.075162,-18.096996
2105873959782281911!,thoughtful-antique-butterfly,0.090000,0.714809,-0.821460,-0.216062,0.948704,-0.220560,0.448724,-6.849499,-3.356066,-0.854922,-0.203714,-0.422369,-0.207606,-7.756636,-13.921036,-0.433646,11.217259,-3.638806,-19.281445
2105873959782281911!,thoughtful-antique-butterfly,0.100000,0.646757,-0.853617,-0.224465,0.946653,-0.224724,0.446653,-6.758970,-3.077556,-0.825827,-0.206273,-0.410408,-0.206488,-7.612873,-14.088943,-0.752506,11.260613,-4.021079,-19.963872
