ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1289893320764957283!,rebel-vivacious-beetle,0.000000,1.410898,-0.725682,1.998250,0.083649,0.000000,0.000000,0.000000,0.000000,1295.843566,381.283675
1289893320764957283!,rebel-vivacious-beetle,0.010000,1.410772,-0.715048,1.997764,0.094545,-0.027084,2.123281,-0.103093,2.178391,869.032579,234.503846
1289893320764957283!,rebel-vivacious-beetle,0.020000,1.409474,-0.686350,1.996187,0.123446,-0.238680,3.610083,-0.222527,3.598379,588.326689,139.405730
1289893320764957283!,rebel-vivacious-beetle,0.030000,1.405461,-0.644942,1.993259,0.164066,-0.569735,4.661453,-0.371851,4.517677,405.618230,79.926410
1289893320764957283!,rebel-vivacious-beetle,0.040000,1.397822,-0.594517,1.988707,0.212239,-0.959483,5.410552,-0.545029,5.106997,286.000672,43.573780
1289893320764957283!,rebel-vivacious-beetle,0.050000,1.386195,-0.537677,1.982339,0.265200,-1.363716,5.944595,-0.732583,5.475972,206.061333,21.674874
1289893320764957283!,rebel-vivacious-beetle,0.060000,1.370579,-0.476288,1.974057,0.321092,-1.754219,6.320747,-0.926172,5.694061,150.890970,8.604323
1289893320764957283!,rebel-vivacious-beetle,0.070000,1.351200,-0.411742,1.963834,0.378624,-2.114612,6.576984,-1.119288,5.805481,111.316022,0.863360
1289893320764957283!,rebel-vivacious-beetle,0.080000,1.328403,-0.345111,1.951703,0.436871,-2.436454,6.739267,-1.307012,5.839016,81.810980,-3.670368
1289893320764957283!,rebel-vivacious-beetle,0.090000,1.302596,-0.277247,1.937738,0.495149,-2.716378,6.826128,-1.485680,5.814125,59.075292,-6.269737
1289893320764957283!,rebel-vivacious-beetle,0.100000,1.274205,-0.208837,1.922045,0.552939,-2.954188,6.851507,-1.652624,5.744612,41.122481,-7.699094
1289893320764957283!,rebel-vivacious-beetle,0.110000,1.243645,-0.140446,1.904755,0.609843,-3.151625,6.826448,-1.805996,5.640760,26.721806,-8.423934
1289893320764957283!,rebel-vivacious-beetle,0.120000,1.211312,-0.072537,1.886010,0.665556,-3.311567,6.760080,-1.944619,5.510538,15.067568,-8.735575
1289893320764957283!,rebel-vivacious-beetle,0.130000,1.177566,-0.005489,1.865965,0.719843,-3.437492,6.660173,-2.067862,5.360281,5.589634,-8.823592
1289893320764957283!,rebel-vivacious-beetle,0.140000,1.142732,0.060394,1.844777,0.772526,-3.533109,6.533443,-2.175510,5.195075,-2.150897,-8.817175
1289893320764957283!,rebel-vivacious-beetle,0.150000,1.107099,0.124869,1.822605,0.823476,-3.602099,6.385726,-2.267644,5.018993,-8.516067,-8.808427
1289893320764957283!,rebel-vivacious-beetle,0.160000,1.070918,0.187748,1.799604,0.872597,-3.647936,6.222092,-2.344529,4.835252,-13.817006,-8.865301
