ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
433804059226867895!,lush-impartial-bumblebee,0.000000,1.246422,-0.472507,0.000000,-0.472507,0.000000,0.000000,0.000000,0.000000,3.154465,79.643466,-24.391890
433804059226867895!,lush-impartial-bumblebee,0.010000,1.241564,-0.475398,0.000000,-0.475398,-0.971667,-0.578147,0.000000,-0.578147,2.297886,68.126389,-19.679863
433804059226867895!,lush-impartial-bumblebee,0.020000,1.227609,-0.483701,0.000000,-0.483701,-1.817651,-1.081511,0.000000,-1.081511,1.531145,57.817221,-15.462033
433804059226867895!,lush-impartial-bumblebee,0.030000,1.205738,-0.496714,0.000000,-0.496714,-2.551132,-1.517935,0.000000,-1.517935,0.845308,48.595852,-11.689258
433804059226867895!,lush-impartial-bumblebee,0.040000,1.177032,-0.513794,0.000000,-0.513794,-3.183982,-1.894484,0.000000,-1.894484,0.232368,40.354597,-8.317482
433804059226867895!,lush-impartial-bumblebee,0.050000,1.142470,-0.534359,0.000000,-0.534359,-3.726897,-2.217521,0.000000,-2.217521,-0.314879,32.996624,-5.307086
433804059226867895!,lush-impartial-bumblebee,0.060000,1.102888,-0.557910,0.000000,-0.557910,-4.189515,-2.492781,0.000000,-2.492781,-0.803025,26.433289,-2.621803
433804059226867895!,lush-impartial-bumblebee,0.070000,1.059034,-0.584003,0.000000,-0.584003,-4.580509,-2.725424,0.000000,-2.725424,-1.238007,20.584769,-0.228975
433804059226867895!,lush-impartial-bumblebee,0.080000,1.011584,-0.612237,0.000000,-0.612237,-4.907678,-2.920091,0.000000,-2.920091,-1.625165,15.379251,1.900779
433804059226867895!,lush-impartial-bumblebee,0.090000,0.961138,-0.642252,0.000000,-0.642252,-5.178041,-3.080959,0.000000,-3.080959,-1.969312,10.752042,3.793927
433804059226867895!,lush-impartial-bumblebee,0.100000,0.908234,-0.673730,0.000000,-0.673730,-5.397908,-3.211780,0.000000,-3.211780,-2.274785,6.644828,5.474328
433804059226867895!,lush-impartial-bumblebee,0.110000,0.853352,-0.706385,0.000000,-0.706385,-5.572954,-3.315933,0.000000,-3.315933,-2.545494,3.005032,6.963491
433804059226867895!,lush-impartial-bumblebee,0.120000,0.796916,-0.739965,0.000000,-0.739965,-5.708279,-3.396452,0.000000,-3.396452,-2.784964,-0.214749,8.280813
433804059226867895!,lush-impartial-bumblebee,0.130000,0.739302,-0.774246,0.000000,-0.774246,-5.808467,-3.456065,0.000000,-3.456065,-2.996375,-3.057257,9.443779
433804059226867895!,lush-impartial-bumblebee,0.140000,0.680845,-0.809028,0.000000,-0.809028,-5.877635,-3.497220,0.000000,-3.497220,-3.182592,-5.561025,10.468156
433804059226867895!,lush-impartial-bumblebee,0.150000,0.621839,-0.844136,0.000000,-0.844136,-5.919480,-3.522118,0.000000,-3.522118,-3.346198,-7.760792,11.368155
433804059226867895!,lush-impartial-bumblebee,0.160000,0.562545,-0.879417,0.000000,-0.879417,-5.937320,-3.532733,0.000000,-3.532733,-3.489524,-9.687869,12.156587
433804059226867895!,lush-impartial-bumblebee,0.170000,0.503190,-0.914733,0.000000,-0.914733,-5.934129,-3.530834,0.000000,-3.530834,-3.614668,-11.370480,12.845001
433804059226867895!,lush-impartial-bumblebee,0.180000,0.443975,-0.949967,0.000000,-0.949967,-5.912577,-3.518010,0.000000,-3.518010,-3.723521,-12.834057,13.443800
433804059226867895!,lush-impartial-bumblebee,0.190000,0.385074,-0.985013,0.000000,-0.985013,-5.875052,-3.495683,0.000000,-3.495683,-3.817788,-14.101519,13.962361
433804059226867895!,lush-impartial-bumblebee,0.200000,0.326640,-1.019781,0.000000,-1.019781,-5.823696,-3.465126,0.000000,-3.465126,-3.899005,-15.193511,14.409132
433804059226867895!,lush-impartial-bumblebee,0.210000,0.268805,-1.054193,0.000000,-1.054193,-5.760424,-3.427479,0.000000,-3.427479,-3.968554,-16.128633,14.791722
433804059226867895!,lush-impartial-bumblebee,0.220000,0.211683,-1.088181,0.000000,-1.088181,-5.686946,-3.383759,0.000000,-3.383759,-4.027682,-16.923636,15.116985
433804059226867895!,lush-impartial-bumblebee,0.230000,0.155370,-1.121688,0.000000,-1.121688,-5.604793,-3.334878,0.000000,-3.334878,-4.077510,-17.593602,15.391091
433804059226867895!,lush-impartial-bumblebee,0.240000,0.099949,-1.154664,0.000000,-1.154664,-5.515329,-3.281646,0.000000,-3.281646,-4.119049,-18.152111,15.619596
433804059226867895!,lush-impartial-bumblebee,0.250000,0.045490,-1.187067,0.000000,-1.187067,-5.419769,-3.224788,0.000000,-3.224788,-4.153208,-18.611387,15.807501
433804059226867895!,lush-impartial-bumblebee,0.260000,-0.007953,-1.218866,0.000000,-1.218866,-5.319198,-3.164947,0.000000,-3.164947,-4.180814,-18.982557,15.959360
433804059226867895!,lush-impartial-bumblebee,0.270000,-0.060359,-1.250048,0.000000,-1.250048,-5.214576,-3.102697,0.000000,-3.102697,-4.202657,-19.276249,16.079519
433804059226867895!,lush-impartial-bumblebee,0.280000,-0.111692,-1.280591,0.000000,-1.280591,-5.106749,-3.038539,0.000000,-3.038539,-4.219396,-19.501314,16.171600
433804059226867895!,lush-impartial-bumblebee,0.290000,-0.161923,-1.310479,0.000000,-1.310479,-4.996466,-2.972921,0.000000,-2.972921,-4.231622,-19.665694,16.238854
433804059226867895!,lush-impartial-bumblebee,0.300000,-0.211031,-1.339698,0.000000,-1.339698,-4.884389,-2.906234,0.000000,-2.906234,-4.239864,-19.776511,16.284193
433804059226867895!,lush-impartial-bumblebee,0.310000,-0.258998,-1.368239,0.000000,-1.368239,-4.771103,-2.838829,0.000000,-2.838829,-4.244597,-19.840147,16.310229
433804059226867895!,lush-impartial-bumblebee,0.320000,-0.305816,-1.396096,0.000000,-1.396096,-4.657123,-2.771010,0.000000,-2.771010,-4.246246,-19.862326,16.319302
433804059226867895!,lush-impartial-bumblebee,0.330000,-0.351478,-1.423265,0.000000,-1.423265,-4.542900,-2.703047,0.000000,-2.703047,-4.245193,-19.848172,16.313512
433804059226867895!,lush-impartial-bumblebee,0.340000,-0.395982,-1.449745,0.000000,-1.449745,-4.428832,-2.635176,0.000000,-2.635176,-4.241780,-19.802277,16.294735
433804059226867895!,lush-impartial-bumblebee,0.350000,-0.439330,-1.475537,0.000000,-1.475537,-4.315265,-2.567602,0.000000,-2.567602,-4.236312,-19.728753,16.264653
433804059226867895!,lush-impartial-bumblebee,0.360000,-0.481527,-1.500645,0.000000,-1.500645,-4.202500,-2.500507,0.000000,-2.500507,-4.229062,-19.631277,16.224773
433804059226867895!,lush-impartial-bumblebee,0.370000,-0.522589,-1.525077,0.000000,-1.525077,-4.090798,-2.434044,0.000000,-2.434044,-4.220292,-19.513368,16.176532
433804059226867895!,lush-impartial-bumblebee,0.380000,-0.562542,-1.548849,0.000000,-1.548849,-3.980384,-2.368347,0.000000,-2.368347,-4.210252,-19.378376,16.121302
433804059226867895!,lush-impartial-bumblebee,0.390000,-0.601401,-1.571970,0.000000,-1.571970,-3.871443,-2.303526,0.000000,-2.303526,-4.199136,-19.228912,16.060151
433804059226867895!,lush-impartial-bumblebee,0.400000,-0.639181,-1.594449,0.000000,-1.594449,-3.764132,-2.239676,0.000000,-2.239676,-4.187116,-19.067300,15.994031
433804059226867895!,lush-impartial-bumblebee,0.410000,-0.675901,-1.616298,0.000000,-1.616298,-3.658586,-2.176875,0.000000,-2.176875,-4.174347,-18.895607,15.923785
433804059226867895!,lush-impartial-bumblebee,0.420000,-0.711579,-1.637526,0.000000,-1.637526,-3.554913,-2.115190,0.000000,-2.115190,-4.160964,-18.715665,15.850165
433804059226867895!,lush-impartial-bumblebee,0.430000,-0.746235,-1.658147,0.000000,-1.658147,-3.453203,-2.054672,0.000000,-2.054672,-4.147088,-18.529102,15.773835
433804059226867895!,lush-impartial-bumblebee,0.440000,-0.779889,-1.678172,0.000000,-1.678172,-3.353530,-1.995366,0.000000,-1.995366,-4.132827,-18.337355,15.695386
433804059226867895!,lush-impartial-bumblebee,0.450000,-0.812564,-1.697613,0.000000,-1.697613,-3.255949,-1.937305,0.000000,-1.937305,-4.118275,-18.141699,15.615336
433804059226867895!,lush-impartial-bumblebee,0.460000,-0.844279,-1.716484,0.000000,-1.716484,-3.160503,-1.880514,0.000000,-1.880514,-4.103516,-17.943254,15.534145
433804059226867895!,lush-impartial-bumblebee,0.470000,-0.875057,-1.734797,0.000000,-1.734797,-3.067223,-1.825012,0.000000,-1.825012,-4.088622,-17.743007,15.452218
433804059226867895!,lush-impartial-bumblebee,0.480000,-0.904920,-1.752565,0.000000,-1.752565,-2.976128,-1.770810,0.000000,-1.770810,-4.073660,-17.541827,15.369908
433804059226867895!,lush-impartial-bumblebee,0.490000,-0.933890,-1.769803,0.000000,-1.769803,-2.887229,-1.717915,0.000000,-1.717915,-4.058684,-17.340472,15.287527
433804059226867895!,lush-impartial-bumblebee,0.500000,-0.961989,-1.786522,0.000000,-1.786522,-2.800527,-1.666327,0.000000,-1.666327,-4.043745,-17.139606,15.205346
433804059226867895!,lush-impartial-bumblebee,0.510000,-0.989239,-1.802736,0.000000,-1.802736,-2.716017,-1.616043,0.000000,-1.616043,-4.028884,-16.939804,15.123600
433804059226867895!,lush-impartial-bumblebee,0.520000,-1.015662,-1.818458,0.000000,-1.818458,-2.633687,-1.567056,0.000000,-1.567056,-4.014141,-16.741565,15.042494
433804059226867895!,lush-impartial-bumblebee,0.530000,-1.041280,-1.833700,0.000000,-1.833700,-2.553521,-1.519357,0.000000,-1.519357,-3.999545,-16.545322,14.962204
433804059226867895!,lush-impartial-bumblebee,0.540000,-1.066114,-1.848477,0.000000,-1.848477,-2.475496,-1.472932,0.000000,-1.472932,-3.985125,-16.351443,14.882881
433804059226867895!,lush-impartial-bumblebee,0.550000,-1.090186,-1.862800,0.000000,-1.862800,-2.399587,-1.427766,0.000000,-1.427766,-3.970905,-16.160242,14.804655
433804059226867895!,lush-impartial-bumblebee,0.560000,-1.113517,-1.876681,0.000000,-1.876681,-2.325765,-1.383841,0.000000,-1.383841,-3.956903,-15.971986,14.727633
433804059226867895!,lush-impartial-bumblebee,0.570000,-1.136126,-1.890134,0.000000,-1.890134,-2.253997,-1.341139,0.000000,-1.341139,-3.943137,-15.786897,14.651906
433804059226867895!,lush-impartial-bumblebee,0.580000,-1.158035,-1.903170,0.000000,-1.903170,-2.184249,-1.299638,0.000000,-1.299638,-3.929621,-15.605159,14.577551
433804059226867895!,lush-impartial-bumblebee,0.590000,-1.179264,-1.915801,0.000000,-1.915801,-2.116484,-1.259318,0.000000,-1.259318,-3.916364,-15.426921,14.504628
433804059226867895!,lush-impartial-bumblebee,0.600000,-1.199832,-1.928039,0.000000,-1.928039,-2.050664,-1.220155,0.000000,-1.220155,-3.903377,-15.252304,14.433186
433804059226867895!,lush-impartial-bumblebee,0.610000,-1.219757,-1.939895,0.000000,-1.939895,-1.986750,-1.182125,0.000000,-1.182125,-3.890666,-15.081400,14.363264
433804059226867895!,lush-impartial-bumblebee,0.620000,-1.239060,-1.951380,0.000000,-1.951380,-1.924701,-1.145206,0.000000,-1.145206,-3.878237,-14.914278,14.294888
433804059226867895!,lush-impartial-bumblebee,0.630000,-1.257758,-1.962506,0.000000,-1.962506,-1.864475,-1.109371,0.000000,-1.109371,-3.866092,-14.750986,14.228080
433804059226867895!,lush-impartial-bumblebee,0.640000,-1.275870,-1.973282,0.000000,-1.973282,-1.806032,-1.074597,0.000000,-1.074597,-3.854234,-14.591554,14.162851
433804059226867895!,lush-impartial-bumblebee,0.650000,-1.293412,-1.983720,0.000000,-1.983720,-1.749328,-1.040858,0.000000,-1.040858,-3.842665,-14.435996,14.099207
433804059226867895!,lush-impartial-bumblebee,0.660000,-1.310402,-1.993829,0.000000,-1.993829,-1.694322,-1.008130,0.000000,-1.008130,-3.831383,-14.284311,14.037148
433804059226867895!,lush-impartial-bumblebee,0.670000,-1.326856,-2.003619,0.000000,-2.003619,-1.640972,-0.976386,0.000000,-0.976386,-3.820389,-14.136487,13.976668
433804059226867895!,lush-impartial-bumblebee,0.680000,-1.342791,-2.013101,0.000000,-2.013101,-1.589234,-0.945602,0.000000,-0.945602,-3.809680,-13.992501,13.917758
433804059226867895!,lush-impartial-bumblebee,0.690000,-1.358223,-2.022282,0.000000,-2.022282,-1.539068,-0.915753,0.000000,-0.915753,-3.799254,-13.852319,13.860405
