ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
856320609817478116!,talented-antique-butterfly,0.000000,-1.806083,-1.588326,-0.828146,-1.797224,-0.545810,-0.837909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.249642,107.209301,-157.704296,21.431335,-146.520089,143.520152
856320609817478116!,talented-antique-butterfly,0.010000,-1.805792,-1.581739,-0.829124,-1.796494,-0.547045,-0.837103,0.060439,1.314097,-0.196313,0.146439,-0.246799,0.161282,-46.958844,94.457254,-119.902912,10.289557,-108.473860,133.097269
856320609817478116!,talented-antique-butterfly,0.020000,-1.804374,-1.563131,-0.831525,-1.794575,-0.550392,-0.834906,0.229278,2.403207,-0.285740,0.238385,-0.422297,0.278389,-36.232844,83.659347,-92.073359,3.052938,-80.784245,123.267662
856320609817478116!,talented-antique-butterfly,0.030000,-1.800806,-1.534564,-0.834486,-1.791906,-0.555250,-0.831684,0.492519,3.303992,-0.308401,0.296535,-0.548942,0.366485,-29.340707,74.379830,-72.909680,-0.794440,-62.135084,113.492413
856320609817478116!,talented-antique-butterfly,0.040000,-1.794244,-1.497767,-0.837512,-1.788738,-0.561225,-0.827663,0.828820,4.045625,-0.298779,0.338014,-0.645461,0.437677,-25.552118,66.181822,-60.905120,-1.805332,-50.993340,103.378233
856320609817478116!,talented-antique-butterfly,0.050000,-1.784070,-1.454212,-0.840424,-1.785168,-0.568093,-0.822964,1.213874,4.650126,-0.284936,0.376617,-0.726716,0.501653,-24.192965,58.684301,-54.577708,-0.516996,-45.840340,92.670705
856320609817478116!,talented-antique-butterfly,0.060000,-1.769905,-1.405173,-0.843284,-1.781170,-0.575760,-0.817619,1.622921,5.133602,-0.288508,0.423007,-0.803910,0.566106,-24.665491,51.598089,-52.574569,2.565177,-45.276511,81.264107
856320609817478116!,talented-antique-butterfly,0.070000,-1.751627,-1.351782,-0.846358,-1.776621,-0.584232,-0.811587,2.032076,5.508148,-0.325243,0.485046,-0.885023,0.637096,-26.441909,44.743103,-53.690447,6.959404,-48.037494,69.214336
856320609817478116!,talented-antique-butterfly,0.080000,-1.729372,-1.295140,-0.850033,-1.771337,-0.593569,-0.804783,2.419631,5.783720,-0.404943,0.567906,-0.975111,0.719194,-29.061953,38.053172,-56.876279,12.205409,-53.002315,56.739388
856320609817478116!,talented-antique-butterfly,0.090000,-1.703456,-1.236199,-0.854769,-1.765094,-0.603873,-0.797080,2.767233,5.969393,-0.532413,0.674642,-1.076697,0.815713,-32.136698,31.560454,-61.245111,17.874916,-59.203323,44.189296
856320609817478116!,talented-antique-butterfly,0.100000,-1.674358,-1.175816,-0.861047,-1.757646,-0.615263,-0.788322,3.060767,6.074569,-0.707873,0.806582,-1.190130,0.928864,-35.348274,25.369307,-66.069996,23.582715,-65.829814,31.998320
856320609817478116!,talented-antique-butterfly,0.110000,-1.642639,-1.114805,-0.869277,-1.748770,-0.627819,-0.778359,3.290844,6.109562,-0.927500,0.963687,-1.313985,1.059852,-38.452728,19.624358,-70.786343,29.003150,-72.237789,20.625878
856320609817478116!,talented-antique-butterfly,0.120000,-1.608940,-1.053782,-0.879867,-1.738217,-0.641636,-0.767009,3.453300,6.085629,-1.184650,1.145204,-1.445439,1.209173,-41.282556,14.467196,-74.991970,33.891045,-77.959815,10.477503
856320609817478116!,talented-antique-butterfly,0.130000,-1.573936,-0.993253,-0.893159,-1.725744,-0.656779,-0.754083,3.548747,6.014714,-1.470431,1.349884,-1.580662,1.376701,-43.740310,10.010559,-78.435028,38.086872,-82.697764,1.859271
