ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1105958156214620059!,great-mauve-beetle,0.000000,-2.104684,-0.003336,-1.050648,-1.070579,0.000000,0.000000,0.000000,0.000000,12.870773,377.225554,-109.405312
1105958156214620059!,great-mauve-beetle,0.010000,-2.097305,0.003593,-1.050490,-1.070734,1.474622,1.380542,0.028800,-0.028256,-42.089566,49.041053,115.263172
1105958156214620059!,great-mauve-beetle,0.020000,-2.077083,0.018326,-1.048090,-1.073083,2.569650,1.561139,0.448839,-0.438386,-50.764512,-20.449872,154.069612
1105958156214620059!,great-mauve-beetle,0.030000,-2.046674,0.033453,-1.041258,-1.079714,3.515302,1.460844,0.917863,-0.885172,-48.780685,-29.187058,149.851785
1105958156214620059!,great-mauve-beetle,0.040000,-2.007226,0.047265,-1.029850,-1.090600,4.372475,1.299594,1.362076,-1.286205,-44.720935,-25.381817,137.120244
1105958156214620059!,great-mauve-beetle,0.050000,-1.959534,0.059395,-1.014166,-1.105200,5.157322,1.125670,1.769887,-1.624105,-40.394775,-19.870369,123.277848
1105958156214620059!,great-mauve-beetle,0.060000,-1.904302,0.069762,-0.994564,-1.122872,5.872458,0.948928,2.141647,-1.896925,-36.100027,-14.913396,109.633231
1105958156214620059!,great-mauve-beetle,0.070000,-1.842238,0.078347,-0.971394,-1.142976,6.515434,0.771577,2.478795,-2.106682,-31.841468,-10.869326,96.268293
1105958156214620059!,great-mauve-beetle,0.080000,-1.774091,0.085149,-0.944999,-1.164893,7.081896,0.595022,2.782028,-2.256871,-27.601391,-7.697817,83.123020
1105958156214620059!,great-mauve-beetle,0.090000,-1.700661,0.090182,-0.915721,-1.188047,7.567352,0.421209,3.051409,-2.351960,-23.393768,-5.291665,70.218481
1105958156214620059!,great-mauve-beetle,0.100000,-1.622794,0.093483,-0.883903,-1.211906,7.968413,0.252673,3.286830,-2.397249,-19.267478,-3.545296,57.679337
1105958156214620059!,great-mauve-beetle,0.110000,-1.541370,0.095119,-0.849894,-1.235993,8.283652,0.092264,3.488433,-2.398719,-15.296228,-2.365045,45.705966
1105958156214620059!,great-mauve-beetle,0.120000,-1.457279,0.095189,-0.814044,-1.259894,8.514097,-0.057181,3.656912,-2.362807,-11.564848,-1.668176,34.533722
1105958156214620059!,great-mauve-beetle,0.130000,-1.371382,0.093822,-0.776693,-1.283257,8.663289,-0.193166,3.793650,-2.296111,-8.155136,-1.377743,24.390082
1105958156214620059!,great-mauve-beetle,0.140000,-1.284478,0.091166,-0.738154,-1.305806,8.737049,-0.313705,3.900784,-2.205060,-5.135163,-1.425447,15.463542
1105958156214620059!,great-mauve-beetle,0.150000,-1.197297,0.087386,-0.698714,-1.327328,8.743074,-0.417439,3.981110,-2.095683,-2.552273,-1.755077,7.883556
1105958156214620059!,great-mauve-beetle,0.160000,-1.110479,0.082656,-0.658627,-1.347669,8.690318,-0.503670,4.037933,-1.973400,-0.429441,-2.320624,1.709404
1105958156214620059!,great-mauve-beetle,0.170000,-1.024568,0.077154,-0.618109,-1.366726,8.588344,-0.572315,4.074865,-1.842878,1.234373,-3.084764,-3.069045
1105958156214620059!,great-mauve-beetle,0.180000,-0.939964,0.071063,-0.577334,-1.384444,8.446525,-0.623908,4.095575,-1.707917,2.461921,-4.010666,-6.526077
1105958156214620059!,great-mauve-beetle,0.190000,-0.856983,0.064551,-0.536436,-1.400799,8.273825,-0.659275,4.103676,-1.571502,3.290446,-5.074127,-8.776462
1105958156214620059!,great-mauve-beetle,0.200000,-0.775876,0.057774,-0.495514,-1.415792,8.078465,-0.679406,4.102577,-1.435863,3.766884,-6.257122,-9.962486
1105958156214620059!,great-mauve-beetle,0.210000,-0.696818,0.050879,-0.454638,-1.429442,7.867617,-0.685395,4.095345,-1.302536,3.943573,-7.540851,-10.242558
1105958156214620059!,great-mauve-beetle,0.220000,-0.619921,0.043998,-0.413851,-1.441779,7.647318,-0.678331,4.084630,-1.172459,3.874097,-8.904209,-9.779218
1105958156214620059!,great-mauve-beetle,0.230000,-0.545247,0.037257,-0.373171,-1.452840,7.422483,-0.659234,4.072616,-1.046076,3.610347,-10.322468,-8.730676
1105958156214620059!,great-mauve-beetle,0.240000,-0.472815,0.030771,-0.332599,-1.462661,7.196983,-0.629012,4.061005,-0.923444,3.200712,-11.766297,-7.245650
