ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1695382436671926631!,thoughtful-steel-butterfly,0.000000,1.547051,-1.978286,0.673373,-0.179207,0.244454,-0.436168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.666595,-199.291489,120.483405
1695382436671926631!,thoughtful-steel-butterfly,0.010000,1.544096,-1.977813,0.672450,-0.177748,0.244420,-0.436187,-0.590228,0.094117,-0.184492,0.290588,-0.006754,-0.003785,44.423929,-151.831830,102.369154
1695382436671926631!,thoughtful-steel-butterfly,0.020000,1.536424,-1.975878,0.669756,-0.173411,0.244387,-0.436205,-0.943462,0.291662,-0.354508,0.574844,0.000469,0.000263,9.007041,-130.108609,93.292371
1695382436671926631!,thoughtful-steel-butterfly,0.030000,1.525739,-1.971783,0.665377,-0.166298,0.244459,-0.436165,-1.193656,0.526199,-0.522516,0.846015,0.014637,0.008204,-5.850540,-119.143383,87.735241
1695382436671926631!,thoughtful-steel-butterfly,0.040000,1.512781,-1.965304,0.659294,-0.156558,0.244694,-0.436033,-1.398130,0.767817,-0.695713,1.099264,0.032854,0.018437,-12.110168,-112.405713,83.330674
1695382436671926631!,thoughtful-steel-butterfly,0.050000,1.497887,-1.956435,0.651430,-0.144389,0.245124,-0.435791,-1.580687,1.002537,-0.878534,1.330532,0.053957,0.030350,-15.072755,-107.008534,79.061538
1695382436671926631!,thoughtful-steel-butterfly,0.060000,1.481233,-1.945279,0.641675,-0.130026,0.245779,-0.435422,-1.750028,1.223183,-1.073599,1.536033,0.077542,0.043770,-17.086569,-101.678958,74.510406
1695382436671926631!,thoughtful-steel-butterfly,0.070000,1.462944,-1.931996,0.629898,-0.113745,0.246684,-0.434910,-1.907972,1.425313,-1.282133,1.712046,0.103502,0.058707,-19.190800,-95.868505,69.533804
1695382436671926631!,thoughtful-steel-butterfly,0.080000,1.443139,-1.916788,0.615963,-0.095860,0.247861,-0.434240,-2.053170,1.605452,-1.504135,1.854857,0.131801,0.075231,-21.843619,-89.361710,64.119351
1695382436671926631!,thoughtful-steel-butterfly,0.090000,1.421961,-1.899892,0.599738,-0.076721,0.249334,-0.433396,-2.182697,1.760518,-1.738441,1.960872,0.162413,0.093437,-25.215728,-82.120755,58.330022
1695382436671926631!,thoughtful-steel-butterfly,0.100000,1.399590,-1.881600,0.581131,-0.056737,0.251123,-0.432362,-2.293105,1.887636,-1.982776,2.026820,0.195179,0.113363,-29.355740,-74.197046,52.270819
1695382436671926631!,thoughtful-steel-butterfly,0.110000,1.376233,-1.862203,0.560056,-0.036318,0.253248,-0.431121,-2.380544,1.984201,-2.233854,2.049772,0.229976,0.135092,-34.210394,-65.713703,46.078972
1695382436671926631!,thoughtful-steel-butterfly,0.120000,1.352133,-1.842008,0.536458,-0.015899,0.255731,-0.429653,-2.441260,2.047985,-2.487471,2.027344,0.266645,0.158708,-39.691959,-56.824661,39.906217
1695382436671926631!,thoughtful-steel-butterfly,0.130000,1.327568,-1.821352,0.510332,0.004059,0.258586,-0.427941,-2.471749,2.077350,-2.738578,1.957891,0.304967,0.184279,-45.685292,-47.704986,33.911466
1695382436671926631!,thoughtful-steel-butterfly,0.140000,1.302866,-1.800572,0.481732,0.023088,0.261834,-0.425961,-2.469159,2.071366,-2.981550,1.840654,0.344628,0.211840,-52.106893,-38.507241,28.240782
1695382436671926631!,thoughtful-steel-butterfly,0.150000,1.278368,-1.780025,0.450765,0.040709,0.265485,-0.423695,-2.430911,2.030104,-3.210173,1.675896,0.385307,0.241431,-58.829521,-29.399530,23.037488
