ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1787531426386063070!,rebel-devious-beetle,0.000000,1.132389,-1.994306,0.132390,-1.995613,0.000000,0.000000,0.000000,0.000000,1299.353685,328.837505
1787531426386063070!,rebel-devious-beetle,0.010000,1.144516,-1.981517,0.144604,-1.994766,2.415013,2.560834,2.446593,0.177358,343.071017,154.474291
1787531426386063070!,rebel-devious-beetle,0.020000,1.170618,-1.950153,0.171520,-1.992632,2.789154,3.711110,2.936193,0.252740,75.291502,102.750697
1787531426386063070!,rebel-devious-beetle,0.030000,1.197478,-1.909466,0.200718,-1.989903,2.572290,4.418164,2.905178,0.293041,7.073202,85.746994
1787531426386063070!,rebel-devious-beetle,0.040000,1.221320,-1.862518,0.229078,-1.986837,2.189873,4.958398,2.771087,0.319500,-4.939726,78.443540
1787531426386063070!,rebel-devious-beetle,0.050000,1.241092,-1.810577,0.256162,-1.983527,1.761421,5.411357,2.651506,0.342427,-0.828739,73.790966
1787531426386063070!,rebel-devious-beetle,0.060000,1.256515,-1.754401,0.282290,-1.979978,1.322268,5.799426,2.579930,0.367826,8.259641,69.737374
1787531426386063070!,rebel-devious-beetle,0.070000,1.267553,-1.694604,0.308003,-1.976141,0.885528,6.127961,2.566151,0.399962,19.156318,65.638844
1787531426386063070!,rebel-devious-beetle,0.080000,1.274279,-1.631778,0.333908,-1.971929,0.458877,6.397200,2.612836,0.442434,30.887959,61.280236
1787531426386063070!,rebel-devious-beetle,0.090000,1.276841,-1.566515,0.360633,-1.967217,0.048909,6.606120,2.720011,0.498636,43.077261,56.605797
1787531426386063070!,rebel-devious-beetle,0.100000,1.275452,-1.499451,0.388779,-1.961849,-0.337922,6.753936,2.885985,0.571915,55.504281,51.642852
1787531426386063070!,rebel-devious-beetle,0.110000,1.270374,-1.431237,0.418903,-1.955638,-0.695242,6.840769,3.107836,0.665706,67.974080,46.471915
1787531426386063070!,rebel-devious-beetle,0.120000,1.261926,-1.362472,0.451536,-1.948362,-1.017137,6.868097,3.381706,0.783715,80.268529,41.203918
