ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1936655072333261683!,talented-ruddy-butterfly,0.000000,-1.982134,0.524272,-1.566838,-0.385414,-0.924553,0.381053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-95.219498,358.146475,217.040973
1936655072333261683!,talented-ruddy-butterfly,0.010000,-1.972419,0.529848,-1.563008,-0.382502,-0.922670,0.385591,1.941489,1.110582,0.765512,0.582871,0.378441,0.905561,-80.463208,282.976147,172.608060
1936655072333261683!,talented-ruddy-butterfly,0.020000,-1.945245,0.545062,-1.552251,-0.374479,-0.917339,0.398106,3.492730,1.922350,1.385827,1.021900,0.691213,1.592735,-71.265697,225.302374,137.532456
1936655072333261683!,talented-ruddy-butterfly,0.030000,-1.903993,0.567139,-1.535783,-0.362604,-0.909069,0.416645,4.752770,2.478530,1.906123,1.351162,0.965854,2.107376,-62.771431,180.876436,109.037268
1936655072333261683!,talented-ruddy-butterfly,0.040000,-1.851285,0.593762,-1.514496,-0.347818,-0.898161,0.439666,5.776922,2.827675,2.347384,1.600983,1.216849,2.485812,-53.171594,146.274664,85.335067
1936655072333261683!,talented-ruddy-butterfly,0.050000,-1.789308,0.623082,-1.489125,-0.330799,-0.884812,0.465948,6.597403,3.015567,2.718999,1.795047,1.451532,2.756389,-42.185058,118.852054,65.292590
1936655072333261683!,talented-ruddy-butterfly,0.060000,-1.720047,0.653664,-1.460366,-0.312030,-0.869176,0.494502,7.235500,3.082341,3.025531,1.950256,1.673428,2.941350,-30.248411,96.675967,48.220912
1936655072333261683!,talented-ruddy-butterfly,0.070000,-1.645267,0.684454,-1.428866,-0.291851,-0.851380,0.524549,7.708433,3.061417,3.270293,2.077693,1.884186,3.058165,-18.065229,78.427666,33.714981
1936655072333261683!,talented-ruddy-butterfly,0.080000,-1.566533,0.714709,-1.395224,-0.270508,-0.831532,0.555477,8.032924,2.979743,3.457089,2.184100,2.084678,3.120699,-6.350669,63.258573,21.527013
1936655072333261683!,talented-ruddy-butterfly,0.090000,-1.485227,0.743932,-1.359986,-0.248194,-0.809731,0.586802,8.226697,2.858457,3.590958,2.273264,2.275582,3.140086,4.308295,50.641059,11.472524
1936655072333261683!,talented-ruddy-butterfly,0.100000,-1.402550,0.771811,-1.323645,-0.225071,-0.786066,0.618142,8.308580,2.713673,3.678213,2.347170,2.457666,3.125313,13.515793,40.236237,3.370636
1936655072333261683!,talented-ruddy-butterfly,0.110000,-1.319515,0.798174,-1.286626,-0.201285,-0.760621,0.649196,8.297830,2.557285,3.726074,2.406844,2.631869,3.083588,21.077464,31.793743,-2.983831
1936655072333261683!,talented-ruddy-butterfly,0.120000,-1.236952,0.822951,-1.249284,-0.176973,-0.733467,0.679726,8.213167,2.397750,3.742116,2.452892,2.799264,3.020582,26.976186,25.088393,-7.823693
1936655072333261683!,talented-ruddy-butterfly,0.130000,-1.155518,0.846142,-1.211903,-0.152267,-0.704666,0.709540,8.071870,2.240808,3.733708,2.485803,2.960961,2.940622,31.329179,19.889724,-11.398017
1936655072333261683!,talented-ruddy-butterfly,0.140000,-1.075712,0.867795,-1.174697,-0.127294,-0.674270,0.738485,7.889123,2.090128,3.707564,2.506083,3.117986,2.846864,34.339448,15.955747,-13.954970
1936655072333261683!,talented-ruddy-butterfly,0.150000,-0.997891,0.887987,-1.137820,-0.102175,-0.642322,0.766434,7.677606,1.947848,3.669401,2.514283,3.271169,2.741455,36.249934,13.042544,-15.724605
1936655072333261683!,talented-ruddy-butterfly,0.160000,-0.922276,0.906800,-1.101359,-0.077034,-0.608859,0.793278,7.447384,1.814984,3.623751,2.510984,3.421017,2.625709,37.309450,10.919152,-16.908037
1936655072333261683!,talented-ruddy-butterfly,0.170000,-0.849008,0.924327,-1.065369,-0.051986,-0.573913,0.818916,7.206228,1.691880,3.574053,2.496809,3.567762,2.500359,37.748683,9.374196,-17.672124
1936655072333261683!,talented-ruddy-butterfly,0.180000,-0.778179,0.940670,-1.029886,-0.027134,-0.537517,0.843253,6.959957,1.578476,3.522778,2.472421,3.711360,2.365741,37.768165,8.222989,-18.149181
1936655072333261683!,talented-ruddy-butterfly,0.190000,-0.709818,0.955927,-0.994914,-0.002572,-0.499699,0.866199,6.712539,1.474415,3.471390,2.438463,3.851422,2.221838,37.528915,7.319631,-18.436390
1936655072333261683!,talented-ruddy-butterfly,0.200000,-0.643935,0.970194,-0.960458,0.021609,-0.460501,0.887659,6.466758,1.379260,3.420732,2.395658,3.987346,2.068560,37.158734,6.546663,-18.605051
1936655072333261683!,talented-ruddy-butterfly,0.210000,-0.580509,0.983561,-0.926512,0.045328,-0.419965,0.907540,6.224322,1.292525,3.371043,2.344760,4.118301,1.905749,36.751207,5.819575,-18.702524
1936655072333261683!,talented-ruddy-butterfly,0.220000,-0.519508,0.996115,-0.893068,0.068509,-0.378146,0.925746,5.986217,1.213743,3.322164,2.286593,4.243297,1.733291,36.372064,5.080178,-18.758448
