ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2249526278703817072!,talented-steel-butterfly,0.000000,1.246422,-0.472507,0.792949,-1.363777,-0.134915,-0.990857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,226.951977,583.052656,-843.247112
2249526278703817072!,talented-steel-butterfly,0.010000,1.237692,-0.474704,0.786894,-1.367330,-0.139288,-0.990252,-1.744503,-0.437988,-1.211134,-0.707353,-0.873146,0.122816,182.744788,463.503290,-659.278114
2249526278703817072!,talented-steel-butterfly,0.020000,1.213548,-0.481139,0.769991,-1.377385,-0.151291,-0.988489,-3.083079,-0.845181,-2.170170,-1.296985,-1.524205,0.233284,144.811331,369.097989,-515.693466
2249526278703817072!,talented-steel-butterfly,0.030000,1.177528,-0.491425,0.744446,-1.392779,-0.168915,-0.985631,-4.117475,-1.204275,-2.937517,-1.771219,-1.995514,0.341987,113.237926,292.839502,-401.593750
2249526278703817072!,talented-steel-butterfly,0.040000,1.132311,-0.505044,0.711952,-1.412402,-0.190533,-0.981681,-4.917225,-1.508965,-3.556300,-2.139450,-2.320292,0.450341,87.644807,230.121411,-309.682685
2249526278703817072!,talented-steel-butterfly,0.050000,1.080006,-0.521456,0.673840,-1.435255,-0.214804,-0.976657,-5.530914,-1.759127,-4.057639,-2.413970,-2.525251,0.555399,67.410084,177.858610,-234.969464
2249526278703817072!,talented-steel-butterfly,0.060000,1.022308,-0.540132,0.631172,-1.460465,-0.240635,-0.970616,-5.993954,-1.957546,-4.464551,-2.607533,-2.632698,0.652698,51.801381,133.919506,-173.896434
2249526278703817072!,talented-steel-butterfly,0.070000,0.960605,-0.560577,0.584816,-1.487282,-0.267134,-0.963659,-6.333076,-2.108294,-4.794364,-2.732259,-2.661596,0.737817,40.064986,96.796595,-123.843939
2249526278703817072!,talented-steel-butterfly,0.080000,0.896051,-0.582340,0.535485,-1.515074,-0.293587,-0.955932,-6.569160,-2.215895,-5.060354,-2.799153,-2.628183,0.807170,31.478543,65.396930,-82.823126
2249526278703817072!,talented-steel-butterfly,0.090000,0.829614,-0.605014,0.483780,-1.543310,-0.319428,-0.947611,-6.719037,-2.284939,-5.272851,-2.817970,-2.546321,0.858333,25.380653,38.903832,-49.281496
