ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
650687222286378003!,talented-steel-butterfly,0.000000,1.132389,-1.994306,0.132389,-1.994344,0.101705,-0.994815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-398.147670,216.330111,-94.346732
650687222286378003!,talented-steel-butterfly,0.010000,1.132613,-1.988435,0.132631,-1.994313,0.102033,-0.994781,0.042293,1.171175,0.049140,0.006230,0.065671,0.006736,-344.352789,202.429550,-99.679167
650687222286378003!,talented-steel-butterfly,0.020000,1.132969,-1.971614,0.133225,-1.994230,0.102919,-0.994690,0.022582,2.189729,0.071884,0.010391,0.112252,0.011615,-299.152827,187.994481,-100.572135
650687222286378003!,talented-steel-butterfly,0.030000,1.132802,-1.945282,0.133994,-1.994111,0.104222,-0.994554,-0.064863,3.071218,0.084610,0.013701,0.149063,0.015621,-263.302741,170.967640,-94.379000
650687222286378003!,talented-steel-butterfly,0.040000,1.131463,-1.910735,0.134932,-1.993956,0.105896,-0.994377,-0.212608,3.827077,0.105534,0.017473,0.186032,0.019811,-236.137337,150.505424,-80.449013
650687222286378003!,talented-steel-butterfly,0.050000,1.128420,-1.869186,0.136209,-1.993754,0.107988,-0.994152,-0.406195,4.464992,0.151485,0.022942,0.232184,0.025220,-216.311722,126.566660,-59.343376
650687222286378003!,talented-steel-butterfly,0.060000,1.123302,-1.821830,0.138145,-1.993483,0.110626,-0.993862,-0.628003,4.990066,0.236029,0.031196,0.294801,0.032814,-202.263726,99.678025,-32.372641
650687222286378003!,talented-steel-butterfly,0.070000,1.115914,-1.769815,0.141163,-1.993112,0.113995,-0.993481,-0.859881,5.406157,0.368668,0.043212,0.379058,0.043494,-192.491746,70.765042,-1.284461
650687222286378003!,talented-steel-butterfly,0.080000,1.106230,-1.714171,0.145773,-1.992598,0.118328,-0.992975,-1.085025,5.717138,0.554922,0.059991,0.488016,0.058154,-185.703890,40.986754,31.993232
650687222286378003!,talented-steel-butterfly,0.090000,1.094400,-1.655913,0.152528,-1.991887,0.123881,-0.992297,-1.289045,5.928283,0.796122,0.082704,0.622638,0.077732,-180.869331,11.609719,65.521519
650687222286378003!,talented-steel-butterfly,0.100000,1.080683,-1.596004,0.161962,-1.990912,0.130907,-0.991395,-1.460796,6.046742,1.089877,0.112823,0.781996,0.103258,-177.234859,-16.145106,97.539534
650687222286378003!,talented-steel-butterfly,0.110000,1.065443,-1.535325,0.174578,-1.989592,0.139643,-0.990202,-1.592798,6.081858,1.430816,0.152228,0.963649,0.135898,-174.290245,-41.242447,126.615255
650687222286378003!,talented-steel-butterfly,0.120000,1.049104,-1.474656,0.190814,-1.987820,0.150295,-0.988641,-1.681230,6.044790,1.811397,0.203211,1.164040,0.176960,-171.725084,-62.936671,151.749679
650687222286378003!,talented-steel-butterfly,0.130000,1.032111,-1.414658,0.211029,-1.985468,0.163034,-0.986620,-1.725540,5.947877,2.222781,0.268407,1.378923,0.227860,-169.374450,-80.821456,172.411144
650687222286378003!,talented-steel-butterfly,0.140000,1.014902,-1.355867,0.235490,-1.982378,0.177984,-0.984033,-1.727782,5.803858,2.655634,0.350664,1.603752,0.290074,-167.167273,-94.822632,188.503158
650687222286378003!,talented-steel-butterfly,0.150000,0.997888,-1.298691,0.264374,-1.978364,0.195228,-0.980758,-1.691826,5.625123,3.100773,0.452875,1.833999,0.365072,-165.083757,-105.144172,200.280520
650687222286378003!,talented-steel-butterfly,0.160000,0.981436,-1.243418,0.297768,-1.973210,0.214800,-0.976658,-1.622574,5.423122,3.549624,0.577817,2.065377,0.454246,-163.124662,-112.186310,208.237775
650687222286378003!,talented-steel-butterfly,0.170000,0.965862,-1.190227,0.335678,-1.966673,0.236698,-0.971583,-1.525298,5.207999,3.994480,0.728006,2.293966,0.558859,-161.292264,-116.456747,212.994871
650687222286378003!,talented-steel-butterfly,0.180000,0.951429,-1.139201,0.378039,-1.958484,0.260881,-0.965371,-1.405162,4.988438,4.428582,0.905588,2.516248,0.679988,-159.580953,-118.491774,215.199135
650687222286378003!,talented-steel-butterfly,0.190000,0.938327,-1.090351,0.424697,-1.948363,0.287261,-0.957852,-1.266878,4.771627,4.846130,1.112210,2.729132,0.818469,-157.974783,-118.795125,215.451652
650687222286378003!,talented-steel-butterfly,0.200000,0.926627,-1.043638,0.475371,-1.936032,0.315682,-0.948865,-1.114455,4.563258,5.242307,1.348846,2.930007,0.974797,-156.449513,-117.798219,214.261327
650687222286378003!,talented-steel-butterfly,0.210000,0.916451,-0.998953,0.529827,-1.921191,0.346014,-0.938229,-0.951658,4.368078,5.612740,1.616122,3.116387,1.149307,-154.974656,-115.857790,212.043072
650687222286378003!,talented-steel-butterfly,0.220000,0.907893,-0.956148,0.587793,-1.903532,0.378102,-0.925764,-0.781842,4.189876,5.953537,1.914144,3.285964,1.342059,-153.517144,-113.244559,209.106228
650687222286378003!,talented-steel-butterfly,0.230000,0.901013,-0.915036,0.648963,-1.882750,0.411772,-0.911287,-0.608088,4.031639,6.261160,2.242484,3.436546,1.552828,-152.044551,-110.151358,205.665860
650687222286378003!,talented-steel-butterfly,0.240000,0.895845,-0.875405,0.712998,-1.858547,0.446826,-0.894621,-0.433320,3.895667,6.532331,2.600175,3.566016,1.781075,-150.527504,-106.706181,201.859476
650687222286378003!,talented-steel-butterfly,0.250000,0.892394,-0.837024,0.779525,-1.830634,0.483047,-0.875594,-0.260419,3.783637,6.763983,2.985702,3.672309,2.025936,-148.941182,-102.986684,197.764980
650687222286378003!,talented-steel-butterfly,0.260000,0.890635,-0.799645,0.848144,-1.798742,0.520198,-0.854045,-0.092289,3.696639,6.953238,3.397001,3.753411,2.286200,-147.265964,-99.033946,193.417343
650687222286378003!,talented-steel-butterfly,0.270000,0.890512,-0.763013,0.918425,-1.762623,0.558022,-0.829826,0.068113,3.635181,7.097430,3.831466,3.807379,2.560295,-145.487416,-94.864381,188.822714
650687222286378003!,talented-steel-butterfly,0.280000,0.891941,-0.726868,0.989911,-1.722058,0.596241,-0.802806,0.217770,3.599186,7.194128,4.285961,3.832370,2.846286,-143.595860,-90.479516,183.969892
650687222286378003!,talented-steel-butterfly,0.290000,0.894806,-0.690956,1.062122,-1.676859,0.634561,-0.772873,0.353659,3.587972,7.241203,4.756846,3.826686,3.141871,-141.585527,-85.873392,178.838675
650687222286378003!,talented-steel-butterfly,0.300000,0.898959,-0.655030,1.134558,-1.626881,0.672671,-0.739942,0.472821,3.600242,7.236903,5.240011,3.788833,3.444373,-139.453367,-81.037838,173.405356
650687222286378003!,talented-steel-butterfly,0.310000,0.904221,-0.618863,1.206699,-1.572019,0.710242,-0.703958,0.572450,3.634091,7.179917,5.730928,3.717577,3.750764,-137.198157,-75.966774,167.647525
650687222286378003!,talented-steel-butterfly,0.320000,0.910385,-0.582246,1.278015,-1.512218,0.746937,-0.664895,0.649995,3.687028,7.069443,6.224721,3.612010,4.057699,-134.819543,-70.658935,161.546909
650687222286378003!,talented-steel-butterfly,0.330000,0.917219,-0.545001,1.347969,-1.447472,0.782409,-0.622765,0.703264,3.756023,6.905249,6.716239,3.471610,4.361550,-132.317265,-65.119661,155.091220
650687222286378003!,talented-steel-butterfly,0.340000,0.924470,-0.506982,1.416025,-1.377829,0.816308,-0.577616,0.730531,3.837569,6.687729,7.200147,3.296304,4.658458,-129.690602,-59.361964,148.275332
650687222286378003!,talented-steel-butterfly,0.350000,0.931870,-0.468083,1.481651,-1.303392,0.848286,-0.529538,0.730630,3.927773,6.417941,7.671025,3.086519,4.944404,-126.938095,-53.407046,141.102001
650687222286378003!,talented-steel-butterfly,0.360000,0.939142,-0.428235,1.544330,-1.224318,0.878000,-0.478661,0.703038,4.022458,6.097637,8.123474,2.843230,5.215283,-124.057565,-47.284352,133.582268
650687222286378003!,talented-steel-butterfly,0.370000,0.946006,-0.387418,1.603567,-1.140819,0.905119,-0.425158,0.647930,4.117292,5.729266,8.552231,2.567990,5.466992,-121.046417,-41.031237,125.735645
650687222286378003!,talented-steel-butterfly,0.380000,0.952186,-0.345654,1.658892,-1.053161,0.929333,-0.369243,0.566216,4.207918,5.315964,8.952283,2.262952,5.695532,-117.902220,-34.692286,117.590116
650687222286378003!,talented-steel-butterfly,0.390000,0.957421,-0.303009,1.709871,-0.961658,0.950354,-0.311170,0.459547,4.290099,4.861523,9.318982,1.930863,5.897110,-114.623507,-28.318299,109.181968
650687222286378003!,talented-steel-butterfly,0.400000,0.961469,-0.259593,1.756113,-0.866668,0.967927,-0.251231,0.330295,4.359856,4.370337,9.648157,1.575051,6.068253,-111.210750,-21.964979,100.555445
650687222286378003!,talented-steel-butterfly,0.410000,0.964116,-0.215555,1.797273,-0.768592,0.981832,-0.189752,0.181501,4.413605,3.847324,9.936210,1.199373,6.205913,-107.667422,-15.691343,91.762209
650687222286378003!,talented-steel-butterfly,0.420000,0.965184,-0.171079,1.833058,-0.667863,0.991892,-0.127086,0.016798,4.448283,3.297835,10.180213,0.808159,6.307572,-104.001080,-9.557895,82.860587
650687222286378003!,talented-steel-butterfly,0.430000,0.964532,-0.126376,1.863233,-0.564938,0.997975,-0.063612,-0.159693,4.461456,2.727541,10.377970,0.406116,6.371333,-100.224351,-3.624636,73.914598
650687222286378003!,talented-steel-butterfly,0.440000,0.962067,-0.081680,1.887621,-0.460297,1.000000,0.000278,-0.343485,4.451400,2.142301,10.528074,-0.001777,6.395999,-96.355713,2.051242,64.992508
650687222286378003!,talented-steel-butterfly,0.450000,0.957738,-0.037248,1.906103,-0.354430,0.997938,0.064183,-0.529834,4.417231,1.548013,10.629915,-0.410411,6.381195,-92.418893,7.424798,56.156971
