ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1867963753041455439!,lush-proficient-bumblebee,0.000000,1.552669,0.520539,0.000000,0.520539,0.000000,0.000000,0.000000,0.000000,18.941668,46.199350,36.802023,-14.309411
1867963753041455439!,lush-proficient-bumblebee,0.010000,1.550522,0.515789,0.000000,0.515789,-0.429450,-0.949983,0.000000,-0.949983,16.623344,39.810323,31.350610,-12.568685
1867963753041455439!,lush-proficient-bumblebee,0.020000,1.544354,0.502146,0.000000,0.502146,-0.803352,-1.777087,0.000000,-1.777087,14.548166,34.091377,26.470940,-11.010527
1867963753041455439!,lush-proficient-bumblebee,0.030000,1.534688,0.480763,0.000000,0.480763,-1.127530,-2.494199,0.000000,-2.494199,12.691955,28.975881,22.106162,-9.616781
1867963753041455439!,lush-proficient-bumblebee,0.040000,1.521991,0.452677,0.000000,0.452677,-1.407233,-3.112926,0.000000,-3.112926,11.032917,24.403769,18.205025,-8.371084
1867963753041455439!,lush-proficient-bumblebee,0.050000,1.506684,0.418817,0.000000,0.418817,-1.647183,-3.643718,0.000000,-3.643718,9.551399,20.320880,14.721315,-7.258678
1867963753041455439!,lush-proficient-bumblebee,0.060000,1.489143,0.380014,0.000000,0.380014,-1.851635,-4.095984,0.000000,-4.095984,8.229679,16.678375,11.613361,-6.266257
1867963753041455439!,lush-proficient-bumblebee,0.070000,1.469703,0.337012,0.000000,0.337012,-2.024418,-4.478195,0.000000,-4.478195,7.051780,13.432225,8.843596,-5.381825
1867963753041455439!,lush-proficient-bumblebee,0.080000,1.448667,0.290477,0.000000,0.290477,-2.168977,-4.797973,0.000000,-4.797973,6.003300,10.542739,6.378152,-4.594568
1867963753041455439!,lush-proficient-bumblebee,0.090000,1.426310,0.241023,0.000000,0.241023,-2.288414,-5.062179,0.000000,-5.062179,5.071367,7.974442,4.186762,-3.894822
1867963753041455439!,lush-proficient-bumblebee,0.100000,1.402881,0.189195,0.000000,0.189195,-2.385521,-5.276988,0.000000,-5.276988,4.244345,5.695267,2.242064,-3.273848
1867963753041455439!,lush-proficient-bumblebee,0.110000,1.378592,0.135466,0.000000,0.135466,-2.462812,-5.447963,0.000000,-5.447963,3.511644,3.676031,0.519159,-2.723696
1867963753041455439!,lush-proficient-bumblebee,0.120000,1.353631,0.080250,0.000000,0.080250,-2.522547,-5.580102,0.000000,-5.580102,2.863687,1.890339,-1.004476,-2.237174
1867963753041455439!,lush-proficient-bumblebee,0.130000,1.328162,0.023910,0.000000,0.023910,-2.566757,-5.677897,0.000000,-5.677897,2.291814,0.314324,-2.349206,-1.807780
1867963753041455439!,lush-proficient-bumblebee,0.140000,1.302329,-0.033235,0.000000,-0.033235,-2.597263,-5.745381,0.000000,-5.745381,1.788202,-1.073572,-3.533422,-1.429640
1867963753041455439!,lush-proficient-bumblebee,0.150000,1.276258,-0.090906,0.000000,-0.090906,-2.615703,-5.786172,0.000000,-5.786172,1.345795,-2.292793,-4.573719,-1.097456
1867963753041455439!,lush-proficient-bumblebee,0.160000,1.250060,-0.148859,0.000000,-0.148859,-2.623543,-5.803513,0.000000,-5.803513,0.958235,-3.360861,-5.485044,-0.806455
1867963753041455439!,lush-proficient-bumblebee,0.170000,1.223832,-0.206878,0.000000,-0.206878,-2.622096,-5.800313,0.000000,-5.800313,0.619801,-4.293547,-6.280854,-0.552339
1867963753041455439!,lush-proficient-bumblebee,0.180000,1.197660,-0.264773,0.000000,-0.264773,-2.612540,-5.779174,0.000000,-5.779174,0.325343,-5.105038,-6.973256,-0.331244
1867963753041455439!,lush-proficient-bumblebee,0.190000,1.171618,-0.322379,0.000000,-0.322379,-2.595929,-5.742429,0.000000,-5.742429,0.070232,-5.808094,-7.573136,-0.139693
1867963753041455439!,lush-proficient-bumblebee,0.200000,1.145773,-0.379551,0.000000,-0.379551,-2.573205,-5.692161,0.000000,-5.692161,-0.149695,-6.414185,-8.090281,0.025440
1867963753041455439!,lush-proficient-bumblebee,0.210000,1.120181,-0.436163,0.000000,-0.436163,-2.545211,-5.630237,0.000000,-5.630237,-0.338179,-6.933627,-8.533493,0.166965
1867963753041455439!,lush-proficient-bumblebee,0.220000,1.094892,-0.492106,0.000000,-0.492106,-2.512701,-5.558322,0.000000,-5.558322,-0.498587,-7.375691,-8.910682,0.287408
1867963753041455439!,lush-proficient-bumblebee,0.230000,1.069948,-0.547284,0.000000,-0.547284,-2.476348,-5.477905,0.000000,-5.477905,-0.633943,-7.748715,-9.228964,0.389040
