ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
782034439066410921!,great-mauve-beetle,0.000000,1.547051,-1.978286,0.127176,-1.494599,0.000000,0.000000,0.000000,0.000000,-103.973130,-767.839596,452.815270
782034439066410921!,great-mauve-beetle,0.010000,1.554749,-1.965204,0.130581,-1.494305,1.530881,2.616188,0.685654,0.059916,50.403569,64.959373,-161.417171
782034439066410921!,great-mauve-beetle,0.020000,1.567296,-1.936815,0.134151,-1.493989,0.974967,3.060824,0.030040,0.002697,42.843219,29.341440,-132.313075
782034439066410921!,great-mauve-beetle,0.030000,1.574667,-1.903675,0.131635,-1.494213,0.495148,3.565322,-0.529759,-0.046670,41.314302,24.549257,-126.883212
782034439066410921!,great-mauve-beetle,0.040000,1.577217,-1.865570,0.123740,-1.494887,0.009067,4.056587,-1.047607,-0.086716,39.869723,19.629854,-121.678840
782034439066410921!,great-mauve-beetle,0.050000,1.574849,-1.822587,0.110856,-1.495898,-0.486288,4.538074,-1.524160,-0.112951,38.543108,15.450323,-116.963386
782034439066410921!,great-mauve-beetle,0.060000,1.567452,-1.774826,0.093389,-1.497090,-0.993397,5.007326,-1.959890,-0.122258,37.177783,11.814969,-112.236289
782034439066410921!,great-mauve-beetle,0.070000,1.554905,-1.722429,0.071746,-1.498283,-1.511623,5.459536,-2.353744,-0.112711,35.645306,8.623862,-107.098614
782034439066410921!,great-mauve-beetle,0.080000,1.537109,-1.665596,0.046357,-1.499284,-2.037456,5.887852,-2.703649,-0.083595,33.836947,5.803164,-101.214687
782034439066410921!,great-mauve-beetle,0.090000,1.514014,-1.604605,0.017673,-1.499896,-2.564733,6.283975,-3.006943,-0.035430,31.669583,3.298358,-94.328255
782034439066410921!,great-mauve-beetle,0.100000,1.485647,-1.539823,-0.013823,-1.499936,-3.085049,6.638915,-3.260847,0.030050,29.093003,1.068584,-86.283026
782034439066410921!,great-mauve-beetle,0.110000,1.452131,-1.471713,-0.047616,-1.499244,-3.588396,6.943860,-3.462947,0.109984,26.096671,-0.917789,-77.041848
782034439066410921!,great-mauve-beetle,0.120000,1.413702,-1.400830,-0.083167,-1.497693,-4.064009,7.191085,-3.611649,0.200556,22.713607,-2.686799,-66.697496
782034439066410921!,great-mauve-beetle,0.130000,1.370734,-1.327825,-0.119898,-1.495200,-4.501413,7.374902,-3.706696,0.297236,19.021096,-4.252353,-55.476014
782034439066410921!,great-mauve-beetle,0.140000,1.323683,-1.253374,-0.157257,-1.491734,-4.891255,7.491843,-3.749041,0.395221,15.125498,-5.665234,-43.682502
782034439066410921!,great-mauve-beetle,0.150000,1.273083,-1.178165,-0.194715,-1.487308,-5.226125,7.541230,-3.740966,0.489759,11.158352,-6.966683,-31.698357
782034439066410921!,great-mauve-beetle,0.160000,1.219528,-1.102876,-0.231774,-1.481985,-5.501235,7.525225,-3.686083,0.576482,7.260505,-8.188401,-19.934331
782034439066410921!,great-mauve-beetle,0.170000,1.163645,-1.028147,-0.267978,-1.475868,-5.714747,7.448506,-3.589130,0.651691,3.565213,-9.354518,-8.780145
782034439066410921!,great-mauve-beetle,0.180000,1.106062,-0.954556,-0.302928,-1.469093,-5.867745,7.317714,-3.455666,0.712560,0.184238,-10.480064,1.436366
782034439066410921!,great-mauve-beetle,0.190000,1.047295,-0.882550,-0.336346,-1.461804,-5.963560,7.140191,-3.291403,0.757318,-2.805985,-11.600932,10.495825
782034439066410921!,great-mauve-beetle,0.200000,0.987845,-0.812514,-0.367991,-1.454161,-6.007647,6.924292,-3.102271,0.785063,-5.355394,-12.695024,18.245934
782034439066410921!,great-mauve-beetle,0.210000,0.928165,-0.744772,-0.397662,-1.446328,-6.006906,6.678378,-2.894126,0.795728,-7.446457,-13.727607,24.628246
782034439066410921!,great-mauve-beetle,0.220000,0.868650,-0.679571,-0.425210,-1.438470,-5.968942,6.410191,-2.672468,0.789977,-9.089818,-14.659339,29.666823
782034439066410921!,great-mauve-beetle,0.230000,0.809623,-0.617098,-0.450529,-1.430742,-5.901398,6.126482,-2.442250,0.769044,-10.316599,-15.447602,33.445688
782034439066410921!,great-mauve-beetle,0.240000,0.751341,-0.557478,-0.473557,-1.423286,-5.811433,5.832818,-2.207789,0.734578,-11.170150,-16.047519,36.084619
782034439066410921!,great-mauve-beetle,0.250000,0.693997,-0.500792,-0.494271,-1.416226,-5.705357,5.533559,-1.972753,0.688502,-11.698645,-16.412947,37.717434
782034439066410921!,great-mauve-beetle,0.260000,0.637726,-0.447082,-0.512678,-1.409667,-5.588421,5.231957,-1.740217,0.632895,-11.949306,-16.497536,38.475087
