ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1257876637861898612!,lush-impartial-bumblebee,0.000000,1.552669,0.520539,0.000000,0.520539,0.000000,0.000000,0.000000,0.000000,24.007767,96.468842,-89.274294
1257876637861898612!,lush-impartial-bumblebee,0.010000,1.550522,0.515789,0.000000,0.515789,-0.429450,-0.949983,0.000000,-0.949983,20.453840,82.775423,-76.169811
1257876637861898612!,lush-impartial-bumblebee,0.020000,1.544354,0.502146,0.000000,0.502146,-0.803352,-1.777087,0.000000,-1.777087,17.272648,70.518169,-64.439724
1257876637861898612!,lush-impartial-bumblebee,0.030000,1.534688,0.480763,0.000000,0.480763,-1.127530,-2.494199,0.000000,-2.494199,14.427129,59.554271,-53.947369
1257876637861898612!,lush-impartial-bumblebee,0.040000,1.521991,0.452677,0.000000,0.452677,-1.407233,-3.112926,0.000000,-3.112926,11.883870,49.754995,-44.569547
1257876637861898612!,lush-impartial-bumblebee,0.050000,1.506684,0.418817,0.000000,0.418817,-1.647183,-3.643718,0.000000,-3.643718,9.612743,41.004254,-36.195164
1257876637861898612!,lush-impartial-bumblebee,0.060000,1.489143,0.380014,0.000000,0.380014,-1.851635,-4.095984,0.000000,-4.095984,7.586582,33.197377,-28.724050
1257876637861898612!,lush-impartial-bumblebee,0.070000,1.469703,0.337012,0.000000,0.337012,-2.024418,-4.478195,0.000000,-4.478195,5.780895,26.239997,-22.065897
1257876637861898612!,lush-impartial-bumblebee,0.080000,1.448667,0.290477,0.000000,0.290477,-2.168977,-4.797973,0.000000,-4.797973,4.173604,20.047042,-16.139294
1257876637861898612!,lush-impartial-bumblebee,0.090000,1.426310,0.241023,0.000000,0.241023,-2.288414,-5.062179,0.000000,-5.062179,2.744977,14.542485,-10.871480
1257876637861898612!,lush-impartial-bumblebee,0.100000,1.402881,0.189195,0.000000,0.189195,-2.385521,-5.276988,0.000000,-5.276988,1.477175,9.657594,-6.196681
1257876637861898612!,lush-impartial-bumblebee,0.110000,1.378592,0.135466,0.000000,0.135466,-2.462812,-5.447963,0.000000,-5.447963,0.353965,5.329823,-2.055042
1257876637861898612!,lush-impartial-bumblebee,0.120000,1.353631,0.080250,0.000000,0.080250,-2.522547,-5.580102,0.000000,-5.580102,-0.639335,1.502600,1.607577
1257876637861898612!,lush-impartial-bumblebee,0.130000,1.328162,0.023910,0.000000,0.023910,-2.566757,-5.677897,0.000000,-5.677897,-1.516001,-1.875229,4.840130
1257876637861898612!,lush-impartial-bumblebee,0.140000,1.302329,-0.033235,0.000000,-0.033235,-2.597263,-5.745381,0.000000,-5.745381,-2.288025,-4.849866,7.686832
1257876637861898612!,lush-impartial-bumblebee,0.150000,1.276258,-0.090906,0.000000,-0.090906,-2.615703,-5.786172,0.000000,-5.786172,-2.966223,-7.462988,10.187568
1257876637861898612!,lush-impartial-bumblebee,0.160000,1.250060,-0.148859,0.000000,-0.148859,-2.623543,-5.803513,0.000000,-5.803513,-3.560341,-9.752148,12.378274
1257876637861898612!,lush-impartial-bumblebee,0.170000,1.223832,-0.206878,0.000000,-0.206878,-2.622096,-5.800313,0.000000,-5.800313,-4.079152,-11.751147,14.291299
1257876637861898612!,lush-impartial-bumblebee,0.180000,1.197660,-0.264773,0.000000,-0.264773,-2.612540,-5.779174,0.000000,-5.779174,-4.530548,-13.490393,15.955742
1257876637861898612!,lush-impartial-bumblebee,0.190000,1.171618,-0.322379,0.000000,-0.322379,-2.595929,-5.742429,0.000000,-5.742429,-4.921625,-14.997232,17.397773
1257876637861898612!,lush-impartial-bumblebee,0.200000,1.145773,-0.379551,0.000000,-0.379551,-2.573205,-5.692161,0.000000,-5.692161,-5.258767,-16.296250,18.640923
1257876637861898612!,lush-impartial-bumblebee,0.210000,1.120181,-0.436163,0.000000,-0.436163,-2.545211,-5.630237,0.000000,-5.630237,-5.547709,-17.409555,19.706346
1257876637861898612!,lush-impartial-bumblebee,0.220000,1.094892,-0.492106,0.000000,-0.492106,-2.512701,-5.558322,0.000000,-5.558322,-5.793609,-18.357019,20.613061
1257876637861898612!,lush-impartial-bumblebee,0.230000,1.069948,-0.547284,0.000000,-0.547284,-2.476348,-5.477905,0.000000,-5.477905,-6.001106,-19.156511,21.378167
1257876637861898612!,lush-impartial-bumblebee,0.240000,1.045385,-0.601618,0.000000,-0.601618,-2.436751,-5.390314,0.000000,-5.390314,-6.174368,-19.824096,22.017041
1257876637861898612!,lush-impartial-bumblebee,0.250000,1.021236,-0.655039,0.000000,-0.655039,-2.394447,-5.296732,0.000000,-5.296732,-6.317144,-20.374220,22.543505
1257876637861898612!,lush-impartial-bumblebee,0.260000,0.997524,-0.707491,0.000000,-0.707491,-2.349910,-5.198214,0.000000,-5.198214,-6.432806,-20.819868,22.969986
1257876637861898612!,lush-impartial-bumblebee,0.270000,0.974273,-0.758924,0.000000,-0.758924,-2.303566,-5.095696,0.000000,-5.095696,-6.524381,-21.172713,23.307655
1257876637861898612!,lush-impartial-bumblebee,0.280000,0.951500,-0.809301,0.000000,-0.809301,-2.255791,-4.990012,0.000000,-4.990012,-6.594594,-21.443245,23.566552
1257876637861898612!,lush-impartial-bumblebee,0.290000,0.929218,-0.858591,0.000000,-0.858591,-2.206918,-4.881901,0.000000,-4.881901,-6.645890,-21.640891,23.755698
1257876637861898612!,lush-impartial-bumblebee,0.300000,0.907438,-0.906769,0.000000,-0.906769,-2.157243,-4.772016,0.000000,-4.772016,-6.680468,-21.774122,23.883198
1257876637861898612!,lush-impartial-bumblebee,0.310000,0.886169,-0.953818,0.000000,-0.953818,-2.107028,-4.660936,0.000000,-4.660936,-6.700302,-21.850543,23.956333
1257876637861898612!,lush-impartial-bumblebee,0.320000,0.865416,-0.999726,0.000000,-0.999726,-2.056503,-4.549169,0.000000,-4.549169,-6.707165,-21.876985,23.981638
1257876637861898612!,lush-impartial-bumblebee,0.330000,0.845182,-1.044486,0.000000,-1.044486,-2.005870,-4.437166,0.000000,-4.437166,-6.702648,-21.859579,23.964980
1257876637861898612!,lush-impartial-bumblebee,0.340000,0.825468,-1.088094,0.000000,-1.088094,-1.955308,-4.325318,0.000000,-4.325318,-6.688178,-21.803826,23.911625
1257876637861898612!,lush-impartial-bumblebee,0.350000,0.806275,-1.130552,0.000000,-1.130552,-1.904973,-4.213971,0.000000,-4.213971,-6.665036,-21.714660,23.826294
1257876637861898612!,lush-impartial-bumblebee,0.360000,0.787599,-1.171864,0.000000,-1.171864,-1.854999,-4.103424,0.000000,-4.103424,-6.634370,-21.596503,23.713219
1257876637861898612!,lush-impartial-bumblebee,0.370000,0.769421,-1.212076,0.000000,-1.212076,-1.805504,-3.993937,0.000000,-3.993937,-6.597559,-21.454667,23.577483
1257876637861898612!,lush-impartial-bumblebee,0.380000,0.751735,-1.251198,0.000000,-1.251198,-1.756585,-3.885724,0.000000,-3.885724,-6.555486,-21.292559,23.422347
1257876637861898612!,lush-impartial-bumblebee,0.390000,0.734537,-1.289242,0.000000,-1.289242,-1.708323,-3.778964,0.000000,-3.778964,-6.508926,-21.113164,23.250668
1257876637861898612!,lush-impartial-bumblebee,0.400000,0.717821,-1.326221,0.000000,-1.326221,-1.660789,-3.673815,0.000000,-3.673815,-6.458572,-20.919149,23.064996
1257876637861898612!,lush-impartial-bumblebee,0.410000,0.701579,-1.362148,0.000000,-1.362148,-1.614042,-3.570407,0.000000,-3.570407,-6.405040,-20.712887,22.867606
1257876637861898612!,lush-impartial-bumblebee,0.420000,0.685806,-1.397041,0.000000,-1.397041,-1.568132,-3.468849,0.000000,-3.468849,-6.348879,-20.496497,22.660523
1257876637861898612!,lush-impartial-bumblebee,0.430000,0.670492,-1.430915,0.000000,-1.430915,-1.523100,-3.369233,0.000000,-3.369233,-6.290579,-20.271863,22.445550
1257876637861898612!,lush-impartial-bumblebee,0.440000,0.655632,-1.463788,0.000000,-1.463788,-1.478978,-3.271634,0.000000,-3.271634,-6.230574,-20.040663,22.224293
1257876637861898612!,lush-impartial-bumblebee,0.450000,0.641215,-1.495679,0.000000,-1.495679,-1.435795,-3.176108,0.000000,-3.176108,-6.169252,-19.804386,21.998179
1257876637861898612!,lush-impartial-bumblebee,0.460000,0.627230,-1.526615,0.000000,-1.526615,-1.393570,-3.082703,0.000000,-3.082703,-6.107034,-19.564656,21.768759
1257876637861898612!,lush-impartial-bumblebee,0.470000,0.613660,-1.556634,0.000000,-1.556634,-1.352318,-2.991450,0.000000,-2.991450,-6.044379,-19.323244,21.537730
1257876637861898612!,lush-impartial-bumblebee,0.480000,0.600494,-1.585758,0.000000,-1.585758,-1.312045,-2.902362,0.000000,-2.902362,-5.981542,-19.081133,21.306032
1257876637861898612!,lush-impartial-bumblebee,0.490000,0.587722,-1.614009,0.000000,-1.614009,-1.272754,-2.815448,0.000000,-2.815448,-5.918748,-18.839184,21.074488
1257876637861898612!,lush-impartial-bumblebee,0.500000,0.575336,-1.641409,0.000000,-1.641409,-1.234445,-2.730704,0.000000,-2.730704,-5.856190,-18.598145,20.843816
1257876637861898612!,lush-impartial-bumblebee,0.510000,0.563325,-1.667979,0.000000,-1.667979,-1.197114,-2.648123,0.000000,-2.648123,-5.794037,-18.358666,20.614637
1257876637861898612!,lush-impartial-bumblebee,0.520000,0.551679,-1.693741,0.000000,-1.693741,-1.160754,-2.567692,0.000000,-2.567692,-5.732435,-18.121311,20.387490
1257876637861898612!,lush-impartial-bumblebee,0.530000,0.540389,-1.718716,0.000000,-1.718716,-1.125356,-2.489390,0.000000,-2.489390,-5.671509,-17.886564,20.162839
1257876637861898612!,lush-impartial-bumblebee,0.540000,0.529444,-1.742926,0.000000,-1.742926,-1.090912,-2.413195,0.000000,-2.413195,-5.611368,-17.654837,19.941079
1257876637861898612!,lush-impartial-bumblebee,0.550000,0.518836,-1.766392,0.000000,-1.766392,-1.057407,-2.339079,0.000000,-2.339079,-5.552102,-17.426483,19.722546
1257876637861898612!,lush-impartial-bumblebee,0.560000,0.508556,-1.789133,0.000000,-1.789133,-1.024828,-2.267012,0.000000,-2.267012,-5.493788,-17.201796,19.507522
