ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1739739528725377865!,rebel-wine-beetle,0.000000,-1.422876,2.541181,-1.257913,1.554881,0.000000,0.000000,0.000000,0.000000,272.154890,580.344493,421.176028,-206.807506
1739739528725377865!,rebel-wine-beetle,0.010000,-1.410870,2.546368,-1.252899,1.558924,2.401770,1.031508,1.005529,0.808138,-4.058025,-92.219213,-114.026538,1.872849
1739739528725377865!,rebel-wine-beetle,0.020000,-1.388559,2.554702,-1.245276,1.565020,2.060542,0.636779,0.519975,0.413740,55.099054,48.153511,-4.135145,-42.873844
1739739528725377865!,rebel-wine-beetle,0.030000,-1.366787,2.560495,-1.240962,1.568443,2.292271,0.519460,0.344272,0.272390,46.193965,21.972505,-27.189059,-36.211167
1739739528725377865!,rebel-wine-beetle,0.040000,-1.343240,2.564740,-1.238716,1.570217,2.416716,0.326592,0.106167,0.083753,51.715196,29.938165,-23.554303,-40.461862
1739739528725377865!,rebel-wine-beetle,0.050000,-1.318278,2.567001,-1.238782,1.570165,2.575455,0.121464,-0.118337,-0.093362,54.925351,31.292358,-25.666476,-42.980786
1739739528725377865!,rebel-wine-beetle,0.060000,-1.291691,2.567052,-1.241101,1.568333,2.741679,-0.116096,-0.344237,-0.272412,59.172411,34.235729,-26.975860,-46.296653
1739739528725377865!,rebel-wine-beetle,0.070000,-1.263368,2.564550,-1.245669,1.564707,2.921942,-0.390047,-0.567532,-0.451814,63.806505,37.218590,-28.699495,-49.918010
1739739528725377865!,rebel-wine-beetle,0.080000,-1.233166,2.559088,-1.252463,1.559274,3.115550,-0.707615,-0.787179,-0.632290,68.941836,40.600116,-30.511534,-53.929961
1739739528725377865!,rebel-wine-beetle,0.090000,-1.200948,2.550193,-1.261436,1.552024,3.322382,-1.075212,-1.000589,-0.813247,74.511752,44.357101,-32.361789,-58.280136
1739739528725377865!,rebel-wine-beetle,0.100000,-1.166582,2.537331,-1.272511,1.542957,3.541066,-1.498833,-1.204413,-0.993306,80.438063,48.530034,-34.104080,-62.906116
1739739528725377865!,rebel-wine-beetle,0.110000,-1.129953,2.519908,-1.285573,1.532091,3.769059,-1.983382,-1.394297,-1.169951,86.577195,53.125555,-35.557289,-67.694269
1739739528725377865!,rebel-wine-beetle,0.120000,-1.090975,2.497289,-1.300458,1.519477,4.002350,-2.532014,-1.564875,-1.339313,92.705615,58.118832,-36.484774,-72.468188
1739739528725377865!,rebel-wine-beetle,0.130000,-1.049602,2.468815,-1.316941,1.505213,4.235263,-3.145298,-1.709778,-1.495919,98.499494,63.437323,-36.590860,-76.972844
1739739528725377865!,rebel-wine-beetle,0.140000,-1.005835,2.433832,-1.334727,1.489464,4.460343,-3.820287,-1.821709,-1.632456,103.521265,68.946111,-35.523607,-80.864172
1739739528725377865!,rebel-wine-beetle,0.150000,-0.959911,2.391849,-1.353399,1.472519,4.668339,-4.550281,-1.894531,-1.741272,107.233296,74.478912,-32.851243,-83.719427
1739739528725377865!,rebel-wine-beetle,0.160000,-0.912015,2.342352,-1.372532,1.454701,4.848447,-5.323091,-1.920033,-1.811579,109.024546,79.816935,-28.121472,-85.058579
1739739528725377865!,rebel-wine-beetle,0.170000,-0.862484,2.285008,-1.391608,1.436464,4.988819,-6.121203,-1.890514,-1.831479,108.255624,84.700227,-20.900999,-84.379771
1739739528725377865!,rebel-wine-beetle,0.180000,-0.811774,2.219685,-1.410033,1.418382,5.077210,-6.921780,-1.798737,-1.788149,104.352755,88.873689,-10.829128,-81.232968
1739739528725377865!,rebel-wine-beetle,0.190000,-0.760468,2.146506,-1.427147,1.401161,5.101882,-7.697414,-1.638262,-1.668646,96.918961,92.134808,2.310145,-75.307179
1739739528725377865!,rebel-wine-beetle,0.200000,-0.709292,2.065887,-1.442249,1.385611,5.052518,-8.417564,-1.403839,-1.461221,85.854502,94.407547,18.538661,-66.524632
1739739528725377865!,rebel-wine-beetle,0.210000,-0.659184,1.978543,-1.454668,1.372568,4.921136,-9.050178,-1.091670,-1.156968,71.449617,95.809459,37.659152,-55.113141
1739739528725377865!,rebel-wine-beetle,0.220000,-0.610882,1.885457,-1.463583,1.363057,4.704387,-9.564973,-0.697008,-0.748413,54.324119,96.385087,58.984112,-41.562201
1739739528725377865!,rebel-wine-beetle,0.230000,-0.565205,1.787922,-1.468140,1.358147,4.401518,-9.935887,-0.216383,-0.233907,35.475758,96.470779,81.748040,-26.655943
1739739528725377865!,rebel-wine-beetle,0.240000,-0.522994,1.687483,-1.467462,1.358880,4.015502,-10.142585,0.353741,0.382007,16.097035,96.474690,105.043954,-11.331468
1739739528725377865!,rebel-wine-beetle,0.250000,-0.485024,1.585842,-1.460613,1.366239,3.552110,-10.171011,1.017725,1.088026,-2.625076,96.808365,127.975885,3.478546
1739739528725377865!,rebel-wine-beetle,0.260000,-0.452029,1.484843,-1.446627,1.381040,3.020923,-10.013133,1.781164,1.865753,-19.700361,97.711049,149.662187,16.994517
1739739528725377865!,rebel-wine-beetle,0.270000,-0.424618,1.386373,-1.424465,1.403887,2.434081,-9.665271,2.650493,2.689342,-34.488165,99.232009,169.396396,28.710540
1739739528725377865!,rebel-wine-beetle,0.280000,-0.403263,1.292347,-1.393022,1.435092,1.807350,-9.126325,3.632031,3.525559,-46.770449,101.136224,186.613428,38.450785
1739739528725377865!,rebel-wine-beetle,0.290000,-0.388252,1.204681,-1.351137,1.474595,1.161412,-8.396447,4.729978,4.333969,-56.741921,102.878839,200.844785,46.361333
1739739528725377865!,rebel-wine-beetle,0.300000,-0.379636,1.125288,-1.297623,1.521898,0.523640,-7.477002,5.943437,5.067581,-64.932357,103.616770,211.640154,52.848905
1739739528725377865!,rebel-wine-beetle,0.310000,-0.377144,1.056058,-1.231342,1.576007,-0.070200,-6.372440,7.262651,5.674347,-72.084879,102.258067,218.484758,58.485331
1739739528725377865!,rebel-wine-beetle,0.320000,-0.380097,0.998806,-1.151307,1.635388,-0.575309,-5.094347,8.664922,6.100074,-79.013019,97.552893,220.744876,63.895832
1739739528725377865!,rebel-wine-beetle,0.330000,-0.387311,0.955177,-1.056829,1.697973,-0.939500,-3.667224,10.111113,6.293218,-86.453978,88.234608,217.673378,69.645022
1739739528725377865!,rebel-wine-beetle,0.340000,-0.397035,0.926483,-0.947686,1.761219,-1.108331,-2.134711,11.544000,6.211655,-94.932180,73.220119,208.504061,76.131916
1739739528725377865!,rebel-wine-beetle,0.350000,-0.406940,0.913491,-0.824291,1.822236,-1.034286,-0.564071,12.889954,5.830787,-104.649199,51.871618,192.656828,83.506674
1739739528725377865!,rebel-wine-beetle,0.360000,-0.414173,0.916175,-0.687820,1.878005,-0.689323,0.953623,14.065262,5.151407,-115.419983,24.310310,170.065546,91.624717
1739739528725377865!,rebel-wine-beetle,0.370000,-0.416632,0.933167,-0.541240,1.925373,-0.068590,2.323288,14.994009,4.214953,-126.371797,-8.729470,140.628116,99.806536
1739739528725377865!,rebel-wine-beetle,0.380000,-0.412124,0.962377,-0.387625,1.962077,0.793512,3.447115,15.610583,3.084005,-136.595520,-45.627701,105.340675,107.356686
1739739528725377865!,rebel-wine-beetle,0.390000,-0.398472,1.001006,-0.230063,1.986724,1.822104,4.237944,15.870429,1.837801,-145.242683,-83.706494,66.636230,113.643010
1739739528725377865!,rebel-wine-beetle,0.400000,-0.374394,1.045533,-0.071964,1.998705,2.917669,4.643897,15.764914,0.567624,-151.478529,-119.734249,27.678203,118.052216
1739739528725377865!,rebel-wine-beetle,0.410000,-0.339665,1.092119,0.083301,1.998264,3.974589,4.658783,15.323919,-0.638807,-154.679340,-150.497745,-8.140040,120.137635
1739739528725377865!,rebel-wine-beetle,0.420000,-0.295073,1.137068,0.232772,1.986408,4.901945,4.321231,14.609870,-1.712019,-154.566181,-173.444466,-37.862635,119.715671
1739739528725377865!,rebel-wine-beetle,0.430000,-0.242189,1.177222,0.374170,1.964687,5.639348,3.703010,13.705017,-2.610091,-151.233965,-187.181330,-59.579321,116.881566
1739739528725377865!,rebel-wine-beetle,0.440000,-0.183018,1.210216,0.506040,1.934922,6.162898,2.891393,12.696046,-3.320397,-145.082161,-191.658372,-72.745562,111.951939
1739739528725377865!,rebel-wine-beetle,0.450000,-0.119657,1.234546,0.627730,1.898935,6.480971,1.971986,11.660517,-3.854614,-136.689712,-187.996969,-78.111398,105.368360
1739739528725377865!,rebel-wine-beetle,0.460000,-0.054011,1.249496,0.739268,1.858355,6.623538,1.016816,10.658189,-4.239908,-126.686004,-178.066693,-77.330937,97.601451
1739739528725377865!,rebel-wine-beetle,0.470000,0.012360,1.254974,0.841168,1.814507,6.630046,0.079180,9.728034,-4.509713,-115.654685,-163.990383,-72.439807,89.081995
1739739528725377865!,rebel-wine-beetle,0.480000,0.078289,1.251329,0.934238,1.768389,6.539700,-0.806020,8.889857,-4.696504,-104.082773,-147.736537,-65.390775,80.166597
1739739528725377865!,rebel-wine-beetle,0.490000,0.142972,1.239181,1.019408,1.720700,6.385791,-1.618881,8.148669,-4.827582,-92.347455,-130.882421,-57.764175,71.130676
1739739528725377865!,rebel-wine-beetle,0.500000,0.205900,1.219295,1.097611,1.671900,6.193352,-2.350283,7.499377,-4.923382,-80.729063,-114.527866,-50.641156,62.179981
1739739528725377865!,rebel-wine-beetle,0.510000,0.266778,1.192487,1.169705,1.622279,5.979552,-2.998030,6.931403,-4.997721,-69.431507,-99.337836,-44.634024,53.466126
1739739528725377865!,rebel-wine-beetle,0.520000,0.325447,1.159571,1.236429,1.572019,5.755276,-3.564013,6.432147,-5.059029,-58.602096,-85.639778,-39.987929,45.100854
1739739528725377865!,rebel-wine-beetle,0.530000,0.381837,1.121333,1.298392,1.521243,5.526928,-4.052357,5.989189,-5.111817,-48.347091,-73.529446,-36.698617,37.166812
1739739528725377865!,rebel-wine-beetle,0.540000,0.435919,1.078509,1.356079,1.470051,5.298030,-4.468307,5.591504,-5.157998,-38.741565,-62.962327,-34.618469,29.724007
1739739528725377865!,rebel-wine-beetle,0.550000,0.487684,1.031782,1.409860,1.418554,5.070465,-4.817606,5.229972,-5.197916,-29.834353,-53.821748,-33.538356,22.812750
1739739528725377865!,rebel-wine-beetle,0.560000,0.537155,0.981877,1.460116,1.366770,4.844797,-5.106096,4.897130,-5.231588,-21.681250,-45.970066,-33.213749,16.479156
1739739528725377865!,rebel-wine-beetle,0.570000,0.584370,0.929457,1.507198,1.314669,4.620833,-5.339602,4.587159,-5.258930,-14.323005,-39.259606,-33.405264,10.757590
1739739528725377865!,rebel-wine-beetle,0.580000,0.629347,0.875042,1.551315,1.262308,4.398608,-5.523939,4.295930,-5.279492,-7.753688,-33.547746,-33.936141,5.645427
1739739528725377865!,rebel-wine-beetle,0.590000,0.672106,0.819083,1.592634,1.209759,4.178229,-5.664665,4.020427,-5.292846,-1.948010,-28.710433,-34.676821,1.124468
1739739528725377865!,rebel-wine-beetle,0.600000,0.712665,0.761977,1.631293,1.157102,3.959857,-5.766979,3.758415,-5.298648,3.131330,-24.643370,-35.537661,-2.833273
